sample,mean0,mean1,diff_of_means,t_first,t_second
57,-1291.9181,-1243.1478,-48.770271,-0.41305043,-2.0762463
58,-431.43389,-644.17658,212.74269,1.7882812,-2.1906849
59,246.46555,318.89443,-72.428884,-0.63317868,0.284392
60,516.2905,577.84261,-61.552108,-0.51137124,2.0280126
61,-999.68715,-1184.1843,184.49711,1.5253238,1.8800378
62,1063.568,1309.4818,-245.9138,-2.0979783,1.594496
63,-128.23836,-289.90403,161.66567,1.3827485,-0.26103441
64,221.67598,468.76008,-247.0841,-2.1278304,-0.34725397
65,53.869646,-74.195777,128.06542,1.0596234,1.8940101
66,2170.9944,2246.5106,-75.516143,-0.66595187,2.1604723
67,2583.3594,2653.8503,-70.490884,-0.62543803,1.0823171
68,668.36499,550.3263,118.0387,0.9309107,0.97508241
69,-1127.9255,-1100.1612,-27.764284,-0.24376923,0.60895696
70,-1606.5549,-1614.1267,7.5717446,0.066532674,0.39643464
71,-1042.5922,-1009.2591,-33.333062,-0.28371188,-0.045524554
72,-60.543762,-184.26104,123.71727,1.0795192,-0.50039038
73,-88.193669,-10.318618,-77.87505,-0.72232015,-1.6828936
74,-283.17318,-212.76008,-70.413108,-0.65372594,-1.3801415
75,-66.741155,-300.22265,233.48149,2.1110581,0.081015931
76,210.23464,365.08253,-154.8479,-1.3814,-0.8707115
77,738.4432,739.99232,-1.5491195,-0.014069082,-0.82187614
78,679.32961,608.3071,71.022507,0.65056599,-0.36912238
79,290.80074,437.31286,-146.51212,-1.312545,-1.0900203
80,204.99069,185.73512,19.255564,0.16303326,-1.1173298
81,-549.66108,-561.62764,11.966559,0.10226443,-0.25255581
82,123.94786,174.92514,-50.977285,-0.44183882,-0.45013901
83,873.35568,838.75624,34.599442,0.30181759,-0.92979254
84,163.03911,179.83877,-16.799665,-0.14540099,0.15157033
85,-84.856611,-118.41843,33.561815,0.29922802,0.56179588
86,-627.84358,-708.54511,80.70153,0.71491,2.3902701
87,-993.01304,-939.4856,-53.527431,-0.4594839,1.6814306
88,-1343.8808,-1415.6161,71.735303,0.6129355,-0.043827398
89,-1697.6089,-1585.1363,-112.47266,-1.0170593,0.16316162
90,-1069.2886,-1159.1248,89.836119,0.8060799,1.1285979
91,-1107.4264,-1081.9808,-25.445637,-0.23342196,1.6453339
92,-644.05214,-559.17083,-84.881316,-0.74757414,1.3742266
93,3.3370577,-113.01344,116.35049,1.0133792,1.0890758
94,107.26257,143.96929,-36.70672,-0.3161317,0.41162523
95,256.47672,259.9309,-3.4541796,-0.030327417,0.20630224
96,261.24395,340.5144,-79.270448,-0.67691941,0.43134145
97,172.57356,62.894434,109.67912,0.98469412,-0.31273518
98,-322.74115,-215.70825,-107.0329,-0.97549871,-1.2665152
99,-319.88082,-222.09597,-97.78485,-0.90562318,-0.58598564
100,-170.66667,-390.14203,219.47537,1.9655568,-1.9185621
101,-382.33147,-217.6737,-164.65777,-1.4709915,-1.1095385
102,-186.87523,-307.10173,120.22649,1.0751245,-1.1360893
103,-541.5568,-516.42226,-25.134532,-0.22560802,-0.78243214
104,-539.64991,-509.05182,-30.598083,-0.27291657,0.27811054
105,-749.88454,-761.61228,11.72774,0.10224635,0.069551734
106,-754.17505,-752.27639,-1.898655,-0.016614365,0.21004647
107,-839.50838,-733.60461,-105.90377,-0.94669775,-0.4340645
108,-634.51769,-765.54319,131.0255,1.1793395,-1.2155615
109,-867.15829,-751.29367,-115.86462,-1.0299967,-0.92543102
110,-126.33147,-109.08253,-17.248938,-0.15168075,0.040782168
111,322.26443,211.77735,110.48708,0.99959457,1.8684101
112,275.0689,394.07294,-119.00404,-1.0771499,0.92825969
113,590.65922,492.83685,97.822366,0.86667532,0.36929029
114,356.11173,496.76775,-140.65602,-1.2406104,1.7348296
115,393.77281,240.27639,153.49642,1.3907284,0.74273857
116,30.03352,52.084453,-22.050933,-0.19747854,0.7147583
117,-111.07635,-72.230326,-38.846024,-0.34638806,0.37768744
118,-50.532588,-130.21113,79.678544,0.67960928,0.66196257
119,-672.17877,-675.13244,2.9536667,0.025879999,0.51160985
120,-522.96462,-487.43186,-35.532756,-0.31173142,0.55621013
121,-418.56238,-424.53743,5.9750444,0.051258292,0.41433081
122,-703.64246,-754.24184,50.599385,0.43983197,0.24777163
123,-418.08566,-429.45106,11.365395,0.092044722,0.53834877
124,-192.5959,1.9654511,-194.56135,-1.6511302,0.26672925
125,208.32775,-13.266795,221.59454,1.7694914,-0.056133295
126,778.4879,903.61612,-125.12823,-1.0778322,-0.038940475
127,2095.6723,2120.7217,-25.049436,-0.22338701,-0.14578364
128,-420.46927,-561.62764,141.15837,1.1815713,-0.77142784
129,1021.1397,1238.2342,-217.0945,-1.7175969,0.018780453
130,1292.3948,1142.9098,149.485,1.259973,-0.36252498
131,2443.6797,2480.8906,-37.210893,-0.3135992,0.51398011
132,1642.3091,1663.7543,-21.445194,-0.19023821,-0.38830101
133,2015.5829,1904.5221,111.06079,0.99099792,-0.039743818
134,1022.5698,1149.7889,-127.21904,-1.1375527,1.2768181
135,1232.3277,1172.8829,59.444829,0.53730931,0.50170416
136,1057.3706,1084.4376,-27.067043,-0.24515415,-0.22111833
137,1030.1974,1100.6526,-70.455198,-0.63262709,1.0266192
138,1065.4749,930.14971,135.32515,1.2024372,-0.79787151
139,806.1378,1079.0326,-272.89483,-2.4711285,-0.18204061
140,1105.5196,878.06526,227.45429,2.0481333,1.609724
141,778.96462,850.54894,-71.584326,-0.63911372,0.46077949
142,858.10056,946.36468,-88.264125,-0.76793965,0.94853918
143,1003.5009,877.08253,126.4184,1.0729574,-0.29075736
144,548.70764,682.99424,-134.28661,-1.1953102,0.12589193
145,609.72812,500.20729,109.52083,0.94430219,-0.18823554
146,481.96648,600.93666,-118.97018,-1.0050469,-0.2219853
147,223.10615,72.721689,150.38446,1.3139478,-1.07348
148,4.7672253,52.084453,-47.317228,-0.43130697,-1.5773396
149,179.72439,341.98848,-162.26409,-1.488579,-1.9848305
150,352.77467,18.671785,334.10289,3.1165173,-0.056652198
151,44.335196,321.35125,-277.01605,-2.4993685,0.68645864
152,-252.66294,-353.28983,100.62688,0.91086038,0.57369078
153,-669.79516,-745.39731,75.602155,0.68831691,-0.39251853
154,-1106.473,-874.62572,-231.84728,-2.0794675,-0.98307583
155,-1021.6164,-1171.4088,149.79244,1.2947648,-0.57031132
156,-1122.6816,-1037.2668,-85.41477,-0.73659684,-0.96567917
157,-858.57728,-835.3167,-23.260583,-0.20818583,-0.40347873
158,-724.61825,-824.50672,99.888468,0.90175599,-0.49499608
159,-768.47672,-637.2975,-131.17922,-1.1310792,-0.10659828
160,-398.06331,-485.46641,87.403096,0.75601603,0.29894073
161,-172.09683,-227.99232,55.895488,0.51156522,0.98158697
162,-157.31844,-105.15163,-52.166804,-0.48166089,1.2139735
163,-240.74488,-335.1094,94.364526,0.83464143,0.46354843
164,-371.36685,-157.23608,-214.13077,-1.9102645,0.72169745
165,-29.080074,-255.50864,226.42856,2.054936,0.76951796
166,-235.97765,-100.72937,-135.24829,-1.2506232,0.69046512
167,-24.312849,-28.007678,3.6948284,0.033521848,0.034141958
168,247.41899,148.39155,99.02744,0.90767107,0.66065707
169,118.22719,241.25912,-123.03193,-1.0965496,0.61144826
170,-20.022346,-26.533589,6.5112429,0.058052091,-1.3253326
171,-48.625698,35.869482,-84.49518,-0.72683888,-0.02923739
172,-108.21601,-201.45873,93.242718,0.804764,0.33346973
173,-411.88827,-256.98273,-154.90554,-1.4118618,-0.47313542
174,-196.88641,-122.84069,-74.045715,-0.69655303,-0.12141899
175,21.929236,-204.40691,226.33615,2.085362,-0.57293638
176,179.24767,307.59309,-128.34542,-1.1487887,-0.01456389
177,641.66853,573.42035,68.248183,0.61362863,1.185249
178,513.43017,456.47601,56.95416,0.51832588,0.44686942
179,815.67225,918.35701,-102.68475,-0.9198522,-0.0076154576
180,632.13408,543.93858,88.195499,0.76356949,0.29262087
181,377.56425,430.43378,-52.869535,-0.46152409,-0.29299259
182,304.6257,333.14395,-28.518256,-0.25274181,-1.7183123
183,58.636872,10.809981,47.826891,0.4254438,-0.28437363
184,-306.53259,-232.41459,-74.118001,-0.63840372,0.60884601
185,757.03538,790.60269,-33.567305,-0.28625774,-0.075332056
186,-359.92551,-481.04415,121.11863,1.0364096,0.65326776
187,1149.378,1283.4395,-134.06151,-1.1559917,1.2014631
188,283.17318,216.69098,66.482205,0.59723463,1.4259671
189,391.3892,643.19386,-251.80466,-2.0928923,0.32465047
190,-1045.9292,-1269.19,223.26078,1.9957294,-0.23292018
191,726.04842,756.69866,-30.650239,-0.26783685,0.66605272
192,2113.7877,2205.2361,-91.448375,-0.78843721,0.10454186
193,1298.5922,1174.8484,123.74381,1.0303924,0.89762063
194,-69.60149,16.214971,-85.816461,-0.77720515,0.32275021
195,182.10801,62.403071,119.70494,1.0327341,0.6571956
196,1019.2328,1180.7447,-161.51195,-1.3518024,-0.27801872
197,1554.1155,1430.357,123.75845,1.0622808,-1.7547938
198,1225.1769,1360.0921,-134.91522,-1.2122457,-0.66339494
199,1070.7188,1222.5106,-151.79175,-1.4150973,-0.51867087
200,638.33147,404.39155,233.93992,2.1922139,0.21358106
201,-81.519553,110.06526,-191.58481,-1.7336702,1.1620217
202,399.49348,324.29942,75.194058,0.68002951,0.74856326
203,440.96834,417.16699,23.801356,0.21626097,0.23979993
204,339.90317,429.94242,-90.039253,-0.81704824,0.49667549
205,424.75978,348.3762,76.383577,0.6728041,0.18362089
206,38.614525,33.904031,4.7104944,0.041292763,-0.0032115478
207,122.04097,169.52015,-47.479185,-0.42017341,-0.65834415
208,319.88082,220.13052,99.750301,0.91305743,-0.63929706
209,-287.94041,-192.6142,-95.326206,-0.87557924,0.10309342
210,63.880819,-12.775432,76.656251,0.66775507,1.524812
211,116.79702,141.51248,-24.715456,-0.21713721,0.32166192
212,42.905028,99.746641,-56.841613,-0.50167967,0.24359446
213,69.60149,29.481766,40.119724,0.35682915,0.4336605
214,-182.58473,-2.9481766,-179.63655,-1.6032347,-0.92639162
215,229.78026,103.67754,126.10272,1.1312524,-0.024965596
216,153.98138,199.00192,-45.020541,-0.40203604,1.084714
217,-7.150838,53.558541,-60.709379,-0.52636699,1.1695081
218,-149.69088,-180.8215,31.130622,0.26312392,-0.43295436
219,-474.81564,-499.22457,24.408926,0.21912452,-0.88613964
220,-666.4581,-628.45298,-38.005126,-0.33549576,0.56311697
221,-325.12477,-316.43762,-8.6871473,-0.074290467,-0.1858541
222,-214.04842,-357.71209,143.66367,1.2525309,-1.0478355
223,-241.2216,-120.38388,-120.83772,-1.0879514,-0.0033763879
224,-110.12291,-49.136276,-60.986629,-0.55940245,-0.034856556
225,-79.13594,-290.88676,211.75082,1.9722756,0.52834441
226,-123.47114,96.798464,-220.2696,-1.9991911,0.68776031
227,35.75419,-27.516315,63.270505,0.57538157,0.63482817
228,-191.16574,-133.65067,-57.515064,-0.51720867,0.32865873
229,-38.137803,38.326296,-76.464098,-0.68043076,-0.36906546
230,-31.463687,-42.257198,10.793511,0.093103301,0.93623685
231,245.98883,204.40691,41.581917,0.3595248,0.98778329
232,127.76164,174.92514,-47.163505,-0.41198312,0.32624286
233,462.42086,444.19194,18.228918,0.16521523,0.2161192
234,199.27002,186.22649,13.043531,0.12099276,0.97087784
235,227.39665,287.44722,-60.050569,-0.54614944,0.34227417
236,283.17318,167.06334,116.10984,1.0338105,0.023979203
237,-126.33147,-56.506718,-69.824753,-0.62366393,0.096064575
238,-22.882682,-47.170825,24.288144,0.21584457,-0.39269667
239,-163.03911,-64.859885,-98.179221,-0.89571794,-0.54605884
240,118.22719,14.740883,103.48631,0.94363323,-0.32769794
241,70.078212,125.78887,-55.710655,-0.50517697,0.27369072
242,191.64246,195.56238,-3.9199219,-0.033983109,-0.55289156
243,392.34264,458.44146,-66.098814,-0.57743799,-0.79993
244,99.158287,71.247601,27.910686,0.24630662,-0.031403926
245,286.03352,355.74664,-69.713122,-0.61039395,-0.38570861
246,388.52886,469.7428,-81.213938,-0.71263114,0.20818297
247,-21.452514,-168.53743,147.08491,1.2431,1.0998204
248,91.530726,257.47409,-165.94336,-1.3495858,1.2385527
249,443.82868,412.74472,31.083956,0.26035782,1.2683712
250,998.25698,842.19578,156.06121,1.2344073,0.78847487
251,2010.3389,2071.094,-60.75513,-0.53737273,0.30360393
252,3422.8678,3422.3417,0.52613331,0.0045809059,0.79189591
253,1495.0019,1492.7601,2.2417854,0.018928738,0.81864603
254,3375.6723,3411.0403,-35.368054,-0.2685368,-0.36674501
255,3496.2831,3473.9347,22.348313,0.18773819,1.0995071
256,4609.4302,4649.7658,-40.335667,-0.34027843,1.7954043
257,3860.0223,3836.0691,23.953248,0.21209048,1.3083719
258,4239.4935,4328.906,-89.412468,-0.78565056,1.644572
259,3518.689,3424.7985,93.890549,0.82141215,2.6464338
260,4119.3594,4196.7294,-77.369963,-0.68771373,2.1142216
261,4788.2011,4697.428,90.773094,0.80072391,1.3221164
262,4859.2328,4959.3244,-100.0916,-0.87702641,-0.19378559
263,4884.0223,4872.8445,11.177817,0.10153721,-0.36467154
264,4594.6518,4647.309,-52.657252,-0.47275883,0.29997235
265,4383.9404,4306.3033,77.637147,0.71988233,-1.1087686
266,3834.7561,3799.7083,35.047799,0.3252672,-0.79512717
267,3423.8212,3473.9347,-50.113512,-0.44344401,-1.6617875
268,3368.9981,3367.309,1.6891167,0.014405943,-0.95203871
269,2652.0074,2556.5605,95.446988,0.83106681,-0.38837842
270,2278.257,2433.2284,-154.97142,-1.3674525,-0.37103766
271,2034.175,2027.8541,6.3209199,0.054046026,-0.23358752
272,1362.9497,1270.6641,92.285613,0.81977513,-0.2638515
273,646.43575,851.53167,-205.09592,-1.8472705,-0.32684885
274,472.43203,473.6737,-1.2416746,-0.010997408,0.20234494
275,359.44879,224.55278,134.89601,1.2159859,0.49628471
276,196.40968,303.17083,-106.76114,-0.95958506,1.3526656
277,-257.90689,-285.97313,28.066238,0.25260554,0.6839625
278,-221.19926,-205.38964,-15.80962,-0.14208243,-0.48221384
279,-307.96276,-334.61804,26.655286,0.22609266,0.64438281
280,-295.56797,-277.1286,-18.439371,-0.1523913,0.77675738
281,-314.63687,-400.95202,86.315144,0.72111548,-0.85962161
282,-513.43017,-431.90787,-81.522298,-0.70675962,-1.2097446
283,-560.6257,-561.13628,0.51057807,0.0044850401,0.88658096
284,-959.16574,-987.63916,28.47342,0.2545501,1.6685725
285,-824.72998,-723.77735,-100.95263,-0.86302385,2.521825
286,-594.473,-676.60653,82.133528,0.73393159,1.0783734
287,-593.51955,-516.42226,-77.097288,-0.69970352,0.80534967
288,-398.06331,-376.38388,-21.679438,-0.19490087,0.47675784
289,-406.1676,-284.9904,-121.17719,-1.0819211,1.4265215
290,45.288641,-99.255278,144.54392,1.3013824,2.4945816
291,25.266294,55.03263,-29.766335,-0.27309832,2.3661909
292,189.25885,237.32821,-48.06937,-0.43794031,0.81213481
293,613.5419,598.47985,15.062053,0.13337038,-0.099394378
294,650.72626,623.04798,27.678272,0.24606496,-0.042534714
295,896.23836,881.5048,14.733563,0.12962888,0.57662352
296,1264.2682,1298.1804,-33.912266,-0.29658454,1.1597404
297,1436.8417,1313.4127,123.42905,1.1200775,0.070854586
298,1443.0391,1654.9098,-211.87068,-1.9190561,0.36467099
299,1665.6685,1647.048,18.620544,0.16880083,-0.41924217
300,1762.9199,1646.0653,116.85467,1.0434331,-0.77792128
301,1599.8808,1737.4587,-137.57791,-1.2303724,-1.1254865
302,1785.3259,1703.5547,81.771182,0.74673812,1.035111
303,1509.7803,1575.8004,-66.020123,-0.597821,-0.44535017
304,1728.5959,1746.3033,-17.70736,-0.15435625,-1.5815136
305,1603.2179,1587.1017,16.11615,0.13758152,0.082939691
306,1644.6927,1658.3493,-13.656591,-0.11479499,0.63477946
307,1615.6127,1723.2092,-107.59655,-0.91683085,-0.20520889
308,1641.3557,1602.8253,38.530344,0.34169483,-0.88383878
309,1215.6425,1217.1056,-1.4631081,-0.012865712,1.5202521
310,2222.9572,2307.4395,-84.48237,-0.72212651,1.5282065
311,1085.0205,937.02879,147.99169,1.2348434,1.6029856
312,2512.3277,2656.3071,-143.97935,-1.2647621,1.3841721
313,1812.4991,1741.3896,71.109434,0.63399486,0.090224231
314,1927.8659,1998.3724,-70.506439,-0.61630749,1.455044
315,597.33333,516.91363,80.419706,0.70683488,1.3566339
316,2524.2458,2516.7601,7.4857333,0.066836608,1.0897953
317,3886.2421,4007.0633,-120.82125,-1.0559611,-0.17808775
318,3004.3054,2968.3225,35.982944,0.29793166,-0.16132703
319,1311.4637,1283.4395,28.024148,0.2465502,0.96392258
320,1387.7393,1405.7889,-18.049575,-0.15339242,0.2886097
321,2077.0801,2151.1862,-74.106106,-0.64114341,-0.42555775
322,2442.2495,2343.8004,98.449151,0.88070578,0.81733158
323,2342.6145,2450.4261,-107.81158,-0.98453108,-0.60885215
324,2229.6313,2297.6123,-67.980999,-0.62829595,-0.42822283
325,2195.784,1999.3551,196.4289,1.7852199,-1.8354033
326,1546.0112,1687.8311,-141.81992,-1.2883307,-1.1787141
327,2084.7076,1997.3896,87.318,0.79755621,0.74904914
328,2175.2849,2203.762,-28.47708,-0.25584658,-0.12983544
329,1893.0652,1901.5739,-8.5087194,-0.073869043,-1.0185937
330,1925.0056,1916.3148,8.6908073,0.074415001,-1.6674506
331,1345.7877,1282.9482,62.839533,0.54057353,-1.5341591
332,1429.6909,1507.501,-77.810084,-0.67732974,-1.5930324
333,1706.1899,1717.3129,-11.122916,-0.097506312,-0.41424492
334,1073.5791,1050.5336,23.045554,0.20283374,0.95811386
335,1419.203,1489.3205,-70.117558,-0.6286964,1.7237874
336,1375.8212,1310.4645,65.356738,0.56759385,1.9925804
337,1114.1006,1234.7946,-120.69407,-1.0475304,0.5126209
338,894.80819,867.25528,27.552915,0.24830475,0.017308236
339,410.93482,504.1382,-93.203373,-0.83345144,0.58132672
340,927.22533,782.24952,144.97581,1.3262928,-0.46850781
341,618.78585,647.61612,-28.830276,-0.25963822,1.3256987
342,681.2365,752.76775,-71.531255,-0.6358804,0.97365185
343,782.7784,713.9501,68.828303,0.5959064,0.59416017
344,509.61639,515.9309,-6.3145148,-0.055271425,0.63041586
345,503.89572,564.08445,-60.188736,-0.53969483,0.25003599
346,671.22533,646.6334,24.591929,0.21676775,-0.031400659
347,693.15456,663.33973,29.814831,0.26850898,0.23052812
348,567.29981,673.16699,-105.86717,-0.97874907,0.092359522
349,517.24395,575.87716,-58.633211,-0.52802311,0.45774699
350,658.83054,446.15739,212.67315,1.8766815,-0.46940483
351,512,659.40883,-147.40883,-1.3215162,-0.1439616
352,815.67225,854.97121,-39.298956,-0.35713959,-0.24037787
353,720.32775,642.7025,77.625252,0.69526005,-0.51072759
354,866.68156,969.45873,-102.77717,-0.88490312,0.33683367
355,974.89758,856.93666,117.96092,1.0142948,-0.15943025
356,872.87896,914.91747,-42.038509,-0.35354671,-0.90274293
357,931.51583,952.7524,-21.236571,-0.18201773,-1.7793095
358,1078.8231,1021.0518,57.771268,0.49763588,-0.14472763
359,900.05214,885.4357,14.616441,0.12987557,0.56787302
360,1088.8343,1147.8234,-58.989152,-0.52198958,1.2041641
361,1271.8957,1157.1593,114.73641,1.0442346,0.70312932
362,1156.5289,1315.8695,-159.34062,-1.3833485,-0.26033414
363,1266.175,1226.4415,39.733588,0.34654078,0.18535744
364,1148.9013,1283.9309,-135.0296,-1.1928349,0.66348882
365,1392.5065,1267.7159,124.79059,1.1621885,1.2697374
366,1155.5754,1184.6756,-29.100205,-0.26517059,0.74537352
367,1146.5177,1268.2073,-121.6896,-1.0928114,1.6800462
368,1294.3017,1202.856,91.44563,0.79982289,1.485123
369,936.28305,911.96929,24.313764,0.21742274,1.1951554
370,1300.0223,1303.094,-3.0717035,-0.027286378,0.51082313
371,1259.9777,1330.119,-70.141348,-0.60551003,0.9148619
372,1033.0577,927.6929,105.36483,0.92259067,0.8109031
373,1077.8696,1192.0461,-114.17642,-0.99253431,1.6150718
374,1417.7728,1490.7946,-73.021814,-0.63386747,0.77036969
375,2111.8808,1920.737,191.14378,1.5106332,0.091284527
376,3791.851,3903.3858,-111.53477,-0.99968556,-0.48746463
377,6552.5512,6601.9501,-49.398886,-0.41688834,1.3043449
378,4717.6462,4672.3685,45.27766,0.37469984,0.86038883
379,5812.6778,5855.0787,-42.400855,-0.33137136,0.027813272
380,5698.7412,5664.9213,33.819849,0.27827208,-0.48520405
381,6950.6145,6992.5835,-41.968968,-0.34430936,-0.45750725
382,6109.1993,6177.4127,-68.213413,-0.59255627,-0.91943981
383,6390.4655,6327.7697,62.695876,0.53317815,-2.2284423
384,5927.568,5889.9655,37.602519,0.32733171,0.55563457
385,6744.6704,6762.1344,-17.463966,-0.15486721,0.75589073
386,7092.2011,6975.8772,116.32396,1.0176988,0.40361434
387,7138.9199,7252.023,-113.10311,-0.97445153,1.2636616
388,6988.2756,6939.5163,48.75929,0.41717144,-0.3546375
389,6720.8343,6814.2188,-93.384546,-0.82394298,-0.5208134
390,6355.6648,6259.4702,96.194555,0.83475092,1.4573875
391,5631.5233,5614.8023,16.720974,0.1562911,1.0852604
392,5232.9832,5375.5086,-142.5254,-1.2852071,1.7039972
393,4880.6853,4816.3378,64.347477,0.55730632,0.36387444
394,3972.0521,3930.4107,41.641393,0.35921323,1.1353077
395,3485.3184,3568.2764,-82.957956,-0.74562066,-0.15425015
396,3153.0428,3151.6008,1.4420628,0.012312195,-0.62130928
397,2357.3929,2350.6795,6.7134611,0.059007291,-0.25383675
398,1575.0912,1606.2649,-31.173628,-0.28034057,-1.2287413
399,1350.0782,1408.737,-58.658832,-0.53772556,-0.39864089
400,1178.4581,967.49328,210.96482,1.9002663,-0.081614564
401,936.75978,1032.8445,-96.084753,-0.8518234,-0.97727401
402,579.21788,632.38388,-53.166,-0.48407532,-0.30529421
403,413.79516,316.43762,97.357538,0.91346171,-0.56007176
404,157.31844,258.94818,-101.62974,-0.91665835,-1.2534783
405,105.8324,96.798464,9.0339377,0.078287429,-0.82739891
406,86.763501,2.9481766,83.815324,0.72329446,-1.8320782
407,-126.33147,69.28215,-195.61362,-1.7540203,-2.4664806
408,-78.182495,-169.02879,90.846295,0.82971942,-3.2743697
409,-289.37058,-296.29175,6.9211694,0.060264502,-0.94183522
410,-103.92551,22.602687,-126.5282,-1.1226485,0.17628727
411,201.17691,55.03263,146.14428,1.3096933,2.4700995
412,160.65549,366.55662,-205.90113,-1.8335266,0.72834913
413,402.35382,266.31862,136.0352,1.2025902,-0.22715765
414,518.67412,617.64299,-98.968879,-0.87630974,-0.25450616
415,936.75978,848.09213,88.667646,0.80839509,0.14956192
416,1115.5307,1077.5585,37.972185,0.34715912,0.64356087
417,1307.1732,1483.4242,-176.251,-1.5904927,0.91690461
418,1903.0764,1751.7083,151.3681,1.3271804,-0.154742
419,2030.838,2076.499,-45.661051,-0.39759951,-0.28971496
420,2193.4004,2202.7793,-9.3788982,-0.082118176,-0.64774857
421,2610.0559,2624.8599,-14.804019,-0.12861958,-0.013133643
422,2666.7858,2718.2188,-51.432963,-0.46449119,0.2227384
423,2702.0633,2738.856,-36.792731,-0.34310222,-0.2988359
424,2903.7169,2955.547,-51.830079,-0.48478524,0.93563688
425,3044.8268,2921.643,123.18382,1.101255,-1.0527907
426,3005.2588,3111.309,-106.05018,-0.97022122,-0.10103488
427,3155.9032,3214.0038,-58.100673,-0.53494494,-0.40866574
428,3048.6406,2932.9443,115.69626,1.0697225,-1.3561661
429,3267.4562,3310.8023,-43.346065,-0.39907229,-2.0649581
430,3102.5102,3059.7159,42.794311,0.37886591,-0.38782671
431,3065.3259,2999.7697,65.556211,0.57419657,0.24381658
432,2937.5642,3107.8695,-170.30524,-1.47584,-0.67630299
433,2931.3669,2763.9155,167.45131,1.5001827,-0.9461139
434,2516.6182,2617.9808,-101.36256,-0.91700481,0.052383071
435,3530.1304,3588.4223,-58.291911,-0.50995751,-0.6415507
436,2374.0782,2237.666,136.41219,1.1786884,0.89052291
