sample,welch_t
1159,-2.47349
1160,-0.44589
1161,-2.07934
1162,-2.19856
1163,-1.19555
1164,-2.6313
1165,-1.63387
1166,-3.3389
1167,-2.05606
1168,-1.24224
1169,-3.05377
1170,-1.07362
1171,-2.53958
1172,-1.66637
1173,-1.34811
1174,-2.92778
1175,-0.277808
1176,-3.51741
1177,-1.72422
1178,-1.76708
1179,-2.81529
1180,-2.48837
1181,-2.48901
1182,-1.86519
1183,-3.22269
1184,-2.01429
1185,-1.85032
1186,-2.13772
1187,-1.51715
1188,-1.27083
1189,-1.87887
1190,-0.290407
1191,-2.3267
1192,-2.99404
1193,-0.407114
1194,-3.26245
1195,-2.02623
1196,-1.57995
1197,-2.90226
1198,-1.38649
1199,-1.84751
1200,-0.965349
1201,-3.5756
1202,0.0643097
1203,-2.14581
1204,-1.18659
1205,-1.16433
1206,-1.32962
1207,-1.77139
1208,-1.68086
1209,-2.07684
1210,-2.59114
1211,-2.36557
1212,-2.17402
1213,-1.68208
1214,-1.16639
1215,-1.01198
1216,-1.75465
1217,-0.307319
1218,-0.55504
1219,-2.0659
1220,-0.842499
1221,-1.16062
1222,-2.45437
1223,0.21647
1224,-3.10751
1225,-0.505769
1226,-2.93761
1227,-0.997871
1228,-1.75126
1229,-1.92837
1230,-0.876003
1231,-1.63059
1232,0.0353592
1233,-1.54054
1234,-1.12667
1235,-0.721972
1236,-2.48992
1237,-1.66701
1238,-1.18082
1239,-2.8305
1240,-0.929433
1241,-1.92938
1242,-1.45479
1243,-1.24644
1244,-1.52831
1245,-1.13649
1246,-0.745217
1247,-0.835102
1248,-0.80237
1249,-1.23069
1250,0.267295
1251,-3.05225
1252,-1.56513
1253,-1.3374
1254,-4.06054
1255,-1.92235
1256,-3.74771
1257,-1.81305
1258,-3.45555
1259,-1.91916
1260,-2.60186
1261,-2.87106
1262,-1.89213
1263,-2.75733
1264,-2.52724
1265,-1.2799
1266,-4.18786
1267,-1.76342
1268,-2.14102
1269,-3.13733
1270,-1.97597
1271,-1.71662
1272,-2.36959
1273,-1.15442
1274,-1.2126
1275,-0.722842
1276,-1.57102
1277,0.631725
1278,-1.69855
1279,-0.44028
1280,-0.705036
1281,-1.39019
1282,-0.409107
1283,-1.69103
1284,-1.60298
1285,-1.10338
1286,-1.9395
1287,-1.21384
1288,-1.16274
1289,-0.353298
1290,-1.12326
1291,-0.586664
1292,-1.14323
1293,-0.795135
1294,-1.46457
1295,-0.412873
1296,-1.39606
1297,-1.59283
1298,-1.53971
1299,-2.38203
1300,-0.736754
1301,-3.81034
1302,-0.943818
1303,-1.88988
1304,-1.37031
1305,-1.02566
1306,-0.856957
1307,-0.363181
1308,-2.55295
1309,-0.306293
1310,-1.8711
1311,-2.30637
1312,-1.30484
1313,-1.94385
1314,-2.0428
1315,-0.784158
1316,-2.88011
1317,-1.67665
1318,-1.04753
1319,-1.64236
1320,-1.3014
1321,-0.0692735
1322,-1.12431
1323,-0.94329
1324,-0.971803
1325,-0.224475
1326,-3.92798
1327,1.19337
1328,-3.37223
1329,-1.67467
1330,-1.22914
1331,-2.01487
1332,-0.0627541
1333,-2.9854
1334,0.0364826
1335,-1.32812
1336,-1.04358
1337,-0.488239
1338,-2.03513
1339,0.0949258
1340,-1.16678
1341,-1.64116
1342,-0.467033
1343,-2.07137
1344,-1.58971
1345,-1.47846
1346,-0.927615
1347,-1.68913
1348,-0.724336
1349,-0.915549
1350,0.291249
1351,-1.08364
1352,0.167231
1353,-1.27389
1354,0.107884
1355,-1.79109
1356,-0.576059
1357,-0.865899
1358,-2.75363
1359,-0.542334
1360,-1.82873
1361,-1.17158
1362,-1.75398
1363,-0.668474
1364,-0.579653
1365,-1.0831
1366,-0.0153195
1367,-1.23299
1368,0.00890335
1369,-0.968304
1370,-1.55546
1371,0.383496
1372,-1.7175
1373,-0.902582
1374,-1.0983
1375,-1.29236
1376,-1.35208
1377,-2.68469
1378,-0.151954
1379,-2.90132
1380,-0.779978
1381,-0.16585
1382,-2.4964
1383,-1.05643
1384,-1.49287
1385,-2.55329
1386,-1.51098
1387,-2.76903
1388,-2.31005
1389,-2.43413
1390,-1.65559
1391,-2.12642
1392,-2.8037
1393,-0.331829
1394,-2.8503
1395,-0.476868
1396,0.870643
1397,-2.77525
1398,1.31862
1399,-1.21745
1400,0.296988
1401,-1.3485
1402,-0.881622
1403,-1.00018
1404,-1.74247
1405,-0.450692
1406,-0.161767
1407,-1.42943
1408,0.862076
1409,-1.03905
1410,0.401879
1411,0.136063
1412,-1.61094
1413,1.06689
1414,-0.650098
1415,-0.0073881
1416,-0.597475
1417,-1.77433
1418,-0.187679
1419,-2.5487
1420,-0.867413
1421,-0.469702
1422,-2.07353
1423,0.842393
1424,-1.60733
1425,1.38652
1426,-1.65076
1427,-0.562383
1428,-0.212247
1429,-1.19381
1430,-1.14188
1431,-0.669113
1432,-1.10291
1433,-1.71931
1434,-0.717861
1435,-1.75298
1436,-0.250675
1437,-2.26534
1438,0.00272704
1439,-1.17229
1440,0.799531
1441,-0.641449
1442,-1.09907
1443,0.23453
1444,-0.6267
1445,-1.70223
1446,0.867225
1447,-3.03935
1448,-0.611866
1449,-1.19996
1450,-0.655113
1451,-1.51363
1452,-0.0975004
1453,-0.479092
1454,-0.79883
1455,0.270666
1456,0.360426
1457,-1.10241
1458,-0.441945
1459,-0.149244
1460,-1.29087
1461,0.234568
1462,-2.53148
1463,-0.582335
1464,-0.84572
1465,-0.590618
1466,-1.04704
1467,-0.871578
1468,0.753753
1469,-1.23388
1470,0.351028
1471,1.12082
1472,-1.81048
1473,1.2424
1474,-1.30331
1475,0.378321
1476,-0.820684
1477,-1.6927
1478,0.344348
1479,-1.29322
1480,-0.192788
1481,-0.0136543
1482,-0.958561
1483,0.139575
1484,-0.918091
1485,0.33957
1486,-0.56973
1487,-1.33504
1488,1.25215
1489,-1.59917
1490,0.345741
1491,-0.00525771
1492,-2.66327
1493,0.995335
1494,-2.80448
1495,-0.0506291
1496,-0.182525
1497,-1.1332
1498,0.728203
1499,-1.17383
1500,2.41062
1501,-2.2438
1502,-0.983627
1503,0.431241
1504,-3.61513
1505,0.272858
1506,-2.30009
1507,-2.04188
1508,-1.0666
1509,-2.93521
1510,-0.721572
1511,-3.49069
1512,-1.33436
1513,-1.65666
1514,-2.52424
1515,1.35508
1516,-3.54776
1517,-0.406059
1518,-0.29973
1519,-2.75795
1520,0.509235
1521,-1.60308
1522,-1.64097
1523,0.124615
1524,-2.18497
1525,2.06305
1526,-2.96337
1527,1.6051
1528,-0.796604
1529,-0.254435
1530,1.94332
1531,-1.73362
1532,1.33442
1533,-0.261444
1534,-0.736713
1535,1.43758
1536,-1.5572
1537,-0.35372
1538,-0.390226
1539,-1.36084
1540,0.948869
1541,-2.00913
1542,0.554112
1543,-0.196696
1544,-0.451322
1545,1.0874
1546,-1.34594
1547,0.364304
1548,0.0293027
1549,-1.97754
1550,1.87659
1551,-3.8237
1552,0.916856
1553,-1.8215
1554,-0.798801
1555,-0.465207
1556,-1.83273
1557,0.469391
1558,-2.06785
1559,0.898164
1560,-0.511637
1561,-0.7871
1562,-0.0954132
1563,-0.260088
1564,-0.619986
1565,1.08779
1566,-2.49767
1567,-1.11773
1568,-0.750358
1569,-1.23855
1570,-0.321253
1571,-0.153201
1572,-1.11777
1573,-0.213033
1574,0.000681409
1575,0.985556
1576,-2.63244
1577,1.38168
1578,-1.09367
1579,-0.54272
1580,0.313925
1581,-1.83176
1582,0.0178691
1583,-1.56576
1584,-0.42681
1585,-0.985058
1586,-1.03703
1587,-0.240393
1588,-0.390806
1589,0.764358
1590,0.57695
1591,-0.412878
1592,0.0513715
1593,0.279268
1594,-1.57942
1595,0.590156
1596,-1.14164
1597,-1.29113
1598,0.369651
1599,-0.925257
1600,0.696502
1601,-1.74247
1602,0.553325
1603,-0.0576801
1604,0.0910349
1605,0.727803
1606,-0.0802284
1607,0.653253
1608,-0.503094
1609,-1.03544
1610,1.06011
1611,-2.43414
1612,-0.925424
1613,-0.380655
1614,-1.34149
1615,0.554211
1616,-0.299163
1617,-0.651507
1618,1.02251
1619,-0.604838
1620,0.841
1621,0.0281287
1622,-0.411832
1623,0.498595
1624,-1.04256
1625,1.18929
1626,-2.76711
1627,-0.808243
