sample,mean0_minus_mean1
1212,-151.958
1213,-122.408
1214,-82.55
1215,-71.606
1216,-120.049
1217,-21.5427
1218,-40.2102
1219,-148.457
1220,-59.186
1221,-83.7102
1222,-172.905
1223,15.4736
1224,-221.651
1225,-35.3928
1226,-205.788
1227,-71.4595
1228,-123.527
1229,-136.375
1230,-61.5991
1231,-115.319
1232,2.50684
1233,-109.287
1234,-80.9644
1235,-50.1367
1236,-174.964
1237,-116.343
1238,-84.8289
1239,-200.14
1240,-65.0579
1241,-133.661
1242,-99.812
1243,-88.6182
1244,-109.533
1245,-80.113
1246,-52.45
1247,-62.4419
1248,-63.7188
1249,-92.6218
1250,21.0767
1251,-211.107
1252,-117.651
1253,-104.342
1254,-342.764
1255,-140.769
1256,-278.217
1257,-134.466
1258,-248.213
1259,-138.084
1260,-189.609
1261,-210.992
1262,-134.864
1263,-203.167
1264,-184.012
1265,-95.4819
1266,-292.968
1267,-125.254
1268,-154.326
1269,-223.221
1270,-140.738
1271,-126.452
1272,-176.431
1273,-82.5684
1274,-88.3179
1275,-54.2048
1276,-111.218
1277,45.1697
1278,-118.712
1279,-31.1918
1280,-49.556
1281,-97.3251
1282,-29.7638
1283,-120.62
1284,-115.235
1285,-80.3307
1286,-140.717
1287,-86.8818
1288,-85.1445
1289,-24.7581
1290,-81.7406
1291,-41.0691
1292,-81.1135
1293,-55.2087
1294,-105.073
1295,-29.5051
1296,-99.7219
1297,-113.692
1298,-111.931
1299,-174.278
1300,-53.1492
1301,-271.399
1302,-70.0627
1303,-136.137
1304,-98.4724
1305,-72.207
1306,-58.001
1307,-26.2656
1308,-176.719
1309,-22.3875
1310,-135.873
1311,-171.199
1312,-95.4541
1313,-144.171
1314,-159.908
1315,-58.0208
1316,-215.48
1317,-121.854
1318,-81.293
1319,-115.896
1320,-93.865
1321,-4.8457
1322,-80.9429
1323,-65.4399
1324,-69.3169
1325,-16.6445
1326,-275.115
1327,83.884
1328,-244.464
1329,-122.036
1330,-89.106
1331,-142.229
1332,-4.67627
1333,-219.714
1334,2.62012
1335,-93.7688
1336,-73.8245
1337,-35.4214
1338,-146.604
1339,6.90894
1340,-82.8762
1341,-114.003
1342,-33.8311
1343,-151.208
1344,-111.869
1345,-103.545
1346,-66.6416
1347,-124.731
1348,-53.0603
1349,-68.0311
1350,21.1848
1351,-78.2024
1352,12.2705
1353,-92.6819
1354,7.69531
1355,-126.766
1356,-40.157
1357,-61.241
1358,-194.512
1359,-39.0581
1360,-129.382
1361,-84.134
1362,-125.961
1363,-49.4319
1364,-41.8774
1365,-76.887
1366,-1.07422
1367,-87.9309
1368,0.636475
