lda_projection,label
-6.539584772023978587e+01,0.000000000000000000e+00
-8.163959155279417246e+01,1.000000000000000000e+00
-6.897894651953163248e+01,0.000000000000000000e+00
-6.878540566483030716e+01,0.000000000000000000e+00
-8.227709729582173281e+01,1.000000000000000000e+00
-8.633228011945510616e+01,1.000000000000000000e+00
-8.168465403787742218e+01,1.000000000000000000e+00
-6.240765146864617918e+01,0.000000000000000000e+00
-7.897424528290022749e+01,1.000000000000000000e+00
-6.803477352438653725e+01,0.000000000000000000e+00
-6.159100168729652580e+01,0.000000000000000000e+00
-6.744671707280008377e+01,0.000000000000000000e+00
-7.704254991612710057e+01,1.000000000000000000e+00
-8.138292682485170815e+01,1.000000000000000000e+00
-8.686896097067636902e+01,1.000000000000000000e+00
-6.614152132499975778e+01,0.000000000000000000e+00
-6.249281619697946155e+01,0.000000000000000000e+00
-7.951968786631962871e+01,1.000000000000000000e+00
-8.225488644540780570e+01,1.000000000000000000e+00
-7.249168348315470212e+01,1.000000000000000000e+00
-6.348505462810685174e+01,0.000000000000000000e+00
-6.644663282556430772e+01,0.000000000000000000e+00
-7.789051816437917353e+01,1.000000000000000000e+00
-6.775201196283832417e+01,0.000000000000000000e+00
-8.859027498354345198e+01,1.000000000000000000e+00
-7.717298432198404612e+01,1.000000000000000000e+00
-6.268073621244433014e+01,0.000000000000000000e+00
-6.503775415189605269e+01,0.000000000000000000e+00
-7.554726006780627756e+01,1.000000000000000000e+00
-7.719665837462510183e+01,1.000000000000000000e+00
-7.170292496406801774e+01,0.000000000000000000e+00
-7.090057745121646349e+01,0.000000000000000000e+00
-8.206050843696628760e+01,1.000000000000000000e+00
-7.934768600480094847e+01,1.000000000000000000e+00
-7.636815917760769423e+01,1.000000000000000000e+00
-8.006995286949373281e+01,1.000000000000000000e+00
-7.578572178201372367e+01,1.000000000000000000e+00
-7.772377850546376976e+01,1.000000000000000000e+00
-8.680807508820740281e+01,1.000000000000000000e+00
-7.566893952901928344e+01,1.000000000000000000e+00
-6.496804304806123298e+01,0.000000000000000000e+00
-6.451557840897181961e+01,0.000000000000000000e+00
-6.107472718762290498e+01,0.000000000000000000e+00
-7.852942690874118625e+01,1.000000000000000000e+00
-8.223036181185790383e+01,1.000000000000000000e+00
-6.959727585355092572e+01,0.000000000000000000e+00
-6.674066702601440682e+01,0.000000000000000000e+00
-8.161203327307947575e+01,1.000000000000000000e+00
-8.108028320635952468e+01,1.000000000000000000e+00
-8.356045213985052555e+01,1.000000000000000000e+00
-8.159427680024036533e+01,1.000000000000000000e+00
-8.012782566278421825e+01,1.000000000000000000e+00
-6.402720529871284327e+01,0.000000000000000000e+00
-6.326705837824518852e+01,0.000000000000000000e+00
-7.798454479813850071e+01,1.000000000000000000e+00
-5.900540539932470097e+01,0.000000000000000000e+00
-7.441594062701975076e+01,0.000000000000000000e+00
-6.186059523910729041e+01,0.000000000000000000e+00
-6.548859320545214757e+01,0.000000000000000000e+00
-6.168769586857004583e+01,0.000000000000000000e+00
-7.971104737625560688e+01,1.000000000000000000e+00
-6.294254427008361574e+01,0.000000000000000000e+00
-7.768862900781198277e+01,1.000000000000000000e+00
-6.906537269592202222e+01,0.000000000000000000e+00
-6.925885698685783609e+01,0.000000000000000000e+00
-8.414276507537847749e+01,1.000000000000000000e+00
-8.454682110694371033e+01,1.000000000000000000e+00
-6.756466084010253326e+01,0.000000000000000000e+00
-8.982307878691719338e+01,1.000000000000000000e+00
-7.535958052349735681e+01,1.000000000000000000e+00
-8.491475567528627266e+01,1.000000000000000000e+00
-7.769464160202565495e+01,1.000000000000000000e+00
-8.712621120293560750e+01,1.000000000000000000e+00
-7.444069160307547861e+01,1.000000000000000000e+00
-7.023850493008544049e+01,0.000000000000000000e+00
-6.275186388931689407e+01,0.000000000000000000e+00
-7.681430508252681477e+01,1.000000000000000000e+00
-6.739250650997212233e+01,0.000000000000000000e+00
-7.727617766427310642e+01,1.000000000000000000e+00
-7.985334859561987741e+01,1.000000000000000000e+00
-6.649695988160713966e+01,0.000000000000000000e+00
-7.107654518166428659e+01,0.000000000000000000e+00
-8.503705372116650096e+01,1.000000000000000000e+00
-6.385288342286487762e+01,0.000000000000000000e+00
-7.009238817910731711e+01,0.000000000000000000e+00
-6.520312569885992104e+01,0.000000000000000000e+00
-7.912267731385647096e+01,1.000000000000000000e+00
-7.522470389889090825e+01,1.000000000000000000e+00
-6.048621191730139657e+01,0.000000000000000000e+00
-6.759808801941464651e+01,0.000000000000000000e+00
-7.153180758307382803e+01,0.000000000000000000e+00
-6.171700219342365301e+01,0.000000000000000000e+00
-6.534563042726954052e+01,0.000000000000000000e+00
-6.134506737298360690e+01,0.000000000000000000e+00
-8.429810493770213498e+01,1.000000000000000000e+00
-6.171144842377033513e+01,0.000000000000000000e+00
-8.239823883768379176e+01,1.000000000000000000e+00
-6.036921249336445783e+01,0.000000000000000000e+00
-8.270621845924077320e+01,1.000000000000000000e+00
-7.286933113277413554e+01,0.000000000000000000e+00
-6.730085442548924846e+01,0.000000000000000000e+00
-7.474947921856355038e+01,1.000000000000000000e+00
-5.946431486914300280e+01,0.000000000000000000e+00
-7.392006690325297313e+01,1.000000000000000000e+00
-8.091223294790960097e+01,1.000000000000000000e+00
-8.733815369642101700e+01,1.000000000000000000e+00
-6.785134517576322821e+01,0.000000000000000000e+00
-7.863845480389038300e+01,1.000000000000000000e+00
-7.030905659818917286e+01,0.000000000000000000e+00
-6.909998559415934949e+01,0.000000000000000000e+00
-6.416460471968163404e+01,0.000000000000000000e+00
-6.595040908613745501e+01,0.000000000000000000e+00
-8.107295129396547395e+01,1.000000000000000000e+00
-7.866463986587766044e+01,1.000000000000000000e+00
-8.222325673644351696e+01,1.000000000000000000e+00
-8.103996337428573327e+01,1.000000000000000000e+00
-6.928212544927622218e+01,0.000000000000000000e+00
-8.631015433021984506e+01,1.000000000000000000e+00
-6.275855520157207224e+01,0.000000000000000000e+00
-8.188955144511203343e+01,1.000000000000000000e+00
-6.677933978324949749e+01,0.000000000000000000e+00
-8.358444939709819721e+01,1.000000000000000000e+00
-7.744261162709490520e+01,1.000000000000000000e+00
-7.811613406843892449e+01,1.000000000000000000e+00
-6.920241652474955174e+01,0.000000000000000000e+00
-6.665416853622758708e+01,0.000000000000000000e+00
-8.261785520103460101e+01,1.000000000000000000e+00
-6.240652806281602238e+01,0.000000000000000000e+00
-6.425678643345237617e+01,0.000000000000000000e+00
-6.263651238829956469e+01,0.000000000000000000e+00
-7.904503363019769324e+01,1.000000000000000000e+00
-6.869241639177099046e+01,0.000000000000000000e+00
-6.367041821652973965e+01,0.000000000000000000e+00
-6.531001757928548557e+01,0.000000000000000000e+00
-7.962982308994493508e+01,1.000000000000000000e+00
-6.197531561334110961e+01,0.000000000000000000e+00
-6.132624943639329018e+01,0.000000000000000000e+00
-8.049844964826736771e+01,1.000000000000000000e+00
-6.813206494272370151e+01,0.000000000000000000e+00
-8.367865845192486063e+01,1.000000000000000000e+00
-6.285650927142275890e+01,0.000000000000000000e+00
-8.112502645727568051e+01,1.000000000000000000e+00
-8.704846987919830781e+01,1.000000000000000000e+00
-7.944642375176037774e+01,1.000000000000000000e+00
-6.703263990387466720e+01,0.000000000000000000e+00
-6.430086883920041885e+01,0.000000000000000000e+00
-8.131000485484308626e+01,1.000000000000000000e+00
-5.830261315242597675e+01,0.000000000000000000e+00
-8.136446303463542051e+01,1.000000000000000000e+00
-8.247436781539822448e+01,1.000000000000000000e+00
-6.822109670321438557e+01,0.000000000000000000e+00
-6.617947855317731864e+01,0.000000000000000000e+00
-8.445488811254915618e+01,1.000000000000000000e+00
-7.898476315622096422e+01,1.000000000000000000e+00
-8.426961444343153573e+01,1.000000000000000000e+00
-7.953409797301803508e+01,1.000000000000000000e+00
-8.134813169340822014e+01,1.000000000000000000e+00
-7.551729639362136481e+01,1.000000000000000000e+00
-6.269138820490969977e+01,0.000000000000000000e+00
-8.465423930110785022e+01,1.000000000000000000e+00
-8.174390788621575155e+01,1.000000000000000000e+00
-6.508218837339242668e+01,0.000000000000000000e+00
-6.397423307645357937e+01,0.000000000000000000e+00
-6.228608068752483717e+01,0.000000000000000000e+00
-6.207633463259918472e+01,0.000000000000000000e+00
-7.925174646750858187e+01,1.000000000000000000e+00
-8.211831541928523848e+01,1.000000000000000000e+00
-6.348244625190061896e+01,0.000000000000000000e+00
-7.024991780765400051e+01,0.000000000000000000e+00
-6.770785048820793861e+01,0.000000000000000000e+00
-7.725582430399764178e+01,1.000000000000000000e+00
-6.967003881538524013e+01,0.000000000000000000e+00
-7.495506168220303778e+01,1.000000000000000000e+00
-6.462435932296280328e+01,0.000000000000000000e+00
-6.718885825509444487e+01,0.000000000000000000e+00
-6.384024800496692365e+01,0.000000000000000000e+00
-7.858686229683000590e+01,1.000000000000000000e+00
-6.185487326557495180e+01,0.000000000000000000e+00
-6.558082962397297422e+01,0.000000000000000000e+00
-8.016333188009635080e+01,1.000000000000000000e+00
-8.504776089012956675e+01,1.000000000000000000e+00
-6.342799845832080763e+01,0.000000000000000000e+00
-7.854451375487275300e+01,1.000000000000000000e+00
-6.597648295671081087e+01,0.000000000000000000e+00
-6.778342183537273513e+01,0.000000000000000000e+00
-7.550175233378243433e+01,1.000000000000000000e+00
-6.794733910509035013e+01,0.000000000000000000e+00
-6.397907218756459713e+01,0.000000000000000000e+00
-8.348514271841190748e+01,1.000000000000000000e+00
-6.388362076407415202e+01,0.000000000000000000e+00
-8.001792555082117531e+01,1.000000000000000000e+00
-7.514427377816505782e+01,1.000000000000000000e+00
-8.110035974977279238e+01,1.000000000000000000e+00
-7.940065786105476775e+01,1.000000000000000000e+00
-7.647067331301060733e+01,1.000000000000000000e+00
-6.321496489369135219e+01,0.000000000000000000e+00
-7.062093397458141908e+01,0.000000000000000000e+00
-7.637141405296456753e+01,1.000000000000000000e+00
-7.583431533058245577e+01,1.000000000000000000e+00
-6.226693555692960302e+01,0.000000000000000000e+00
-6.840715183647650122e+01,0.000000000000000000e+00
-6.524824820492128197e+01,0.000000000000000000e+00
-7.071109887025295393e+01,0.000000000000000000e+00
-6.916004081437122863e+01,0.000000000000000000e+00
-6.323135839507147438e+01,0.000000000000000000e+00
-6.533669335831167757e+01,0.000000000000000000e+00
-7.775826224633573247e+01,1.000000000000000000e+00
-7.422493303342992021e+01,0.000000000000000000e+00
-6.787768733441139091e+01,0.000000000000000000e+00
-7.179635084587415861e+01,0.000000000000000000e+00
-7.504973309089584177e+01,1.000000000000000000e+00
-7.380168131287940980e+01,1.000000000000000000e+00
-6.266314253317850103e+01,0.000000000000000000e+00
-7.850953806393675904e+01,1.000000000000000000e+00
-8.260102043974485753e+01,1.000000000000000000e+00
-8.272727999152590428e+01,1.000000000000000000e+00
-8.865084500102554443e+01,1.000000000000000000e+00
-6.482708121483781838e+01,0.000000000000000000e+00
-6.726612545180323366e+01,0.000000000000000000e+00
-7.858184072294706368e+01,1.000000000000000000e+00
-6.865828579336138660e+01,0.000000000000000000e+00
-7.850995458483521361e+01,1.000000000000000000e+00
-8.499055763087102378e+01,1.000000000000000000e+00
-6.878485107837816770e+01,0.000000000000000000e+00
-6.437398906973061230e+01,0.000000000000000000e+00
-7.664813301287919955e+01,1.000000000000000000e+00
-6.431914044555331600e+01,0.000000000000000000e+00
-7.825848162054035129e+01,1.000000000000000000e+00
-6.499050090492269760e+01,0.000000000000000000e+00
-7.802353125470170880e+01,1.000000000000000000e+00
-6.528401313932866401e+01,0.000000000000000000e+00
-8.465088610362079180e+01,1.000000000000000000e+00
-6.972463289783144091e+01,0.000000000000000000e+00
-7.090932187061359571e+01,0.000000000000000000e+00
-6.300995331857347992e+01,0.000000000000000000e+00
-6.459315784648968872e+01,0.000000000000000000e+00
-6.379881055531762968e+01,0.000000000000000000e+00
-6.290068248772435311e+01,0.000000000000000000e+00
-7.007077577413298286e+01,0.000000000000000000e+00
-8.120506280834122492e+01,1.000000000000000000e+00
-7.373222335396859251e+01,1.000000000000000000e+00
-6.792781945223649132e+01,0.000000000000000000e+00
-6.722554186348925498e+01,0.000000000000000000e+00
-6.666005665560115290e+01,0.000000000000000000e+00
-7.862548978054961424e+01,1.000000000000000000e+00
-8.085569673098224541e+01,1.000000000000000000e+00
-6.660907931353133904e+01,0.000000000000000000e+00
-7.913336060460514432e+01,1.000000000000000000e+00
-8.135819633959832231e+01,1.000000000000000000e+00
-8.755800535975063781e+01,1.000000000000000000e+00
-6.068883526684979302e+01,0.000000000000000000e+00
-8.017821057241603455e+01,1.000000000000000000e+00
-6.517702701555184319e+01,0.000000000000000000e+00
-8.443374052069374613e+01,1.000000000000000000e+00
-6.715354382834033231e+01,0.000000000000000000e+00
-7.389830363118839784e+01,1.000000000000000000e+00
-7.990116815351757396e+01,1.000000000000000000e+00
-8.316127973608928414e+01,1.000000000000000000e+00
-6.661333494560038559e+01,0.000000000000000000e+00
-7.470319958578591013e+01,1.000000000000000000e+00
-6.094514408979690501e+01,0.000000000000000000e+00
-6.597404824695973957e+01,0.000000000000000000e+00
-8.074023273553859781e+01,1.000000000000000000e+00
-7.430776734219946889e+01,1.000000000000000000e+00
-7.956252303930409653e+01,1.000000000000000000e+00
-7.914857274318268310e+01,1.000000000000000000e+00
-7.559488775851502851e+01,1.000000000000000000e+00
-6.038361126523955136e+01,0.000000000000000000e+00
-6.128220795958021228e+01,0.000000000000000000e+00
-8.857223904678923532e+01,1.000000000000000000e+00
-6.742328714659470279e+01,0.000000000000000000e+00
-6.411578374714038375e+01,0.000000000000000000e+00
-8.452244968847514883e+01,1.000000000000000000e+00
-8.184106863089419903e+01,1.000000000000000000e+00
-8.471872793620471498e+01,1.000000000000000000e+00
-8.378008360620438566e+01,1.000000000000000000e+00
-7.600661739201240152e+01,1.000000000000000000e+00
-6.923604929079705528e+01,0.000000000000000000e+00
-7.436099393752333242e+01,1.000000000000000000e+00
-6.674159056886094277e+01,0.000000000000000000e+00
-6.925142375417968310e+01,0.000000000000000000e+00
-8.410987033823784031e+01,1.000000000000000000e+00
-6.386315252854532787e+01,0.000000000000000000e+00
-6.248460632999888276e+01,0.000000000000000000e+00
-8.271749123366072354e+01,1.000000000000000000e+00
-6.618727461825224623e+01,0.000000000000000000e+00
-6.971063487490847876e+01,0.000000000000000000e+00
-8.551880242710051050e+01,1.000000000000000000e+00
-6.709719340133786147e+01,0.000000000000000000e+00
-8.770723378201385856e+01,1.000000000000000000e+00
-8.233289987724791104e+01,1.000000000000000000e+00
-6.184849730476228302e+01,0.000000000000000000e+00
-8.225804616755900156e+01,1.000000000000000000e+00
-8.740308569924340532e+01,1.000000000000000000e+00
-8.852212708826300513e+01,1.000000000000000000e+00
-6.733723878629949411e+01,0.000000000000000000e+00
-7.863342161110662687e+01,1.000000000000000000e+00
-7.919506892930372999e+01,1.000000000000000000e+00
-8.196898909974238734e+01,1.000000000000000000e+00
-7.075002967534248910e+01,0.000000000000000000e+00
-8.511005189241934943e+01,1.000000000000000000e+00
-6.327754007103252576e+01,0.000000000000000000e+00
-7.189351261393770187e+01,0.000000000000000000e+00
-6.523140620994952599e+01,0.000000000000000000e+00
-8.381614832035019447e+01,1.000000000000000000e+00
-7.861249290751578656e+01,1.000000000000000000e+00
-8.404401628827640991e+01,1.000000000000000000e+00
-8.148500636043661416e+01,1.000000000000000000e+00
-7.683583410865841756e+01,1.000000000000000000e+00
-6.317903202883316283e+01,0.000000000000000000e+00
-5.999279789185828804e+01,0.000000000000000000e+00
-7.987475887975317335e+01,1.000000000000000000e+00
-8.221893269822194839e+01,1.000000000000000000e+00
-6.474463086725479855e+01,0.000000000000000000e+00
-6.706111102574139693e+01,0.000000000000000000e+00
-8.422483787177284853e+01,1.000000000000000000e+00
-8.045554680504743317e+01,1.000000000000000000e+00
-6.639456199968290662e+01,0.000000000000000000e+00
-6.328616952392215467e+01,0.000000000000000000e+00
-7.603238898278793556e+01,1.000000000000000000e+00
-8.178094871945242517e+01,1.000000000000000000e+00
-6.308470489995566055e+01,0.000000000000000000e+00
-6.079208202435340525e+01,0.000000000000000000e+00
-6.980354376004422079e+01,0.000000000000000000e+00
-7.324174334542286147e+01,1.000000000000000000e+00
-7.879415661040833641e+01,1.000000000000000000e+00
-8.374277054855008373e+01,1.000000000000000000e+00
-8.145063514956153483e+01,1.000000000000000000e+00
-8.376121715103244014e+01,1.000000000000000000e+00
-7.815207422001891757e+01,1.000000000000000000e+00
-8.100209947485619466e+01,1.000000000000000000e+00
-7.220642539996617870e+01,0.000000000000000000e+00
-8.226556087999630051e+01,1.000000000000000000e+00
-6.948459237141554468e+01,0.000000000000000000e+00
-6.523043600357327421e+01,0.000000000000000000e+00
-6.156712517393411588e+01,0.000000000000000000e+00
-7.891577406334968714e+01,1.000000000000000000e+00
-7.064425399381006798e+01,0.000000000000000000e+00
-7.790981435514981968e+01,1.000000000000000000e+00
-6.111078382779253815e+01,0.000000000000000000e+00
-7.048210973737178620e+01,0.000000000000000000e+00
-6.385155076640509719e+01,0.000000000000000000e+00
-7.849754574888058301e+01,1.000000000000000000e+00
-8.696946264727769460e+01,1.000000000000000000e+00
-6.564420531373555434e+01,0.000000000000000000e+00
-6.689531837065807451e+01,0.000000000000000000e+00
-8.027643310465892057e+01,1.000000000000000000e+00
-7.857204077905109330e+01,1.000000000000000000e+00
-8.025302151431930042e+01,1.000000000000000000e+00
-8.343241629458914588e+01,1.000000000000000000e+00
-8.410645757599176875e+01,1.000000000000000000e+00
-6.450162826447621001e+01,0.000000000000000000e+00
-8.632998597317224210e+01,1.000000000000000000e+00
-8.458313481726344207e+01,1.000000000000000000e+00
-8.757311006284454891e+01,1.000000000000000000e+00
-6.823112465870160293e+01,0.000000000000000000e+00
-6.728321092090823186e+01,0.000000000000000000e+00
-6.228642211330756595e+01,0.000000000000000000e+00
-6.374531681692759832e+01,0.000000000000000000e+00
-6.291636463202017637e+01,0.000000000000000000e+00
-7.233933504837860085e+01,0.000000000000000000e+00
-8.209997470698061761e+01,1.000000000000000000e+00
-6.152166266837440389e+01,0.000000000000000000e+00
-8.158545665231891064e+01,1.000000000000000000e+00
-6.873858817396182985e+01,0.000000000000000000e+00
-6.821450295052871127e+01,0.000000000000000000e+00
-8.397938542552283536e+01,1.000000000000000000e+00
-6.714159945975679022e+01,0.000000000000000000e+00
-8.571892630787600353e+01,1.000000000000000000e+00
-6.697649447552132074e+01,0.000000000000000000e+00
-8.585918038957424869e+01,1.000000000000000000e+00
-6.559150692282513262e+01,0.000000000000000000e+00
-7.895807736366920437e+01,1.000000000000000000e+00
-6.199722103171917098e+01,0.000000000000000000e+00
-7.832538626400737769e+01,1.000000000000000000e+00
-6.613200867638516911e+01,0.000000000000000000e+00
-6.594044454033938507e+01,0.000000000000000000e+00
-6.666216802463669922e+01,0.000000000000000000e+00
-6.159902950398544874e+01,0.000000000000000000e+00
-6.355176238176145631e+01,0.000000000000000000e+00
-6.155531475896222560e+01,0.000000000000000000e+00
-6.526917045219579450e+01,0.000000000000000000e+00
-6.507280228675223555e+01,0.000000000000000000e+00
-6.922168036029307814e+01,0.000000000000000000e+00
-8.822470526827044068e+01,1.000000000000000000e+00
-6.815157946262083044e+01,0.000000000000000000e+00
-6.636175998156976164e+01,0.000000000000000000e+00
-7.751563136578917579e+01,1.000000000000000000e+00
-8.460782625050880768e+01,1.000000000000000000e+00
-6.269996184924998062e+01,0.000000000000000000e+00
-7.855075573423059154e+01,1.000000000000000000e+00
-8.144172823693776309e+01,1.000000000000000000e+00
-8.362634659841823748e+01,1.000000000000000000e+00
-6.663236997208638002e+01,0.000000000000000000e+00
-6.340381735227948923e+01,0.000000000000000000e+00
-8.186605106509053087e+01,1.000000000000000000e+00
-7.944804149251524450e+01,1.000000000000000000e+00
-7.978741163851596241e+01,1.000000000000000000e+00
-6.633344850088742817e+01,0.000000000000000000e+00
-6.279658008616526388e+01,0.000000000000000000e+00
-6.914507462508989022e+01,0.000000000000000000e+00
-6.904164306573744625e+01,0.000000000000000000e+00
-6.389201212025804466e+01,0.000000000000000000e+00
-8.331571517038047148e+01,1.000000000000000000e+00
-6.737593231053091358e+01,0.000000000000000000e+00
-8.216393103514525365e+01,1.000000000000000000e+00
-8.215471492590525315e+01,1.000000000000000000e+00
-7.946117831644824037e+01,1.000000000000000000e+00
-8.124134582821641004e+01,1.000000000000000000e+00
-8.372428267745840458e+01,1.000000000000000000e+00
-5.995585961539880770e+01,0.000000000000000000e+00
-6.811680189381104356e+01,0.000000000000000000e+00
-8.447948978326573410e+01,1.000000000000000000e+00
-8.656851564214393591e+01,1.000000000000000000e+00
-7.898358275343787227e+01,1.000000000000000000e+00
-8.213063034350655300e+01,1.000000000000000000e+00
-7.926239382711789005e+01,1.000000000000000000e+00
-6.318748679238214550e+01,0.000000000000000000e+00
-7.462378530209312544e+01,1.000000000000000000e+00
-8.295135847012002728e+01,1.000000000000000000e+00
-7.283480633820029482e+01,0.000000000000000000e+00
-6.155208422472286856e+01,0.000000000000000000e+00
-6.976724330107550998e+01,0.000000000000000000e+00
-6.442365136227776645e+01,0.000000000000000000e+00
-6.681632712531248330e+01,0.000000000000000000e+00
-6.206445603642700348e+01,0.000000000000000000e+00
-8.174491677187941718e+01,1.000000000000000000e+00
-7.988572496044481852e+01,1.000000000000000000e+00
-7.978742708199536082e+01,1.000000000000000000e+00
-8.121220453996308208e+01,1.000000000000000000e+00
-6.670509193425846206e+01,0.000000000000000000e+00
-8.020102737540310045e+01,1.000000000000000000e+00
-9.344390807759185691e+01,1.000000000000000000e+00
-5.897608471547707154e+01,0.000000000000000000e+00
-6.565974155809695390e+01,0.000000000000000000e+00
-6.488344031366153786e+01,0.000000000000000000e+00
-6.328935908566140256e+01,0.000000000000000000e+00
-7.677771628694181061e+01,1.000000000000000000e+00
-6.203140814305991313e+01,0.000000000000000000e+00
-8.377843113850062196e+01,1.000000000000000000e+00
-8.015585057762788779e+01,1.000000000000000000e+00
-7.897284084665032822e+01,1.000000000000000000e+00
-6.761335926199501500e+01,0.000000000000000000e+00
-7.886319186050924657e+01,0.000000000000000000e+00
-7.014219165493587127e+01,0.000000000000000000e+00
-6.580356142112451323e+01,0.000000000000000000e+00
-7.906927504456918143e+01,1.000000000000000000e+00
-8.702518793868149771e+01,1.000000000000000000e+00
-6.128300019479000582e+01,0.000000000000000000e+00
-8.374668602673135354e+01,1.000000000000000000e+00
-7.557750979562041493e+01,1.000000000000000000e+00
-8.070048079339902358e+01,1.000000000000000000e+00
-7.901426959154161977e+01,1.000000000000000000e+00
-7.332962786701419589e+01,1.000000000000000000e+00
-8.480513813683850799e+01,1.000000000000000000e+00
-7.900900537540695723e+01,1.000000000000000000e+00
-6.755903446542717461e+01,0.000000000000000000e+00
-6.266054164923809822e+01,0.000000000000000000e+00
-6.747405329046758027e+01,0.000000000000000000e+00
-7.726996343266186784e+01,1.000000000000000000e+00
-6.716357374695411409e+01,0.000000000000000000e+00
-6.631760747416883817e+01,0.000000000000000000e+00
-6.789089481840414919e+01,0.000000000000000000e+00
-6.407252075660815649e+01,0.000000000000000000e+00
-7.493874698065272355e+01,1.000000000000000000e+00
-8.479556540027408573e+01,1.000000000000000000e+00
-5.727450465094123189e+01,0.000000000000000000e+00
-6.617489282465054146e+01,0.000000000000000000e+00
-8.573046782597214133e+01,1.000000000000000000e+00
-6.184537823838293491e+01,0.000000000000000000e+00
-6.208374740099836941e+01,0.000000000000000000e+00
-8.301470544315687050e+01,1.000000000000000000e+00
-6.596064133915315608e+01,0.000000000000000000e+00
