sample,mean_class0,mean_class1
0,551.332,465.267
1,1357.56,1371.06
2,2171.42,2128.75
3,3331.81,3224.66
4,11559,11523.4
5,-10405,-9882.37
6,-7515.21,-7963.23
7,5874.86,5777.52
8,3242.64,3401.19
9,-9198.79,-8940.84
10,-8249.56,-8473.69
11,-313.219,-375.238
12,7935.75,7824.41
13,841.325,1183.27
14,-6253.94,-6320.54
15,9688.07,9429.99
16,5506.63,5813.95
17,-3433.88,-3472.32
18,-3079.46,-2966.51
19,-5240.2,-5342.58
20,5083.8,4909.87
21,2388.94,2569.71
22,-4320.97,-4352.94
23,-3306.04,-3240.63
24,-2046.73,-2127.38
25,-2265.52,-2193.52
26,-1267.96,-1344
27,4577.4,4534.81
28,866.416,1053.29
29,-1446.48,-1512.81
30,93.8384,143.463
31,3013,2953.88
32,3736.84,3723.17
33,-123.253,-78.604
34,-2900.43,-2833.87
35,-3144.05,-3220.1
36,-1493.36,-1487.03
37,-1032.14,-1103.55
38,1027.05,1046.34
39,-630.167,-591.979
40,-3093.36,-3039.79
41,-7.37483,-108.499
42,-414.093,-309.605
43,-943.894,-928.129
44,271.089,276.016
45,945.42,973.487
46,297.621,315.017
47,181.997,161.933
48,2477.61,2390.51
49,2280.18,2335.01
50,422.909,406.851
51,-1492.68,-1489.7
52,-2120.22,-2151.77
53,-1759.45,-1707.3
54,-868.789,-958.969
55,-266.681,-194.148
56,-629.404,-621.96
57,-922.278,-894.454
58,-351.873,-378.846
59,215.82,335.291
60,905.325,814.733
61,-683.317,-620.499
62,1153.61,1150.28
63,-396.122,-459.511
64,430.453,489.149
65,327.544,250.502
66,2583.99,2442.74
67,2720.38,2816.34
68,722.056,769.89
69,-1061.89,-1022.37
70,-1526.25,-1526.55
71,-843.868,-778.91
72,-38.9086,-58.0725
73,-360.858,-310.98
74,-399.089,-336.838
75,240.996,152.999
76,603.55,669.895
77,886.93,836.038
78,924.821,918.679
79,544.551,536.827
80,305.844,323.436
81,-471.989,-521.965
82,228.62,175.936
83,929.229,898.663
84,298.638,430.217
85,176.911,68.4671
86,-512.509,-363.039
87,-946.522,-986.717
88,-1349.85,-1289.97
89,-1488.02,-1449.58
90,-1150.14,-1194.09
91,-1152.68,-1170.47
92,-570.744,-594.642
93,122.66,73.1919
94,564.811,581.498
95,783.174,702.024
96,490.299,508.993
97,163.094,137.45
98,-87.7351,-87.1087
99,-143.936,-88.3114
100,-294.824,-346.545
101,-342.379,-256.515
102,-237.097,-284.435
103,-316.779,-205.831
104,-352.636,-415.27
105,-552.18,-550.314
106,-553.791,-519.817
107,-747.147,-804.252
108,-851.666,-909.659
109,-759.777,-697.385
110,101.128,-33.4174
111,522.087,550.658
112,633.388,623.85
113,809.028,800.816
114,676.535,736.043
115,426.469,451.952
116,183.947,117.519
117,-135.036,-28.6067
118,-227.942,-199.903
119,-615.841,-608.902
120,-354.416,-393.621
121,-342.718,-313.729
122,-512.932,-521.192
123,-36.4503,-118.808
124,-58.151,35.9087
125,266.003,146.642
126,829.203,846.003
127,1983.41,1972.66
128,-329.324,-278.164
129,1483.44,1370.8
130,1512.6,1587.8
131,2721.48,2710.85
132,1763.09,1746.04
133,2138.11,2163.37
134,1194.47,1254.4
135,1116.4,1073.57
136,1035.7,1074.77
137,1075.28,1042.38
138,1082.66,1088.26
139,1125.21,1103.63
140,1215.66,1211.1
141,1196.33,1111.19
142,902.612,1012.23
143,1017.64,986.115
144,662.04,686.303
145,669.669,666.717
146,625.335,661.906
147,253.881,255.914
148,344.668,393.536
149,405.701,422.572
150,416.212,382.024
151,359.672,439.925
152,-293.722,-378.158
153,-659.666,-568.44
154,-1057.65,-1139.46
155,-1036.04,-1023.23
156,-858.109,-930.534
157,-714.766,-698.073
158,-476.228,-544.301
159,-466.395,-377.042
160,-196.747,-286.926
161,-140.546,-66.749
162,-124.185,-102.228
163,-122.066,-94.2389
164,-155.126,-120.268
165,-33.5682,-17.0094
166,109.097,37.6268
167,186.321,219.404
168,437.658,383.656
169,273.377,309.863
170,106.215,4.12349
171,-91.0411,-50.255
172,-198.866,-214.937
173,-157.415,-195.608
174,-216.922,-104.376
175,216.328,139.082
176,473.176,554.781
177,693.743,687.85
178,771.306,836.553
179,858.193,841.45
180,768.339,775.989
181,425.197,462.948
182,346.109,272.15
183,203.783,168.548
184,-41.0278,-1.20268
185,1102.07,921.428
186,-344.837,-203.941
187,1384.94,1330.6
188,350.771,342.679
189,361.96,469.906
190,-1052.99,-1040.58
191,882.013,830.368
192,2262.04,2298.85
193,1393.08,1441.93
194,90.6172,102.915
195,552.434,504.956
196,1143.27,1216.34
197,1681.38,1544.08
198,1515.06,1552.49
199,1042.31,1087.57
200,778.596,648.161
201,56.4556,142.432
202,505.897,414.325
203,662.803,755.2
204,352.466,323.866
205,654.919,685.101
206,-46.1987,24.7409
207,213.785,189.251
208,334.411,349.638
209,-241.589,-219.232
210,277.785,170.781
211,172.673,283.232
212,425.197,271.721
213,255.661,291.393
214,100.62,112.966
215,460.207,391.13
216,144.021,168.462
217,211.073,206.432
218,-165.637,-144.15
219,-429.69,-427.039
220,-396.885,-399.721
221,-393.579,-332.542
222,1.44106,-43.898
223,-6.44238,46.9047
224,-46.2834,-40.8913
225,76.0371,14.3463
226,3.81457,77.1436
227,192.932,75.1678
228,-37.4675,66.749
229,161.653,49.1383
230,249.981,201.793
231,251.846,321.718
232,511.661,427.554
233,475.38,499.114
234,342.548,422.056
235,394.766,319.399
236,83.5815,213.391
237,123.931,83.7584
238,-34.8397,-7.90336
239,97.653,73.1919
240,186.236,242.685
241,233.876,167.431
242,428.079,397.401
243,435.2,475.49
244,255.83,236.07
245,545.738,458.996
246,337.208,442.072
247,192.593,95.5275
248,344.583,363.984
249,550.23,601.17
250,1251.18,1164.2
251,2041.56,2174.2
252,3607.74,3537.44
253,1467.51,1631.61
254,3601.97,3427.05
255,3576.96,3650.58
256,4648.1,4659.8
257,4047.26,3940.77
258,4317.67,4326.14
259,3717.59,3771.7
260,4357.09,4211.37
261,4721.76,4885.82
262,5208.33,5083.49
263,4855.44,4970.44
264,4801.53,4784.37
265,4410.24,4455.86
266,3899.93,3949.87
267,3642.41,3682.62
268,3298.25,3350.16
269,2816.85,2805.35
270,2468.96,2486.55
271,2015.62,2065.1
272,1457.42,1360.41
273,821.15,880.279
274,649.155,576.086
275,424.434,395.511
276,293.807,404.789
277,-19.5815,-116.746
278,-46.1987,60.2201
279,-122.999,-214.25
280,-117.489,-25.9436
281,-257.526,-226.448
282,-262.019,-249.557
283,-540.482,-521.621
284,-739.009,-701.595
285,-637.626,-690.685
286,-505.134,-498.599
287,-320.339,-366.905
288,-255.491,-268.37
289,-48.7417,-120.183
290,49.2503,115.63
291,203.783,166.142
292,412.228,427.383
293,611.009,657.009
294,925.499,876.156
295,1079.78,1131.21
296,1327.55,1361.35
297,1622.12,1634.19
298,1698.25,1719.84
299,1775.64,1768.98
300,1771.23,1807.89
301,1810.14,1781.52
302,1762.33,1758.32
303,1706.72,1711.33
304,1831.76,1718.64
305,1725.71,1796.98
306,1787.59,1803.08
307,1846.68,1809.27
308,1698.67,1713.57
309,1407.66,1521.74
310,2418.78,2326.77
311,1029.09,1146.59
312,2826.94,2816.09
313,1859.31,1871.63
314,2130.73,2170.07
315,713.494,722.212
316,2772.43,2660.25
317,4090.57,4182.08
318,3006.05,3011.09
319,1441.82,1412.21
320,1558.89,1549.74
321,2117.26,2180.81
322,2586.96,2527.18
323,2552.46,2614.72
324,2382.66,2419.72
325,2198.38,2189.49
326,1770.55,1848.53
327,2151.42,2141.12
328,2312.39,2354.68
329,1947.8,1892.85
330,2026.55,2074.03
331,1449.45,1435.49
332,1639.16,1623.28
333,1824.38,1789.59
334,1252.79,1280.34
335,1609.41,1533.08
336,1382.91,1506.79
337,1288.99,1243.32
338,920.328,937.579
339,599.735,643.436
340,895.237,908.886
341,794.448,837.927
342,947.37,960.687
343,825.812,856.913
344,734.432,746.523
345,729.77,722.556
346,716.376,742.744
347,919.735,837.927
348,784.53,820.317
349,687.046,632.097
350,702.728,685.101
351,797.33,858.373
352,984.498,897.117
353,824.625,954.588
354,1039.26,947.887
355,994.077,1066.18
356,978.988,1048.4
357,1070.2,1004.93
358,1109.79,1101.92
359,1089.7,1131.47
360,1276.61,1207.41
361,1310.69,1371.23
362,1458.1,1392.88
363,1392.91,1400.01
364,1444.28,1376.9
365,1322.47,1456.11
366,1385.96,1216.17
367,1280.17,1395.97
368,1298.31,1301.82
369,1105.97,1065.84
370,1355.36,1457.91
371,1371.55,1409.72
372,1084.35,1120.73
373,1357.22,1311.79
374,1459.62,1516.07
375,2274.25,2205.21
376,4019.45,3985.18
377,6709.57,6673.87
378,4833.31,4880.67
379,6090.51,5909.91
380,5804.5,5934.73
381,7206.99,7096.96
382,6211.9,6247
383,6421.53,6354.73
384,6083.31,6134.55
385,6788.24,6724.38
386,7116.63,7166.54
387,7266.84,7292.56
388,7086.54,7013.03
389,6904.88,6961.48
390,6334.05,6318.65
391,5837.56,5729.68
392,5382.36,5444.55
393,4902.32,4841.06
394,4075.32,4054.16
395,3608.67,3629.27
396,3252.3,3287.11
397,2453.62,2437.93
398,1799.54,1794.15
399,1499.3,1562.89
400,1131.15,1098.14
401,1132.5,1229.06
402,659.836,622.647
403,525.309,577.117
404,309.15,284.177
405,278.548,252.392
406,206.326,242.427
407,197.934,145.954
408,53.2344,-9.53557
409,-48.657,17.0094
410,96.4662,32.3866
411,275.412,367.077
412,423.332,402.212
413,536.668,526.432
414,770.289,834.491
415,993.823,1041.1
416,1355.53,1332.06
417,1561.09,1608.59
418,1909.4,1902.73
419,2198.29,2226.68
420,2397.5,2294.72
421,2609.17,2682.33
422,2832.7,2755.61
423,2930.18,2895.55
424,2980.28,2992.19
425,3120.49,3110.14
426,3237.64,3273.45
427,3240.1,3210.57
428,3198.22,3269.84
429,3322.41,3273.45
430,3180.42,3234.19
431,3164.82,3179.98
432,3115.66,3084.63
433,2995.54,2963.59
434,2684.52,2777.77
435,3738.36,3589.67
436,2379.36,2499.52
437,4100.58,4020.57
438,3160.16,3103.1
439,3304.1,3328.17
440,1866.26,1890.19
441,3897.73,3831.32
442,5231.05,5260.54
443,4229.34,4285.34
444,2725.55,2728.81
445,2955.19,2996.23
446,3609.43,3657.11
447,3991.74,3915.77
448,3952.83,4003.74
449,3680.97,3679.87
450,3478.89,3441.74
451,2965.96,3010.32
452,3329.95,3242.52
453,3486.6,3510.64
454,3127.61,3045.71
455,3250.44,3282.73
456,2619.93,2647.28
457,2747.68,2735.68
458,2893.05,2850.02
459,2254.24,2362.59
460,2592.89,2584.31
461,2443.1,2500.98
462,2309.93,2311.56
463,2018.42,2031.59
464,1670.19,1706.27
465,2002.31,1974.64
466,1830.82,1785.56
467,1816.5,1868.89
468,1659.51,1601.37
469,1451.15,1507.57
470,1502.77,1479.99
471,1520.91,1564.78
472,1659.51,1700.77
473,1732.92,1696.39
474,1559.4,1661.25
475,1673.24,1671.47
476,1787,1801.02
477,1818.62,1854.97
478,1820.4,1815.88
479,1904.91,1883.92
480,2012.91,2014.84
481,2025.54,2019.48
482,2094.54,2092.33
483,2253.39,2109.25
484,2046.98,2226.43
485,2360.29,2207.61
486,2210.75,2315.94
487,2266.7,2286.05
488,2342.91,2293.86
489,2217.03,2310.1
490,2347.06,2406.83
491,2324.01,2260.36
492,2301.54,2387.84
493,2407.08,2338.88
494,2084.54,2116.9
495,2465.82,2415.25
496,2300.95,2329.08
497,1945.01,1958.4
498,2343.84,2188.71
499,2270.09,2439.22
500,3295.11,3126.64
501,4816.87,4867.95
502,7085.18,7059.76
503,4979.2,5015.11
504,6555.72,6550.59
505,7038.73,7066.63
506,7899.38,7955.59
507,6844.69,6818.36
508,7437.31,7348.75
509,6974.39,7101.51
510,7583.11,7386.54
511,7844.62,7910.83
512,8303.89,8188.13
513,8032.64,7952.06
514,7594.38,7746.23
515,7310.24,7225.99
516,6703.47,6731.25
517,6262.25,6300.35
518,5779.5,5810.68
519,4984.2,5040.19
520,4721.59,4673.03
521,4091.25,4221.68
522,3397.51,3320.18
523,2752.17,2787.82
524,2368,2396.26
525,2127.68,2033.83
526,1952.3,2065.95
527,1569.14,1406.54
528,1360.02,1436.69
529,1140.05,1137.14
530,1233.8,1213.85
531,957.287,1069.27
532,1033.41,938.695
533,804.45,887.581
534,629.658,741.885
535,900.747,802.706
536,908.97,1064.72
537,1241.94,1126.14
538,1235.84,1302.16
539,1537.27,1502.15
540,1802.17,1793.29
541,1997.39,1969.05
542,2297.13,2234.93
543,2524.57,2584.66
544,2847.79,2846.58
545,3103.62,3065.13
546,3269.43,3370.27
547,3582.56,3456.95
548,3610.36,3707.36
549,3727.77,3703.67
550,3883.4,3894.21
551,3838.9,3899.36
552,3975.54,3848.85
553,3803.8,3953.22
554,4063.36,3875.14
555,3909.93,3998.5
556,3861.87,3840.34
557,3901.8,3817.92
558,3639.95,3662.26
559,3463.63,3475.5
560,4363.61,4366
561,3034.45,3073.37
562,4770.75,4707.91
563,3763.28,3820.5
564,4031.58,4034.66
565,2581.02,2678.29
566,4581.13,4438.59
567,5975.82,6009.81
568,4827.63,4910.56
569,3473.46,3365.8
570,3556.96,3609
571,4220.95,4184.48
572,4623.94,4546.06
573,4529.5,4549.33
574,4381.84,4360.93
575,4074.89,4157.51
576,3667.24,3631.51
577,3993.94,3987.24
578,4096.76,4171.25
579,3826.95,3747.31
580,3854.07,3964.56
581,3287.65,3219.16
582,3425.57,3415.88
583,3522.63,3515.7
584,3003.76,3021.57
585,3269.68,3224.83
586,3115.32,3111.69
587,2940.35,2920.03
588,2608.91,2600.81
589,2332.99,2347.55
590,2562.71,2624.52
591,2462.43,2395.75
592,2444.12,2522.89
593,2279.25,2293
594,2168.2,2222.73
595,2123.78,2177.12
596,2148.54,2145.16
597,2302.3,2297.56
598,2258.65,2285.96
599,2214.06,2205.04
600,2224.23,2206.24
601,2363.68,2351.42
602,2459.21,2373.67
603,2341.81,2410.52
604,2564.24,2495.14
605,2548.64,2585.43
606,2543.55,2584.05
607,2654.69,2620.91
608,2711.74,2727.43
609,2664.6,2779.83
610,2869.06,2778.2
611,2808.96,2905.17
612,2905.52,2873.47
613,2860.16,2842.2
614,2878.73,2896.58
615,2914.59,2920.12
616,2849.82,2771.59
617,2884.83,2864.45
618,2827.78,2878.8
619,2660.54,2633.97
620,2947.73,2959.89
621,2810.91,2860.07
622,2543.05,2553.99
623,2779.89,2772.02
624,2896.61,2998.46
625,3519.24,3420.69
626,4568.58,4585.84
627,6711.27,6635.04
628,4932.41,4992.34
629,6260.9,6162.13
630,5946.41,5977.86
631,7091.79,7076.08
632,6391.52,6313.84
633,6509.77,6501.46
634,5979.38,6077.94
635,6746.36,6615.88
636,6962.1,7086.13
637,7288.96,7212.5
638,6905.98,6996.02
639,6879.62,6914.41
640,6498.67,6495.44
641,5946.41,5937.83
642,5708.46,5702.53
643,5340.57,5344.82
644,4742.87,4714.61
645,4396.84,4359.9
646,4022.25,4070.66
647,3511.44,3393.72
648,2824.48,2933.43
649,2677.32,2684.13
650,2450.9,2445.14
651,2308.66,2390.51
652,2021.21,1949.29
653,1816.07,1961.06
654,1743.09,1700.17
655,1712.06,1727.06
656,1579.99,1634.96
657,1683.24,1615.21
658,1428.94,1394.94
659,1346.54,1401.9
660,1506.42,1401.73
661,1518.96,1571.14
662,1772.5,1660.82
663,1668.32,1748.96
664,1992.22,1992.76
665,2126.5,2180.72
666,2306.8,2254.95
667,2572.04,2600.29
668,2716.57,2764.28
669,3062.34,3042.88
670,3141.51,3132.13
671,3311.47,3346.56
672,3532.21,3487.44
673,3519.58,3519.4
674,3695.72,3673.51
675,3718.27,3672.31
676,3739.55,3697.22
677,3800.16,3756.24
678,3617.82,3715.87
679,3891.54,3807.79
680,3663.09,3731.59
681,3645.37,3634.86
682,3686.15,3673.69
683,3428.11,3446.98
684,3314.01,3353.86
685,4175.6,4107.85
686,2890.85,2953.11
687,4588.76,4567.19
688,3638.68,3580.82
689,3889.17,3936.73
690,2391.48,2373.76
691,4373.62,4251.83
692,5764.49,5787.66
693,4630.46,4687.89
694,3283.58,3265.46
695,3331.9,3340.03
696,3999.11,4030.71
697,4405.23,4342.98
698,4287.24,4376.74
699,4179.67,4178.9
700,3843.31,3837.85
701,3422.26,3460.72
702,3775.15,3693.7
703,3908.15,3945.49
704,3659.1,3554.62
705,3674.19,3694.9
706,3107.86,3079.13
707,3237.72,3191.24
708,3362.33,3355.23
709,2870.59,2940.22
710,3097.85,3010.58
711,3015.21,3098.89
712,2854.06,2799.33
713,2532.54,2601.92
714,2348.84,2376.68
715,2497.7,2526.07
716,2494.39,2455.54
717,2435.14,2461.12
718,2325.7,2322.13
719,2244.66,2209.68
720,2121.75,2116.55
721,2246.61,2204.35
722,2299.25,2288.45
723,2362.49,2357.86
724,2248.39,2279.34
725,2189.48,2197.13
726,2409.37,2445.49
727,2392.16,2357.43
728,2357.83,2478.3
729,2559.24,2466.96
730,2459.72,2517.91
731,2602.21,2570.05
732,2550.84,2524.52
733,2702.41,2665.84
734,2639.94,2655.18
735,2714.36,2673.57
736,2806.34,2769.1
737,2719.62,2704.67
738,2801.34,2798.99
739,2779.55,2755.95
740,2692.32,2774.85
741,2827.61,2705.1
742,2626.97,2768.67
743,2809.3,2837.82
744,2525.67,2531.31
745,2780.74,2833.87
746,2812.69,2768.75
747,2345.28,2347.47
748,2788.96,2713.26
749,2794.13,2811.7
750,3454.47,3356.09
751,4833.06,4769.25
752,7094.76,7189.22
753,5868.08,5998.13
754,7722.72,7754.91
755,7939.56,8172.33
756,9137.17,9337.56
757,7963.89,8162.19
758,8396.38,8519.82
759,7781.47,8042.87
760,8470.63,8538.12
761,8925.92,9138.6
762,9298.56,9445.46
763,9218.63,9378.62
764,8924.14,9135.42
765,8495.22,8660.19
766,7943.63,7981.44
767,7278.62,7554.49
768,6950.91,7069.98
769,5951.32,6123.9
770,5500.52,5630.88
771,5007.68,5105.74
772,4071.93,4217.21
773,3555.43,3605.13
774,2994.18,3089.35
775,2688.25,2654.5
776,2440.05,2457.51
777,1912.12,1875.93
778,1844.47,1827.31
779,1512.86,1486.43
780,1577.2,1553.7
781,1386.64,1348.98
782,1281.7,1320.03
783,1209.73,1103.98
784,915.921,1041.61
785,1162.26,1009.48
786,1215.83,1299.16
787,1421.22,1388.76
788,1618.82,1574.74
789,1734.53,1792.86
790,2130.82,2095.25
791,2309.09,2259.07
792,2631.04,2678.46
793,3003.93,2951.99
794,3253.32,3289.51
795,3539.92,3497.58
796,3733.02,3814.49
797,4022.93,4097.2
798,4215.52,4217.64
799,4245.02,4410.24
800,4479.24,4450.19
801,4451.6,4570.29
802,4549.85,4601.21
803,4493.73,4601.21
804,4618.68,4664.96
805,4555.61,4609.55
806,4426,4552.93
807,4508.74,4516.94
808,4310.04,4335.25
809,4063.36,4206.3
810,4981.66,4908.16
811,3641.9,3776.95
812,5335.31,5383.73
813,4413.71,4456.38
814,4593.33,4756.36
815,3180.59,3210.39
816,5088.64,5145.69
817,6518.68,6650.93
818,5474.25,5573.07
819,3969.1,4098.23
820,4177.29,4185.6
821,4751.51,4920.96
822,5242.15,5198.86
823,5130.94,5249.46
824,4974.28,5045.95
825,4705.31,4688.41
826,4208.57,4327.34
827,4571.72,4563.24
828,4704.13,4887.71
829,4383.96,4375.19
830,4405.06,4528.71
831,3833.13,3936.13
832,3965.12,4017.91
833,4075.99,4172.8
834,3506.61,3628.67
835,3771.59,3741.47
836,3589.76,3745.33
837,3477.7,3448.53
838,3138.97,3193.56
839,2832.7,2869.61
840,3022.58,3029.56
841,2897.46,2901.48
842,2871.52,2950.87
843,2720.72,2774.59
844,2541.77,2571.68
845,2519.74,2567.99
846,2514.73,2600.38
847,2658.16,2688.09
848,2686.05,2721.33
849,2553.47,2609.4
850,2600.6,2596.94
851,2721.65,2753.46
852,2839.48,2788.6
853,2763.02,2855.69
854,2933.91,2846.32
855,2921.03,2964.96
856,2962.14,3000.78
857,3031.9,3047.6
858,3149.05,3161.08
859,3036.91,3171.74
860,3257.39,3223.02
861,3176.86,3339.68
862,3285.28,3347.5
863,3310.54,3352.4
864,3264.25,3310.82
865,3323.59,3375.68
866,3273.16,3243.12
867,3277.82,3353.26
868,3328.42,3333.5
869,3057.08,3107.99
870,3368.35,3358.84
871,3199.66,3317.69
872,2948.15,2962.64
873,3207.37,3267.78
874,3247.55,3316.15
875,3913.24,3893.69
876,4973.01,5063.73
877,7163.76,7195.15
878,5317.26,5473.42
879,6655.92,6723.44
880,6692.37,6847.66
881,7823.85,7935.06
882,6984.39,7057.44
883,7182.41,7248.32
884,6690.16,6855.65
885,7338.81,7303.9
886,7568.61,7792.88
887,7944.14,8030.07
888,7649.99,7850.35
889,7525.64,7651.14
890,7117.9,7297.55
891,6610.23,6745.6
892,6329.05,6490.29
893,5937.5,6071.41
894,5272.07,5350.06
895,4918.85,5037.1
896,4575.03,4666.5
897,3922.31,3982.86
898,3371.23,3457.89
899,3073.7,3112.2
900,2871.27,2849.93
901,2690.12,2820.72
902,2384.36,2342.57
903,2188.8,2321.61
904,2024.69,1979.1
905,2037.06,2130.21
906,1871.51,1934.17
907,1929.07,1956.42
908,1718.42,1755.06
909,1576.86,1655.07
910,1742.41,1700.51
911,1815.74,1896.46
912,2018.5,1970.26
913,2052.66,2071.45
914,2233.39,2218.18
915,2435.81,2487.5
916,2571.95,2608.02
917,2868.39,2905.34
918,3054.62,3152.58
919,3294.18,3345.01
920,3489.4,3556.85
921,3603.75,3741.47
922,3897.9,3936.64
923,3898.24,4005.71
924,3999.53,4062.75
925,4102.19,4180.36
926,4102.02,4160.6
927,4207.56,4241.95
928,4077.1,4192.3
929,4212.3,4178.9
930,4103.12,4201.84
931,4016.91,4115.67
932,4066.33,4154.76
933,3874.92,3924.45
934,3642.74,3792.75
935,4541.37,4593.83
936,3268.49,3375.51
937,4974.88,5055.31
938,4030.73,4064.21
939,4231.71,4369.1
940,2760.82,2851.05
941,4764.06,4687.21
942,6128.66,6281.62
943,5093.89,5114.67
944,3614.01,3659.17
945,3717.26,3763.29
946,4372.68,4473.13
947,4765.58,4832.3
948,4725.74,4778.44
949,4494.67,4632.23
950,4228.07,4300.54
951,3789.73,3896.18
952,4122.19,4207.42
953,4276.39,4374.25
954,3956.73,3994.2
955,4006.74,4133.03
956,3473.38,3484.18
957,3584.93,3676.61
958,3781.17,3714.41
959,3158.72,3304.46
960,3441.67,3390.71
961,3334.27,3449.81
962,3197.71,3261.94
963,2873.47,2908.86
964,2604.42,2711.37
965,2817.27,2911.01
966,2762.26,2780.61
967,2738.35,2867.97
968,2593.91,2589.72
969,2472.6,2556.56
970,2394.28,2424.61
971,2469.81,2515.5
972,2606.79,2652.86
973,2627.9,2626.92
974,2476.25,2543.85
975,2497.44,2514.47
976,2654.52,2713.77
977,2689.27,2733.01
978,2627.56,2677.86
979,2757.51,2807.84
980,2743.86,2802.34
981,2780.57,2880.34
982,2848.47,2895.12
983,2945.61,2944.34
984,2859.49,3009.2
985,3056.74,2955.85
986,2988.25,3142.79
987,3076.07,3070.02
988,3048.52,3064.87
989,3010.2,3094.59
990,2998.25,3044.6
991,3039.11,3087.89
992,2989.77,3051.9
993,3033.6,3084.03
994,2768.78,2866.08
995,3076.92,3112.81
996,2975.79,3145.62
997,2659.18,2676.49
998,3000.12,3028.1
999,2977.82,3125.95
1000,3649.36,3595.6
1001,4631.82,4731.45
1002,6495.11,6483.93
1003,4637.41,4740.04
1004,6164.68,6110.32
1005,6259.71,6323.29
1006,7281.33,7350.29
1007,6402.37,6431.27
1008,6775.1,6806.42
1009,6157.14,6294.68
1010,6666.09,6664.59
1011,7038.39,7202.28
1012,7398.32,7409.91
1013,7151.39,7209.92
1014,6935.65,7019.04
1015,6663.12,6739.33
1016,6204.69,6203.02
1017,5870.88,5939.89
1018,5546.81,5580.89
1019,4903.59,4925.77
1020,4586.89,4651.47
1021,4259.94,4333.27
1022,3616.21,3639.75
1023,3146.09,3178.87
1024,2847.19,2978.71
1025,2631.46,2683.96
1026,2549.06,2684.65
1027,2137.77,2161.65
1028,2048.34,2128.75
1029,1818.36,1870.26
1030,1928.31,1928.5
1031,1721.05,1812.27
1032,1810.23,1794.92
1033,1609.83,1565.81
1034,1416.9,1545.88
1035,1580.16,1530.16
1036,1630.18,1798.53
1037,1830.4,1847.92
1038,1827.52,1852.91
1039,2024.35,2134.94
1040,2215.33,2286.73
1041,2400.21,2421.18
1042,2593.99,2704.32
1043,2821.09,2819.26
1044,3057.76,3151.89
1045,3198.81,3155.93
1046,3368.77,3450.33
1047,3598.24,3568.88
1048,3597.99,3587.18
1049,3692.16,3760.97
1050,3734.21,3754.01
1051,3818.98,3886.82
1052,3835.08,3865.69
1053,3702.17,3809.59
1054,3899.17,3905.89
1055,3743.19,3839.57
1056,3777.7,3841.55
1057,3717.26,3745.68
1058,3584.17,3560.29
1059,3360.64,3479.54
1060,4253.58,4189.64
1061,3017.16,3081.62
1062,4642.16,4647.69
1063,3697.67,3656.76
1064,3907.9,4011.9
1065,2412.59,2508.63
1066,4467.37,4407.07
1067,5763.05,5873.91
1068,4731.93,4796.82
1069,3298.84,3358.5
1070,3361.65,3399.13
1071,4110.58,4186.97
1072,4398.96,4390.92
1073,4404.73,4441
1074,4190.69,4253.72
1075,3921.12,3909.5
1076,3529.49,3593.02
1077,3811.26,3763.89
1078,3978.94,4045.32
1079,3635.71,3625.92
1080,3673.77,3784.33
1081,3185,3195.45
1082,3237.47,3275.68
1083,3437.86,3486.07
1084,2884.32,2982.92
1085,3145.58,3131.45
1086,3114.13,3217.01
1087,2881.78,2880.34
1088,2651.46,2686.45
1089,2368.85,2401.16
1090,2549.49,2614.64
1091,2603.83,2569.79
1092,2461.08,2525.98
1093,2408.35,2418.26
1094,2233.3,2215.26
1095,2184.56,2246.27
1096,2273.74,2325.65
1097,2313.49,2314.22
1098,2402.92,2466.96
1099,2193.29,2293.52
1100,2260.34,2298.5
1101,2467.6,2498.83
1102,2389.96,2390.85
1103,2454.72,2539.21
1104,2471.33,2459.58
1105,2551.01,2576.15
1106,2591.36,2634.39
1107,2563.05,2561.63
1108,2744.37,2691.78
1109,2537.71,2660.77
1110,2794.04,2745.9
1111,2738.27,2840.66
1112,2747.59,2741.61
1113,2822.27,2857.84
1114,2667.83,2732.5
1115,2783.87,2922.78
1116,2756.49,2712.91
1117,2692.32,2804.75
1118,2825.49,2836.36
1119,2474.3,2518.59
1120,2878.47,2899.16
1121,2761.83,2790.4
1122,2386.39,2381.14
1123,2776.16,2736.71
1124,2676.05,2803.29
1125,3414.29,3388.31
1126,4354.88,4431.46
1127,6306.59,6347.51
1128,4597.66,4699.15
1129,5729.06,5766.61
1130,5611.57,5724.78
1131,6725.76,6762.27
1132,5970.65,6004.32
1133,6243.6,6232.4
1134,5577.15,5661.64
1135,6336.17,6298.46
1136,6608.87,6662.96
1137,6805.79,6802.47
1138,6617.6,6574.82
1139,6352.53,6481.35
1140,6132.05,6155.94
1141,5568.17,5580.03
1142,5283.09,5377.98
1143,5087.11,5118.71
1144,4292.32,4440.66
1145,4174.07,4205.87
1146,3776.25,3885.19
1147,3239.59,3259.79
1148,2793.45,2769.61
1149,2456.67,2537.41
1150,2412.84,2347.12
1151,2236.69,2297.9
1152,1921.44,1873.95
1153,1818.62,1853.25
1154,1532.86,1601.8
1155,1716.98,1707.9
1156,1479.97,1587.46
1157,1546.34,1538.75
1158,1403.85,1379.74
1159,1142,1349.5
1160,1487.77,1368.66
1161,1385.54,1563.83
1162,1672.73,1635.48
1163,1654.85,1671.22
1164,1802.17,1879.71
1165,2111.83,2089.23
1166,2144.72,2158.48
1167,2419.88,2402.62
1168,2569.75,2596.17
