sample,mean0_minus_mean1
16063,48.3395
16064,-18.4102
16065,-2.38373
16066,14.1567
16067,18.7151
16068,-98.0996
16069,43.9093
16070,-40.1869
16071,-49.083
16072,46.23
16073,-6.43481
16074,-16.2288
16075,23.4165
16076,26.6848
16077,52.1637
16078,5.64758
16079,55.1847
16080,-6.63916
16081,-10.1819
16082,-9.44336
16083,42.1361
16084,-81.765
16085,2.68127
16086,3.53918
16087,-50.7289
16088,77.8412
16089,-50.494
16090,29.8185
16091,40.6598
16092,-10.8766
16093,62.1409
16094,-15.3499
16095,-3.73157
16096,-0.74646
16097,-50.2494
16098,83.2009
16099,-76.8813
16100,-2.04407
16101,-29.6052
16102,0.372681
16103,56.0631
16104,-70.022
16105,97.0568
16106,-27.7863
16107,27.7596
16108,162.834
16109,-136.102
16110,93.4203
16111,-39.8883
16112,-50.7483
16113,87.838
16114,-158.371
16115,37.9512
16116,-5.33813
16117,-4.92456
16118,36.3855
16119,-75.438
16120,94.5935
16121,-71.3567
16122,21.7781
16123,175.938
16124,-130.404
16125,132.674
16126,-89.1467
16127,-2.79688
16128,-6.42476
16129,-130.345
16130,130.837
16131,-174.247
16132,137.906
16133,5.29248
16134,-48.2861
16135,153.792
16136,-110.193
16137,105.762
16138,41.7634
16139,-75.6963
16140,67.4204
16141,-49.9172
16142,92.521
16143,-82.5522
16144,-10.8423
16145,11.9421
16146,-149.38
16147,150.635
16148,-66.4783
16149,36.6404
16150,76.5178
16151,-40.488
16152,150.913
16153,-53.3088
16154,41.4415
16155,37.4539
16156,-103.312
16157,138.478
16158,-86.4836
16159,23.8591
16160,-14.8276
16161,-31.3513
16162,4.72778
16163,-30.5059
16164,69.2205
16165,-72.7271
16166,97.261
16167,25.9634
16168,3.18896
16169,61.0815
16170,-42.7783
16171,-12.5183
16172,17.0242
16173,-62.9709
16174,43.7756
16175,-110.605
16176,59.8071
16177,15.7451
16178,-20.8816
16179,74.1931
16180,-40.5903
16181,63.6677
16182,3.55786
16183,74.7043
16184,7.8584
16185,-33.8767
16186,87.2283
16187,-76.874
16188,72.5913
16189,-50.635
16190,-114.469
16191,159.867
16192,-92.8013
16193,15.0547
16194,79.5701
16195,-24.3652
16196,98.3284
16197,-26.3589
16198,97.4307
16199,-53.937
16200,-21.459
16201,71.4785
16202,-74.8237
16203,54.2744
16204,-62.436
16205,6.20508
16206,15.4807
16207,-50.6721
16208,111.755
16209,-71.8101
16210,58.3052
16211,78.0073
16212,-62.5596
16213,167.142
16214,-120.288
16215,-4.98438
16216,5.57544
16217,-35.5281
16218,19.0894
16219,-70.4197
16220,61.9668
16221,-54.4023
16222,33.0828
16223,53.8379
16224,-58.406
16225,109.907
16226,-76.5076
16227,92.7649
16228,21.7051
16229,-55.8201
16230,100.628
16231,-130.235
16232,95.6462
16233,-26.2566
16234,-76.8574
16235,88.8098
16236,-101.572
16237,89.0925
16238,-14.113
16239,6.87646
16240,41.2217
16241,-29.9243
16242,134.14
16243,-113.848
16244,60.5479
16245,-14.8618
16246,-78.9233
16247,77.3882
16248,-40.3025
16249,-11.615
16250,11.8882
16251,-62.8662
16252,58.136
16253,-74.613
16254,62.0532
16255,41.7798
16256,-85.3701
16257,191.552
16258,-91.2639
16259,38.8352
16260,22.5696
16261,-66.3594
16262,14.4885
16263,-57.5037
16264,4.73901
16265,-62.3069
16266,18.4885
16267,62.022
16268,-84.4109
16269,117.942
16270,-40.7654
16271,-14.208
16272,108.921
16273,-63.3628
16274,70.22
16275,-21.824
16276,-6.93506
16277,20.0798
16278,-88.9053
16279,-5.64233
16280,-29.7451
16281,21.5625
16282,36.5818
16283,48.6494
16284,42.8337
16285,39.1084
16286,2.07935
16287,50.1738
16288,-15.4888
16289,32.6345
16290,-64.8921
16291,93.7202
16292,-41.7502
16293,-50.6492
16294,12.7966
16295,-26.1729
16296,-5.34717
16297,20.2925
16298,38.0894
16299,10.7378
16300,60.8657
16301,2.80078
16302,63.4395
16303,-46.3186
16304,9.20776
16305,12.4961
16306,-72.0508
16307,39.7188
16308,-47.0276
16309,-28.895
16310,56.1133
16311,23.3396
16312,-6.11084
16313,61.6987
16314,-39.856
16315,48.5647
16316,37.1553
16317,61.0088
16318,-125.017
16319,69.4583
16320,12.8911
16321,-40.3955
16322,-10.1187
16323,-13.5
16324,-43.9399
16325,13.9924
16326,-7.01465
16327,46.0645
16328,17.8982
16329,4.33789
16330,92.9807
16331,-85.7622
16332,116.759
16333,-18.7197
16334,-12.4062
16335,40.6995
16336,-11.9285
16337,-26.8545
16338,25.5403
16339,-63.4675
16340,-33.2336
16341,20.4087
16342,-22.1416
16343,-0.191162
16344,48.3413
16345,27.9973
16346,20.989
16347,55.3975
16348,-10.0874
16349,-20.1833
16350,-20.3232
16351,1.43237
16352,-37.9961
16353,-41.3203
16354,62.4871
16355,-29.4961
16356,-5.57251
16357,5.90649
16358,90.2139
16359,-38.0029
16360,49.5212
16361,98.5884
16362,-51.3569
16363,98.7783
16364,-76.6177
16365,-15.8452
16366,59.2168
16367,-106.357
16368,-3.60986
16369,0.942139
16370,-10.8774
16371,25.7896
16372,-42.2295
16373,129.239
16374,-63.8896
16375,68.5723
16376,84.7812
16377,-61.7466
16378,88.3904
16379,-97.2407
16380,129.244
16381,-80.3223
16382,-6.91162
16383,67.3608
16384,-118.549
16385,132.07
16386,-35.0244
16387,-20.564
16388,121.075
16389,-67.2695
16390,59.8716
16391,88.7085
16392,-25.0459
16393,31.3525
16394,-53.0984
16395,57.2095
16396,-90.1172
16397,6.40137
16398,7.66553
16399,-60.0566
16400,126.079
16401,-47.877
16402,56.8433
16403,55.3384
16404,-45.801
16405,138.432
16406,-63.9893
16407,61.2568
16408,91.3604
16409,-86.189
16410,133.434
16411,-100.701
16412,9.56592
16413,9.08057
16414,-42.5034
16415,34.4639
16416,-0.322754
16417,93.3315
16418,-41.9771
16419,43.5342
16420,51.4512
16421,-5.25977
16422,4.54492
16423,-3.23926
16424,20.5532
16425,50.3438
16426,-75.5386
16427,99.5215
16428,-113.241
16429,46.6182
16430,47.4126
16431,-52.395
16432,123.963
16433,-6.11914
16434,66.2705
16435,40.0952
16436,55.5249
16437,-40.0244
16438,20.7695
16439,-24.1353
16440,28.3035
16441,15.7563
16442,38.186
16443,-103.395
16444,113.73
16445,7.95508
16446,-36.7017
16447,89.6958
16448,-30.7207
16449,83.4302
16450,5.62305
16451,73.2422
16452,10.5132
16453,-42.1865
16454,75.793
16455,-9.94971
16456,-44.0806
16457,45.5522
16458,-9.21191
16459,8.86572
16460,8.97705
16461,20.0742
16462,-2.3999
16463,70.3774
16464,19.9321
16465,-0.908203
16466,82.6938
16467,-24.0923
16468,-15.5615
16469,63.7974
16470,-26.9829
16471,8.64502
16472,-20.2837
16473,-10.0957
16474,16.8408
16475,3.35156
16476,-40.0576
16477,134.217
16478,2.41748
16479,55.8047
16480,105.287
16481,-35.8618
16482,53.6011
16483,-21.9683
16484,-7.53174
16485,30.8403
16486,-69.3647
16487,10.3535
16488,1.25879
16489,4.43945
16490,-20.0059
16491,11.2305
16492,41.6558
16493,-43.6055
16494,69.4697
16495,61.9214
16496,-21.2788
16497,58.0957
16498,-0.205078
16499,-21.7954
16500,16.2207
16501,-56.9194
16502,-7.62402
16503,-39.5903
16504,41.6982
16505,86.228
16506,-71.0669
16507,132.554
16508,-25.6782
16509,25.0337
16510,85.8838
16511,-33.8257
16512,32.9985
16513,22.8716
16514,15.6021
16515,-18.8857
16516,21.1494
16517,-16.3257
16518,-54.3354
16519,49.1064
16520,13.9067
16521,-0.0307617
16522,47.6919
16523,61.3789
16524,20.167
16525,53.0376
16526,-11.7046
16527,-1.29199
16528,7.3374
16529,36.5391
16530,-4.6001
16531,-24.9941
16532,13.1123
16533,32.1851
16534,-35.1885
16535,25.7744
16536,19.1147
16537,-23.3423
16538,90.0425
16539,-15.146
16540,26.5234
16541,48.0991
16542,2.58301
16543,-7.5957
16544,42.8877
16545,-40.2598
16546,-32.8916
16547,-30.0371
16548,31.625
16549,31.5942
16550,11.29
16551,51.2139
16552,13.3091
16553,25.7886
16554,-2.41064
16555,97.063
16556,-79.916
16557,44.3955
16558,38.0591
16559,-15.7236
16560,11.4751
16561,-20.0972
16562,-56.0962
16563,57.7319
16564,-66.5801
16565,52.5283
16566,53.8296
16567,36.6577
16568,-4.65088
16569,66.9976
16570,37.3735
16571,-73.8984
16572,55.0381
16573,11.8101
16574,7.06836
16575,15.6045
16576,-33.0454
16577,49.1367
16578,-60.2886
16579,44.3022
16580,-9.3584
16581,-49.6377
16582,100.932
16583,37.5732
16584,49.4385
16585,117.236
16586,-37.9058
16587,28.811
16588,5.99463
16589,21.3213
16590,-63.334
16591,-23.2085
16592,37.1978
16593,-55.2046
16594,63.0249
16595,-18.9062
16596,7.94678
16597,46.8286
16598,-7.28906
16599,91.5571
16600,19.8608
16601,11.3423
16602,43.8818
16603,-0.585449
16604,46.0542
16605,-21.8076
16606,-82.772
16607,18.6514
16608,-0.21875
16609,-19.0327
16610,17.6357
16611,40.2134
16612,39.3052
16613,63.1255
16614,61.6694
16615,-53.4536
16616,60.8413
16617,-36.5718
16618,-28.0723
16619,80.3013
16620,-76.584
16621,7.07861
16622,-50.0225
16623,57.8398
16624,12.6655
16625,-29.6348
16626,110.405
16627,-25.7451
16628,76.9116
16629,89.7422
16630,14.7651
16631,18.041
16632,25.2676
16633,14.293
16634,-37.3228
16635,-26.4956
16636,7.82812
16637,-59.4858
16638,112.383
16639,-12.4536
16640,-34.2295
16641,123.482
16642,-29.4419
16643,40.064
16644,66.6226
16645,-49.5874
16646,52.9644
16647,-18.7627
16648,41.5869
16649,-43.7969
16650,-20.5752
16651,18.1064
16652,-47.1587
16653,80.0649
16654,-13.8018
16655,67.9893
16656,18.0181
16657,40.5503
16658,110.281
16659,-16.1602
16660,-11.7588
16661,35.0708
16662,-54.2871
16663,102.239
16664,-70.5439
16665,-24.1147
16666,56.1987
16667,-38.6396
16668,53.0903
16669,0.276367
16670,13.9844
16671,35.6475
16672,-18.9751
16673,133.45
16674,-18.4395
16675,6.02295
16676,49.7798
16677,-59.0112
16678,88.1719
16679,-76.9902
16680,21.4321
16681,-46.9551
16682,0.850098
16683,130.991
16684,-82.7017
16685,64.2949
16686,66.4033
16687,-83.0259
16688,168.011
16689,-56.7192
16690,-1.625
16691,96.6289
16692,-48.6035
16693,36.9424
16694,-30.1226
16695,-14.665
16696,-19.3276
16697,-55.502
16698,92.1958
16699,-86.5933
16700,83.1221
16701,13.8784
16702,4.62793
16703,83.688
16704,-12.7461
16705,20.1948
16706,-43.3291
16707,17.2939
16708,101.435
16709,-93.4668
16710,64.4512
16711,-61.5132
16712,-22.2427
16713,85.2603
16714,-81.2334
16715,21.333
16716,105.641
16717,-3.0249
16718,80.0068
16719,26.9146
16720,-0.743164
16721,-17.02
16722,-26.6621
16723,56.1318
16724,-72.7231
16725,57.2471
16726,-31.9531
16727,26.4907
16728,27.8413
16729,-22.2139
16730,94.1128
16731,-47.2935
16732,40.4062
16733,114.72
16734,-14.7344
16735,7.19678
16736,34.832
16737,-21.3491
16738,50.3467
16739,-75.3315
16740,-12.3145
16741,1.83008
16742,15.4053
16743,-18.4438
16744,41.1562
16745,21.2344
16746,50.9277
16747,17.8198
16748,98.7695
16749,-20.7769
16750,12.2456
16751,-1.84473
16752,-30.3574
16753,40.062
16754,-72.585
16755,34.5527
16756,-109.066
16757,67.5366
16758,19.8809
16759,-40.9146
16760,72.8682
16761,32.0654
16762,-0.506348
16763,171.819
16764,-65.5566
16765,-2.2251
16766,53.3413
16767,-40.4229
16768,-33.0615
16769,-1.8667
16770,-46.8496
16771,3.09424
16772,0.705566
16773,83.2085
16774,-46.876
16775,45.1099
16776,42.7373
16777,-1.58447
16778,86.4331
16779,-12.8594
16780,40.4141
16781,-8.0752
16782,12.4243
16783,32.9214
16784,-110.782
16785,18.8267
16786,-4.34912
16787,-56.0376
16788,119.59
16789,-40.7739
16790,37.1562
16791,80.6836
16792,-4.63867
16793,54.2339
16794,-69.5996
16795,31.3706
16796,-20.4468
16797,-31.5576
16798,56.9302
16799,-107.325
16800,12.0415
16801,-2.2915
16802,-10.6187
16803,53.2627
16804,-23.1631
16805,73.0928
16806,13.4663
16807,38.4165
16808,157.099
16809,-146.836
16810,76.7827
16811,5.33154
16812,-108.23
16813,93.0674
16814,-145.809
16815,36.9873
16816,30.96
16817,-8.60449
16818,-15.0312
16819,20.9575
16820,11.8052
16821,10.417
16822,11.8564
16823,80.8799
16824,-74.103
16825,58.5977
16826,-28.8125
16827,3.57227
16828,-10.0376
16829,-44.5249
16830,36.1484
16831,-72.8682
16832,55.6323
16833,41.5444
16834,-23.5518
16835,104.242
16836,-30.9009
16837,59.5884
16838,32.3027
16839,-79.5586
16840,3.72754
16841,1.80957
16842,17.7388
16843,-26.7871
16844,-8.12549
16845,-5.94629
16846,-82.2842
16847,72.1196
16848,-68.1938
16849,37.9067
16850,40.5205
16851,-4.04639
16852,146.608
16853,-38.7861
16854,-11.1768
16855,56.0132
16856,-126.036
16857,75.9629
16858,-59.0015
16859,-27.5747
16860,2.93848
16861,-34.7432
16862,55.2002
16863,-29.3623
16864,36.0376
16865,-33.5977
16866,73.29
16867,85.1118
16868,-93.7041
16869,95.8457
16870,-48.6875
16871,-24.4087
16872,-26.3276
16873,-26.501
16874,-34.9277
16875,-4.4209
16876,55.8223
16877,-34.5742
16878,6.82373
16879,58.0693
16880,63.9248
16881,-54.1426
16882,97.2134
16883,-13.7725
16884,1.72559
16885,-20.3047
16886,33.0986
16887,-62.7266
16888,-17.2666
16889,-16.2236
16890,-94.7046
16891,67.1279
16892,-39.854
16893,-37.5967
16894,62.4453
16895,-11.6299
16896,21.9893
16897,52.6699
16898,1.43018
16899,-22.7915
16900,-4.96777
16901,-21.8311
16902,-9.67725
16903,-63.8633
16904,-13.9868
16905,-15.8818
16906,-16.2769
16907,4.00391
16908,25.0249
16909,-38.979
16910,25.4331
16911,-1.73438
16912,40.1689
16913,1.83691
16914,-25.2036
16915,-9.68213
16916,23.1836
16917,-85.1094
16918,-60.1055
16919,-50.876
16920,-31.3701
16921,-30.4102
16922,30.1094
16923,54.7344
16924,-41.4043
16925,66.959
16926,-26.8438
16927,75.2002
16928,-74.9741
16929,-11.708
16930,50.0488
16931,-85.5352
16932,17.0068
16933,-27.0122
16934,-82.3892
16935,-2.52832
16936,-3.20166
16937,-79.8174
16938,76.0586
16939,-33.877
16940,27.4014
16941,61.7109
16942,27.1143
16943,-107.624
16944,-12.5537
16945,3.89551
16946,-42.0225
16947,-28.5498
16948,-0.950195
16949,-73.2871
16950,66.1055
16951,-30.9697
16952,12.4561
16953,15.3359
16954,-16.2432
16955,62.8428
16956,-29.5332
16957,53.5381
16958,-0.882812
16959,-77.6934
16960,54.0762
16961,-28.0791
16962,-63.6543
16963,18.4482
16964,-102.425
16965,19.1279
16966,26.1182
16967,-33.9424
16968,36.1631
16969,13.1094
16970,18.6348
16971,14.4385
16972,-13.0586
16973,-15.2451
16974,-54.1631
16975,42.8984
16976,-21.8916
16977,17.4609
16978,-13.6738
16979,-76.7822
16980,68.835
16981,-66.3555
16982,4.96191
16983,80.9209
16984,-56.3037
16985,107.124
16986,31.1631
16987,-34.1436
16988,73.0332
16989,-79.708
16990,-12.9307
16991,9.49707
16992,-62.9844
16993,30.085
16994,-46.4629
16995,46.5
16996,-18.084
16997,-68.5879
16998,94.8447
16999,-63.8125
17000,95.7803
17001,85.5332
17002,-54.1475
17003,82.2432
17004,-68.5713
17005,134.144
17006,-144.117
17007,-8.60742
17008,42.3096
17009,-95.4131
17010,78.582
17011,-4.25195
17012,1.28516
17013,112.607
17014,-40.2422
17015,15.7354
17016,63.498
17017,-41.2969
17018,1.94238
17019,-0.980469
17020,28.8291
17021,-57.7031
17022,-19.9199
17023,-7.0625
17024,-58.0771
17025,63.458
17026,-39.1211
17027,32.5674
17028,34.6865
17029,20.2988
17030,58.2188
17031,-28.0029
17032,4.60352
17033,9.37793
17034,-55.8721
17035,26.5
17036,-7.72363
17037,-82.7441
17038,55.1357
17039,-56.7314
17040,9.45508
17041,19.0869
17042,-16.8652
17043,-21.8447
17044,38.7803
17045,11.2881
17046,33.7773
17047,-26.3936
17048,42.5029
17049,-20.7441
17050,22.2373
17051,-34.2002
17052,-23.8662
17053,-54.2686
17054,-1.95996
17055,35.7256
17056,-36.7578
17057,71.5732
17058,18.1768
17059,6.29688
17060,46.5938
17061,42.6162
17062,-84.9316
17063,66.3428
17064,-25.4404
17065,12.1299
17066,37.459
17067,-42.9033
17068,-98.7197
17069,33.3525
17070,-26.2393
17071,-24.0537
17072,24.793
17073,46.5898
17074,19.6768
17075,20.4238
17076,56.2051
17077,-62.5244
17078,21.8965
17079,-67.3193
17080,16.2451
17081,-72.2139
17082,-19.5391
17083,39.9639
17084,-14.9521
17085,57.2832
17086,-60.0156
17087,-29.6455
17088,118.228
17089,-92.8418
17090,86.7324
17091,60.3994
17092,-62.5254
17093,31.7188
17094,-46.2676
17095,34.8516
17096,-103.482
17097,-19.2119
17098,17.8516
17099,-66.0723
17100,84.5273
17101,-23.6826
17102,61.5098
17103,38.71
17104,-10.3525
17105,121.062
17106,-109.752
17107,36.7695
17108,42.7705
17109,-79.1836
17110,69.0801
17111,-40.5088
17112,-44.0723
17113,42.9834
17114,-75.2568
17115,23.8447
17116,-0.367188
17117,53.0039
17118,12.4873
17119,20.3203
17120,129.253
17121,-84.5088
17122,10.3926
17123,23.7002
17124,-78.0674
17125,50.2725
17126,-70.1904
17127,-9.69141
17128,20.8911
17129,-25.1191
17130,124.947
17131,-137.919
17132,125.781
17133,2.23535
17134,-32.2588
17135,173.828
17136,-59.833
17137,34.1934
17138,32.873
17139,-36.2305
17140,-20.4863
17141,-59.3594
17142,3.19336
17143,-86.8682
17144,47.332
17145,59.5762
17146,-73.7588
17147,92.9639
17148,23.665
17149,-13.6465
17150,109.933
17151,-107.552
17152,107.771
17153,-55.2822
17154,17.7207
17155,33.1348
17156,-100.269
17157,47.3428
17158,-16.9287
17159,-58.5986
17160,71.0518
17161,-35.5625
17162,27.4336
17163,61.0244
17164,14.0674
17165,52.0322
17166,-13.8428
17167,15.1592
17168,-55.374
17169,16.6191
17170,-18.2725
17171,-65.1895
17172,21.2324
17173,-12.3857
17174,21.5889
17175,11.8936
17176,1.99805
17177,96.7695
17178,-15.2119
17179,37.2461
17180,104.116
17181,-74.6084
17182,83.5869
17183,-31.7246
17184,50.5713
17185,-70.0088
17186,19.8271
17187,-126.244
17188,61.7178
17189,-5.71094
17190,-41.2109
17191,106.261
17192,4.92285
17193,-35.377
17194,80.082
17195,3.20215
17196,-18.0586
17197,25.6387
17198,15.0215
17199,24.4199
17200,-33.8027
17201,33.8027
17202,-47.8691
17203,-21.8828
17204,34.3398
17205,-12.5713
17206,63.4619
17207,19.9971
17208,119.134
17209,41.9922
17210,43.4131
17211,-15.0713
17212,-83.1025
17213,76.2676
17214,-59.4805
17215,-36.3096
17216,72.9521
17217,-96.1045
17218,87.4707
17219,-28.377
17220,-3.89258
17221,44.3867
17222,-55.7402
17223,136.697
17224,-24.3271
17225,94.1953
17226,-5.16406
17227,-6.47461
17228,72.9248
17229,-54.4619
17230,52.3008
17231,-72.6348
17232,-16.6592
17233,106.158
17234,-59.2305
17235,106.708
17236,10.1982
17237,4.71387
17238,89.1846
17239,-8.72754
17240,27.2773
17241,-8.34863
17242,29.8818
17243,9.91113
17244,-2.66992
17245,15.2324
17246,-72.3613
17247,-29.0361
17248,70.5371
17249,-50.3086
17250,82.8789
17251,-16.2373
17252,42.7988
17253,72.7197
17254,31.6416
17255,111.994
17256,-134.941
17257,103.905
17258,-19.8887
17259,-59.8486
17260,62.3174
17261,-72.1279
17262,12.918
17263,44.4902
17264,-5.9834
17265,-10.2217
17266,11.4854
17267,91.0312
17268,-61.6895
17269,112.655
17270,9.10547
17271,-67.6982
17272,80.5332
17273,-22.8682
17274,-11.9131
17275,-59.8525
17276,-69.21
17277,59.3047
17278,-7.4668
17279,54.0791
17280,38.459
17281,-47.165
17282,112.054
17283,-35.374
17284,85.915
17285,-59.7695
17286,8.1709
17287,-10.3623
17288,10.0537
17289,38.3818
17290,-129.162
17291,46.3896
17292,8.35742
17293,-76.6143
17294,117.89
17295,-39.2314
17296,67.3086
17297,43.9453
17298,-2.30957
17299,142.181
17300,-149.82
17301,81.2744
17302,-28.9795
17303,-26.4912
17304,79.0527
17305,-92.9395
17306,26.0791
17307,15.9199
17308,34.5264
17309,45.5703
17310,-55.1826
17311,120.895
17312,-68.2295
17313,89.377
17314,28.8789
17315,-111.285
17316,151.057
17317,-68.2188
17318,-24.335
17319,32.625
17320,-85.0518
17321,22.4062
17322,-40.1846
17323,89.7988
17324,-35.1123
17325,17.8545
17326,65.1904
17327,-19.6758
17328,45.8486
17329,40.4658
17330,-77.0391
17331,49.5293
17332,-10.7002
17333,86.7256
17334,-57.2422
17335,-23.665
17336,12.7539
17337,-95.7266
17338,109.049
17339,-71.2471
17340,22.6006
17341,107.132
17342,-33.8135
17343,131.599
17344,-30.2861
17345,-7.15039
17346,5.16016
17347,-73.9512
17348,69.2432
17349,-96.6631
17350,37.4521
17351,-19.9658
17352,-11.2109
17353,63.3037
17354,-122.9
17355,114.986
17356,-73.9316
17357,54.9883
17358,155.138
17359,-97.1494
17360,133.968
17361,-43.1338
17362,-32.8213
17363,33.918
17364,-120.398
17365,-6.3252
17366,-52.2471
17367,39.7236
17368,11.6562
17369,-10.8545
17370,94.4531
17371,-35.1738
17372,37.8848
17373,83.8584
17374,-55.5254
17375,63.7568
17376,-22.5088
17377,-3.50098
17378,-3.13965
17379,-44.1904
17380,62.9824
17381,-161.701
17382,105.666
17383,-26.0332
17384,-45.0781
17385,128.337
17386,-28.7354
17387,45.8848
17388,127.086
17389,-36.6494
17390,-30.2471
17391,-0.0322266
17392,28.2217
17393,-92.4521
17394,-3.96094
17395,-42.7725
17396,-34.8633
17397,31.3145
17398,7.08105
17399,-2.73047
17400,53.3906
17401,-32.0312
17402,50.6025
17403,62.9922
17404,-19.7539
17405,57.5791
17406,-94.9443
17407,40.0781
17408,-15.4795
17409,-113.694
17410,29.9814
17411,-43.21
17412,4.70898
17413,63.2314
17414,-8.99023
17415,11.627
17416,58.5801
17417,12.7012
17418,25.3057
17419,-51.5928
17420,13.3311
17421,-50.5518
17422,6.78223
17423,-1.24805
17424,-51.957
17425,-8.94531
17426,-26.5576
17427,7.49609
17428,-5.31738
17429,24.8594
17430,41.207
17431,11.1973
17432,62.3496
17433,64.416
17434,-77.7275
17435,-17.8008
17436,40.0342
17437,-65.9297
17438,58.293
17439,-100.768
17440,-15.5107
17441,85.1748
17442,-35.0049
17443,-55.5264
17444,51.1953
17445,-44.7598
17446,72.5801
17447,-28.3203
17448,95.1895
17449,-17.7959
17450,-31.417
17451,54.3936
17452,-45.5625
17453,-12.5898
17454,-77.7744
17455,-23.7227
17456,4.51758
17457,-20.4287
17458,63.6729
17459,-31.8105
17460,33.9678
17461,52.0156
17462,-76.7832
17463,95.4102
17464,-41.8174
17465,-44.584
17466,79.4365
17467,-45.4775
17468,-2.13477
17469,-1.39062
17470,-80.3936
17471,18.9453
17472,-48.0195
17473,49.75
17474,10.7969
17475,31.9365
17476,56.4385
17477,59.5176
17478,52.5391
17479,-32.5869
17480,26.0381
17481,-63.3936
17482,-2.66406
17483,41.5488
17484,-80.999
17485,29.6172
17486,1.3457
17487,-28.2324
17488,55.707
17489,-28.2432
17490,17.2168
17491,18.1504
17492,66.3389
17493,-20.1504
17494,33.376
17495,-33.2559
17496,-9.44434
17497,-51.7842
17498,-38.0781
17499,-67.8281
17500,36.4297
17501,-6.35547
17502,-10.7646
17503,47.2383
17504,-1.83008
17505,118.24
17506,-98.9717
17507,145.88
17508,-32.9902
17509,-10.7061
17510,48.748
17511,-22.1973
17512,-13.8994
17513,-8.06445
17514,-68.9951
17515,-13.0137
17516,13.6738
17517,25.1582
17518,-44.6045
17519,66.7246
17520,13.75
17521,-32.4668
17522,115.441
17523,-52.2744
17524,-10.9727
17525,10.5879
17526,-31.0303
17527,39.5332
17528,-74.6025
17529,39.6934
17530,-26.916
17531,-4.69824
17532,37.0635
17533,0.225586
17534,3.5
17535,25.293
17536,9.8457
17537,34.9561
17538,9.19824
17539,28.7393
17540,-49.7207
17541,51.708
17542,-22.4297
17543,-111.463
17544,37.4824
17545,-69.8447
17546,51.8418
17547,16.6953
17548,21.1797
17549,67.6543
17550,-25.5977
17551,77.0078
17552,10.0742
17553,-2.34961
17554,34.9424
17555,-7.82227
17556,22.9365
17557,-30.2686
17558,31.6504
17559,-62.2051
17560,-73.8262
17561,122.877
17562,-156.636
17563,187.933
17564,-80.4668
17565,67.1865
17566,150.72
17567,-48.4043
17568,-35.4258
17569,16.96
17570,-22.2236
17571,29.6533
17572,-107.841
17573,81.4268
17574,-91.8115
17575,12.2832
17576,48.7744
17577,-40.3916
17578,67.5439
17579,-30.9453
17580,70.2793
17581,31.0195
17582,60.0518
17583,67.1104
17584,-62.583
17585,64.8506
17586,-33.8096
17587,-51.8916
17588,74.6758
17589,-125.9
17590,60.7334
17591,76.2246
17592,-60.583
17593,88.4512
17594,-34.7988
17595,94.1729
17596,-10.8037
17597,11.8506
17598,54.6094
17599,-72.4502
17600,98.7979
17601,-24.4922
17602,-11.4131
17603,54.4082
17604,-119.481
17605,142.13
17606,-120.503
17607,43.8301
17608,127.631
17609,-91.3291
17610,168.925
17611,-11.959
17612,16.7588
17613,37.2402
17614,-86.3213
17615,24.2129
17616,-1.89551
17617,26.4326
17618,-35.2852
17619,16.498
17620,78.0146
17621,-42.7363
17622,-13.1836
17623,61.0176
17624,-48.0078
17625,70.4082
17626,55.7842
17627,-16.0273
17628,21.0459
17629,-25.6416
17630,108.679
17631,-147.724
17632,65.9648
17633,-43.8652
17634,-12.0459
17635,73.25
17636,21.0293
17637,0.379883
17638,70.9316
17639,1.93359
17640,-49.6094
17641,105.897
17642,-42.7939
17643,4.84766
17644,11.9385
17645,31.0752
17646,-21.0781
17647,-25.4229
17648,16.7051
17649,-41.6357
17650,25.9619
17651,-12.8418
17652,18.8408
17653,60.1211
17654,25.626
17655,54.0381
17656,45.8486
17657,-11.7549
17658,81.998
17659,-94.915
17660,50.8682
17661,9.19434
17662,-64.8789
17663,67.6533
17664,-45.0283
17665,19.3877
17666,38.4873
17667,-49.8398
17668,58.7373
17669,-10.1006
17670,36.418
17671,81.6797
17672,-58.9482
17673,117.983
17674,-92.6846
17675,84.3945
17676,-57.4873
17677,-36.9219
17678,3.7168
17679,-49.4951
17680,108.335
17681,-80.2178
17682,63.9893
17683,128.435
17684,-74.3867
17685,90.3896
17686,44.3584
17687,-136.646
17688,137.708
17689,-143.628
17690,96.0166
17691,-0.697266
17692,-15.3311
17693,-90.6191
17694,-11.5576
17695,54.5605
17696,-62.8135
17697,76.3252
17698,69.2188
17699,-26.8096
17700,131.879
17701,-11.9092
17702,-8.37207
17703,-24.4414
17704,-82.6182
17705,115.824
17706,-177.304
17707,109.29
17708,-2.30957
17709,-10.6934
17710,125.222
17711,-109.58
17712,94.917
17713,30.3936
17714,-37.6064
17715,129.339
17716,-51.1455
17717,62.1807
17718,-55.0889
17719,-3.7998
17720,19.8545
17721,-114.844
17722,36.8379
17723,-56.6201
17724,2.20801
17725,90.2344
17726,-64.8828
17727,108.03
17728,26.6631
17729,2.86426
17730,116.981
17731,-104.042
17732,42.1553
17733,45.126
17734,-52.3281
17735,90.5117
17736,-67.127
17737,9.56836
17738,28.167
17739,-74.4561
17740,26.5791
17741,-10.6855
17742,51.3018
17743,-23.9131
17744,69.2441
17745,87.8193
17746,-41.3232
17747,9.95508
17748,-13.374
