sample,mean_class0,mean_class1
5131,-3464.36,-3485.33
5132,-3352.26,-3433.84
5133,-3148.07,-3125.07
5134,-3027.74,-3059.83
5135,-3532.45,-3487.51
5136,-3719.63,-3732.19
5137,-3599.01,-3646.38
5138,-3467.98,-3504.54
5139,-3441.89,-3461.12
5140,-3012.14,-2997.62
5141,-3469.86,-3464.07
5142,-3210.23,-3253.03
5143,-3537.99,-3655.3
5144,-3756,-3696.93
5145,-3610.48,-3642.19
5146,-3514.58,-3515.69
5147,-3535.99,-3555.14
5148,-3403.64,-3373
5149,-2883.5,-2974.91
5150,-3469.56,-3487.04
5151,-3663.48,-3625.24
5152,-3636.36,-3678.48
5153,-3631.41,-3683.78
5154,-3578.84,-3549.84
5155,-3562.55,-3509.71
5156,-3281.35,-3368.9
5157,-3145.98,-3126.99
5158,-3467.47,-3470.94
5159,-3710.04,-3733.09
5160,-3728.97,-3773.31
5161,-3643.91,-3592.33
5162,-3624.29,-3584.04
5163,-3642.58,-3744.62
5164,-3128.54,-3195.22
5165,-3222.47,-3205.59
5166,-3582.42,-3520
5167,-3773.65,-3778.31
5168,-3721.59,-3844.74
5169,-3649.49,-3693.77
5170,-3614.91,-3476.45
5171,-3421.63,-3404.47
5172,-3235.13,-3338.08
5173,-3346.12,-3388.41
5174,-3695.24,-3654.75
5175,-3777.28,-3738.47
5176,-3779.16,-3830.27
5177,-3643.86,-3608.93
5178,-3621.22,-3645.69
5179,-3664.93,-3647.57
5180,-3179.15,-3111.75
5181,-3361.34,-3353.45
5182,-3699.89,-3771.39
5183,-3880.46,-3911.34
5184,-3731.78,-3695.43
5185,-3640.84,-3630.28
5186,-3579.65,-3638.82
5187,-3486.23,-3460.87
5188,-3354.31,-3374.71
5189,-3444.91,-3468.85
5190,-3745.3,-3789.32
5191,-3881.19,-3880.18
5192,-3791.82,-3710.38
5193,-3639.17,-3723.31
5194,-3770.46,-3809.09
5195,-3285.7,-3284.75
5196,-3351.54,-3225.15
5197,-3524.82,-3607.14
5198,-3865.92,-3883.55
5199,-3898.24,-3939.61
5200,-3792.97,-3741.8
5201,-3574.11,-3627.25
5202,-3605.79,-3596.21
5203,-3407.69,-3344.35
5204,-3360.41,-3391.66
5205,-3721.21,-3624.22
5206,-3874.92,-3843.2
5207,-3876.67,-3924.79
5208,-3706.03,-3751.45
5209,-3740.23,-3649.07
5210,-3694.09,-3668.79
5211,-3401.68,-3376.2
5212,-3310.22,-3305.67
5213,-3722.74,-3769.04
5214,-3917.69,-3964.76
5215,-3858.68,-3777.49
5216,-3772.8,-3688.99
5217,-3678.61,-3714.9
5218,-3350.85,-3457.07
5219,-3584.17,-3561.63
5220,-3490.11,-3413.35
5221,-3797.49,-3731.47
5222,-3842.22,-3842.52
5223,-3917.3,-3923.9
5224,-3750.54,-3758.07
5225,-3749.73,-3756.06
5226,-3771.05,-3791.41
5227,-3014.01,-2985.41
5228,-3603.83,-3514.71
5229,-3882.68,-3829.84
5230,-3926.94,-3961.6
5231,-3867.76,-3820.15
5232,-3686.5,-3659.83
5233,-3650.56,-3700.09
5234,-3579.14,-3518.51
5235,-3410.68,-3322.11
5236,-3581.61,-3580.5
5237,-3877.78,-3849.78
5238,-3968.3,-3979.1
5239,-3821.15,-3829.97
5240,-3713.24,-3737.02
5241,-3806.27,-3701.58
5242,-3305.83,-3274.55
5243,-3495.57,-3544.29
5244,-3681.68,-3698.12
5245,-3865.67,-3853.88
5246,-3966.55,-3844.14
5247,-3781.07,-3755.68
5248,-3705.22,-3712.77
5249,-3684.67,-3748.59
5250,-3396.18,-3330.39
5251,-3410.55,-3389.99
5252,-3757.07,-3718.06
5253,-3857.52,-3852.59
5254,-3972.6,-3918.52
5255,-3812.29,-3696.54
5256,-3771.57,-3772.58
5257,-3637.08,-3690.27
5258,-3414.9,-3401.82
5259,-3392.81,-3294.61
5260,-3843.58,-3704.61
5261,-3943.27,-3959.67
5262,-3834.88,-3885.68
5263,-3786.87,-3725.75
5264,-3716.48,-3712
5265,-3249.29,-3222.03
5266,-3699.08,-3683.1
5267,-3507.72,-3413.48
5268,-3788.45,-3819.72
5269,-3948.73,-3957.03
5270,-3858.55,-3849.86
5271,-3735.07,-3661.11
5272,-3775.15,-3721.56
5273,-3609.03,-3579
5274,-3073.41,-3168.53
5275,-3663.78,-3634.64
5276,-3895.09,-3754.91
5277,-3867.37,-3867.67
5278,-3802.78,-3816.82
5279,-3715.88,-3679.55
5280,-3789.73,-3660.38
5281,-3473.99,-3482.73
5282,-3281.31,-3276.72
5283,-3637.81,-3602.53
5284,-3872.96,-3834.19
5285,-3938.11,-3844.18
5286,-3767.64,-3705.08
5287,-3754.25,-3734.2
5288,-3802.44,-3833.98
5289,-3278.88,-3252.73
5290,-3320.54,-3275.31
5291,-3700.53,-3600.61
5292,-3910.01,-3861.26
5293,-3859.4,-3895.33
5294,-3692.86,-3726.35
5295,-3685.69,-3570.08
5296,-3573.51,-3397.64
5297,-3355.42,-3396.74
5298,-3441.97,-3426.92
5299,-3756.05,-3713.15
5300,-3876.88,-3789.45
5301,-3888.65,-3859.73
5302,-3656.74,-3597.49
5303,-3676.06,-3669.39
5304,-3748.5,-3672.21
5305,-3220.72,-3167
5306,-3400.87,-3327.62
5307,-3723.43,-3706.71
5308,-3944.38,-3897.34
5309,-3792.03,-3686.21
5310,-3677.51,-3591.3
5311,-3610.27,-3580.16
5312,-3448.37,-3462.87
5313,-3353.8,-3350.29
5314,-3491.43,-3418.56
5315,-3773.57,-3699.62
5316,-3884.77,-3828.86
5317,-3776.38,-3656.45
5318,-3626.08,-3666.02
5319,-3740.23,-3755.72
5320,-3232.66,-3188.6
5321,-3342.88,-3121.18
5322,-3572.1,-3492.8
5323,-3809.6,-3835.13
5324,-3807.25,-3830.31
5325,-3726.62,-3605.65
5326,-3591.72,-3513.13
5327,-3545.97,-3486.27
5328,-3336.57,-3195.09
5329,-3296.36,-3277.83
5330,-3638.7,-3498.1
5331,-3746.45,-3742.27
5332,-3811.3,-3772.76
5333,-3605.53,-3576.49
5334,-3615.94,-3506.59
5335,-3606.43,-3507.7
5336,-3293.85,-3241.93
5337,-3210.23,-3142.06
5338,-3555.43,-3614.66
5339,-3836.42,-3795.77
5340,-3771.52,-3591.04
5341,-3612.35,-3479.87
5342,-3518.55,-3539.6
5343,-3199.62,-3224.55
5344,-3430.37,-3361.99
5345,-3348.38,-3242.31
5346,-3634.82,-3532.3
5347,-3707.95,-3640.02
5348,-3730.59,-3630.96
5349,-3574.83,-3566.84
5350,-3607.54,-3536.61
5351,-3549.12,-3565.51
5352,-2853.82,-2726.47
5353,-3421.51,-3298.88
5354,-3660.79,-3623.32
5355,-3734.09,-3677.12
5356,-3663.14,-3544.29
5357,-3485.55,-3430
5358,-3436.94,-3432.9
5359,-3307.32,-3207.34
5360,-3192.96,-3030.29
5361,-3336.19,-3279.2
5362,-3638.66,-3610.94
5363,-3722.11,-3683.39
5364,-3570.44,-3538.1
5365,-3517.19,-3406
5366,-3533.05,-3386.36
5367,-3010.56,-2996.51
5368,-3199.49,-3238.81
5369,-3436.94,-3347
5370,-3596.36,-3531.4
5371,-3685.1,-3522.78
5372,-3520.9,-3425.34
5373,-3437.11,-3369.97
5374,-3346.59,-3369.46
5375,-3113.49,-3027.38
5376,-3146.49,-3044.72
5377,-3372.51,-3359
5378,-3553.73,-3487.17
5379,-3675.12,-3542.46
5380,-3483.03,-3363.27
5381,-3416.05,-3386.88
5382,-3332.09,-3277.19
5383,-3094.04,-3005.52
5384,-3000.88,-2895.54
5385,-3466.19,-3348.07
5386,-3669.19,-3568.89
5387,-3451.22,-3447.97
5388,-3349.49,-3336.8
5389,-3375.2,-3276.94
5390,-2926.22,-2779.45
5391,-3322.24,-3218.87
5392,-3093.15,-3023.11
5393,-3419.2,-3423.42
5394,-3560.51,-3498.7
5395,-3465.42,-3367.66
5396,-3373.84,-3216.18
5397,-3384.24,-3284.07
5398,-3187.72,-3119.86
5399,-2673.93,-2685.65
5400,-3201.41,-3131.43
5401,-3460.73,-3299.91
5402,-3484.31,-3384.02
5403,-3402.53,-3341.88
5404,-3297.77,-3206.11
5405,-3298.66,-3207
5406,-3039.89,-2945.79
5407,-2873.31,-2722.8
5408,-3139.45,-3102.74
5409,-3390.98,-3367.19
5410,-3480.6,-3300.25
5411,-3328.38,-3210.33
5412,-3271.85,-3255.85
5413,-3214.11,-3297.73
5414,-2814.29,-2690.69
5415,-2941.36,-2703.33
5416,-3201.62,-3092.37
5417,-3353.67,-3325.82
5418,-3322.07,-3350.24
5419,-3265.58,-3156.19
5420,-3156.89,-3033.62
5421,-2998.02,-2876.84
5422,-2851.18,-2808.06
5423,-2914.45,-2783.08
5424,-3187.98,-3179.04
5425,-3329.66,-3262.93
5426,-3300.37,-3222.59
5427,-3160.18,-2974.36
5428,-3173.65,-3083.1
5429,-3186.53,-3112.56
5430,-2623.83,-2515.47
5431,-2803.59,-2737.74
5432,-3216.84,-3131.6
5433,-3367.14,-3267.37
5434,-3179.24,-3083.02
5435,-3100.7,-3003.77
5436,-3047.95,-2928.25
5437,-2838.94,-2812.71
5438,-2722.84,-2732.62
5439,-2889.04,-2814.93
5440,-3220.21,-3005.05
5441,-3251.29,-3110.3
5442,-3113.96,-3095.57
5443,-3045.14,-3026.19
5444,-3130.33,-3046.72
5445,-2642.93,-2512.18
5446,-2726.37,-2525.89
5447,-2895.86,-2832.1
5448,-3139.84,-3135.1
5449,-3184.31,-3129.08
5450,-3091.7,-2991.82
5451,-2941.83,-2838.67
5452,-2890.66,-2790.9
5453,-2699.6,-2491.13
5454,-2611.46,-2558.46
5455,-2950.65,-2840.85
5456,-3107.09,-3014.66
5457,-3115.32,-3037.59
5458,-2950.69,-2896.86
5459,-2946.81,-2806.86
5460,-2884.35,-2769.46
5461,-2567.04,-2535.49
5462,-2521.67,-2415.39
5463,-2885.33,-2862.67
5464,-3145.04,-3005.44
5465,-3043.26,-2906.21
5466,-2887.85,-2772.11
5467,-2798.9,-2726.3
5468,-2502.65,-2460.35
5469,-2761.55,-2655.59
5470,-2555.27,-2496.09
5471,-2925.67,-2725.1
5472,-3005.36,-2860.23
5473,-2984.46,-2921.2
5474,-2814.81,-2799.9
5475,-2887.46,-2725.66
5476,-2832.25,-2770.79
5477,-2064.42,-1896.47
5478,-2626.26,-2568.2
5479,-2953.47,-2878.12
5480,-2925.79,-2816.55
5481,-2865.55,-2703.03
5482,-2756.22,-2642.32
5483,-2660.54,-2654.61
5484,-2511.18,-2342.43
5485,-2341.65,-2222.45
5486,-2606.65,-2512.44
5487,-2838.17,-2771.6
5488,-2878.89,-2795.34
5489,-2777.58,-2722.97
5490,-2741.77,-2530.07
5491,-2746.29,-2563.5
5492,-2168.45,-2160.42
5493,-2347.53,-2378.72
5494,-2623.96,-2485.92
5495,-2800.91,-2651.28
5496,-2826.02,-2696.54
5497,-2634.57,-2544.59
5498,-2553.05,-2518.59
5499,-2552.2,-2526.48
5500,-2238,-2127.88
5501,-2261.87,-2146.54
5502,-2562.13,-2511.93
5503,-2705.06,-2577.89
5504,-2801.38,-2659.31
5505,-2601.49,-2504.92
5506,-2542.9,-2526.14
5507,-2462.06,-2356.9
5508,-2237.23,-2042.79
5509,-2135.02,-2059.61
5510,-2592.75,-2463.42
5511,-2720.83,-2630.53
5512,-2594.11,-2539.12
5513,-2514.72,-2435.03
5514,-2458.82,-2335.94
5515,-1956.84,-1876.58
5516,-2460.65,-2281.24
5517,-2207.51,-2084.63
5518,-2497.11,-2484.26
5519,-2619.69,-2581.52
5520,-2572.49,-2411.16
5521,-2490.37,-2235.47
5522,-2447.52,-2358.56
5523,-2193.87,-2189.11
5524,-1763.65,-1722.36
5525,-2339.22,-2147.78
5526,-2529.98,-2381.79
5527,-2504.06,-2437.38
5528,-2445.22,-2369.49
5529,-2368.09,-2206.1
5530,-2333.63,-2247.09
5531,-2102.02,-2002.79
5532,-1911.34,-1783.85
5533,-2224.61,-2108.24
5534,-2428.29,-2303.66
5535,-2530.54,-2400.62
5536,-2359.13,-2254.94
5537,-2229.77,-2200.25
5538,-2328.9,-2265.53
5539,-1901.62,-1742
5540,-1867.21,-1760.96
5541,-2184.57,-2074.86
5542,-2455.54,-2287.05
5543,-2376.7,-2379.36
5544,-2226.95,-2163.28
5545,-2167.09,-2011.79
5546,-2068.3,-1830.9
5547,-1838.35,-1766.85
5548,-1866.7,-1816.04
5549,-2195.57,-2153.41
5550,-2350.39,-2226.29
5551,-2314.19,-2229.16
5552,-2106.16,-1961.37
5553,-2118.14,-2055.69
5554,-2167.47,-2046.63
5555,-1600.43,-1442.8
5556,-1793.32,-1745.63
5557,-2182.23,-2055
5558,-2347.28,-2231.33
5559,-2186.02,-2044.97
5560,-2022.59,-1923.54
5561,-1994.96,-1861.81
5562,-1841.8,-1783.08
5563,-1698.37,-1694.31
5564,-1839.29,-1699.05
5565,-2119.38,-1935.07
5566,-2228.53,-2110.59
5567,-2088.51,-2046.55
5568,-1963.32,-1899.72
5569,-2037.47,-1943.31
5570,-1578.85,-1440.79
5571,-1660.8,-1468.71
5572,-1850.29,-1740
5573,-2057.64,-2020.08
5574,-2126.67,-2072.04
5575,-2052.73,-1859.2
5576,-1822.87,-1769.63
5577,-1758.61,-1684.45
5578,-1606.82,-1419.87
5579,-1590.19,-1479.22
5580,-1860.95,-1721.55
5581,-1989.24,-1862.49
5582,-2038.92,-1978.19
5583,-1905.93,-1759.59
5584,-1826.45,-1687.18
5585,-1761.9,-1667.12
5586,-1457.25,-1416.37
5587,-1450,-1258.4
5588,-1812.13,-1718.31
5589,-1998.37,-1961.93
5590,-1934.58,-1771.89
5591,-1780.57,-1602.82
5592,-1704.42,-1611.95
5593,-1335.6,-1378.92
5594,-1611.43,-1533.4
5595,-1470.34,-1334.05
5596,-1809.48,-1554.79
5597,-1859.67,-1758.36
5598,-1860.65,-1798.75
5599,-1673.68,-1645.3
5600,-1756.99,-1564.61
5601,-1717.3,-1597.82
5602,-911.606,-789.945
5603,-1506.54,-1396.86
5604,-1750.26,-1687.27
5605,-1857.83,-1687.4
5606,-1739.09,-1579.29
5607,-1552.97,-1491.81
5608,-1505.6,-1476.61
5609,-1414.23,-1131.85
5610,-1229.35,-1049.4
5611,-1400.11,-1335.25
5612,-1657.9,-1612.34
5613,-1767.4,-1620.92
5614,-1630.06,-1481.35
5615,-1571.9,-1439
5616,-1567.51,-1411.37
5617,-987.672,-962.007
5618,-1224.02,-1178.04
5619,-1465.86,-1311.42
5620,-1614.33,-1465.64
5621,-1660.97,-1511.92
5622,-1477.16,-1358.43
5623,-1388.51,-1324.1
5624,-1386.3,-1311.25
5625,-1036.15,-948.771
5626,-1086.17,-960.384
5627,-1409.58,-1273.64
5628,-1550.62,-1388.23
5629,-1569.47,-1466.79
5630,-1361.4,-1318.55
5631,-1452.86,-1297.76
5632,-1306.69,-1125.02
5633,-964.136,-891.133
5634,-938.255,-864.149
5635,-1459.25,-1172.32
5636,-1543.72,-1442.28
5637,-1360.59,-1350.83
5638,-1279.1,-1233.08
5639,-1309.85,-1101.88
5640,-787.571,-647.514
5641,-1191.48,-1088.51
5642,-1005.96,-874.097
5643,-1289.12,-1257.41
5644,-1454.05,-1341.65
5645,-1335.47,-1211.56
5646,-1249.81,-1027.33
5647,-1237.96,-1118.31
5648,-1013.04,-921.233
5649,-541.463,-552.987
5650,-1130,-912.608
5651,-1282.94,-1128.47
5652,-1287.85,-1192.65
5653,-1217.88,-1117.55
5654,-1153.36,-974.943
5655,-1147.35,-991.979
5656,-849.226,-805.23
5657,-702.465,-522.674
5658,-989.335,-846.516
5659,-1204.15,-1115.15
5660,-1281.36,-1154.86
5661,-1139.72,-960.854
5662,-1025.19,-978.103
5663,-1098.49,-1012.39
5664,-634.542,-497.996
5665,-650.66,-507.602
5666,-923.843,-826.492
5667,-1185.85,-1060.33
5668,-1180.14,-1071.82
5669,-1008.18,-907.143
5670,-883.038,-762.023
5671,-772.264,-600.123
5672,-647.121,-514.903
5673,-664.091,-554.823
5674,-917.276,-908.382
5675,-1078.66,-990.527
5676,-1136.78,-900.44
5677,-911.691,-720.395
5678,-842.66,-835.714
5679,-842.532,-770.177
5680,-410.393,-153.959
5681,-627.891,-454.49
5682,-907.939,-847.925
5683,-1037.52,-933.401
5684,-892.29,-750.068
5685,-833.919,-688.544
5686,-746.638,-624.587
5687,-575.829,-473.532
5688,-447.829,-438.394
5689,-586.063,-466.145
5690,-837.714,-664.806
5691,-976.586,-803.01
5692,-818.867,-776.197
5693,-706.601,-631.931
5694,-796.738,-640.47
5695,-295.781,-179.149
5696,-364.514,-201.393
5697,-545.215,-493.769
5698,-871.227,-746.909
5699,-852.125,-766.463
5700,-746.51,-639.189
5701,-562.015,-490.994
5702,-533.362,-353.046
5703,-303.115,-153.532
5704,-304.053,-249.169
5705,-599.153,-469.817
5706,-709.245,-552.133
5707,-747.619,-652.766
5708,-644.989,-532.707
5709,-547.773,-414.143
5710,-465.524,-353.046
5711,-255.062,-133.422
5712,-160.959,5.80654
5713,-459.512,-417.217
5714,-713.892,-652.467
5715,-701.015,-511.658
5716,-516.605,-375.546
5717,-396.493,-303.648
5718,-0.596935,-97.8999
5719,-349.975,-256.811
5720,-191.233,10.4176
5721,-527.904,-323.501
5722,-536.261,-529.206
5723,-564.658,-515.971
5724,-446.721,-309.412
5725,-435.763,-302.153
5726,-375.302,-361.372
5727,365.026,508.414
5728,-269.388,-68.9099
5729,-485.053,-444.841
5730,-510.891,-402.786
5731,-475.715,-327.215
5732,-286.358,-196.355
5733,-169.316,-165.102
5734,-119.899,97.8999
5735,17.7375,208.566
5736,-102.076,-42.8659
5737,-381.783,-299.293
5738,-471.28,-378.535
5739,-340.765,-268.894
5740,-255.702,-128.811
5741,-275.272,-77.2782
5742,273.226,265.991
5743,66.5157,119.162
5744,-163.901,-14.0467
5745,-338.974,-212.793
5746,-368.522,-256.256
5747,-199.206,-28.3496
5748,-144.629,-2.51901
5749,-46.7742,-99.992
5750,264.954,324.44
5751,192.469,378.791
5752,-138.915,-26.8125
5753,-238.987,-173.3
5754,-292.626,-173.043
5755,-100.839,-19.4263
5756,-141.772,-13.0647
5757,-20.5516,91.9653
5758,273.524,408.849
5759,402.931,448.213
5760,-147.614,19.3409
5761,-303.328,-132.056
5762,-120.922,-34.9673
5763,26.521,38.9807
5764,36.7968,131.074
5765,464.927,650.076
5766,67.9227,208.31
5767,322.26,399.029
5768,4.3491,-12.8939
5769,-200.016,-38.6391
5770,-51.976,59.944
5771,41.2738,190.634
5772,77.0473,150.159
5773,264.826,402.316
5774,730.35,777.051
5775,157.548,275.213
5776,14.1985,131.501
5777,8.86875,114.124
5778,28.8235,139.272
5779,151.749,277.134
5780,182.236,289.388
5781,431.499,491.25
5782,599.28,759.674
5783,322.857,382.121
5784,52.0613,157.118
5785,13.431,128.171
5786,163.134,311.333
5787,248.069,314.492
5788,189.271,243.277
5789,685.452,745.201
5790,688.309,768.384
5791,283.118,463.883
5792,60.461,208.48
5793,159.765,124.286
5794,291.901,320.64
5795,322.857,576.171
5796,504.496,658.316
5797,682.979,694.906
5798,637.484,698.748
5799,285.889,413.161
5800,180.274,299.592
5801,209.141,283.837
5802,409.796,532.28
5803,386.771,453.892
5804,315.267,456.411
5805,922.905,1100.68
5806,754.697,807.322
5807,348.269,408.251
5808,131.07,313.083
5809,389.245,479.21
5810,488.464,557.171
5811,494.476,610.156
5812,648.698,763.261
5813,885.639,898.903
5814,689.375,789.305
5815,372.829,505.937
5816,325.031,385.409
5817,440.41,532.664
5818,540.61,598.415
5819,477.548,536.806
5820,969.38,1042.02
5821,841.338,1074.21
5822,681.743,769.708
5823,430.262,487.109
5824,447.36,415.253
5825,474.265,655.755
5826,680.89,774.233
5827,726.001,820.43
5828,927.169,1072.16
5829,956.376,1050.21
5830,635.097,770.818
5831,521.892,616.987
5832,484.839,565.07
5833,623.499,704.171
5834,663.536,793.361
5835,721.226,823.632
5836,1009.93,1141.71
5837,1095.46,1191.79
5838,719.691,718.26
5839,540.141,598.927
5840,589.729,755.832
5841,701.229,831.232
5842,807.355,863.722
5843,1199.84,1166.3
5844,926.529,964.953
5845,1029.76,1152.56
5846,711.973,910.815
5847,670.358,733.417
5848,666.009,634.535
5849,820.957,879.178
5850,771.71,943.69
5851,787.23,840.667
5852,1603.84,1634.11
5853,1009.8,1167.24
5854,717.857,869.102
5855,642.899,710.618
5856,765.399,857.361
5857,1004.6,1063.15
5858,1005.79,1068.27
5859,1045.57,1225.31
5860,1267.04,1381.74
5861,1129.96,1174.59
5862,786.931,952.443
5863,703.147,762.279
5864,894.891,891.944
5865,1001.15,1064.77
5866,857.668,1097.52
5867,1463.9,1473.96
5868,1318.72,1250.11
5869,1020.12,1153.32
5870,838.353,946.508
5871,799.339,936.262
5872,1028.82,1089.79
5873,1079.47,1138.64
5874,1124.41,1057.09
5875,1459.63,1540.61
5876,1401.82,1519.78
5877,1042.89,1138.81
5878,983.877,936.902
5879,850.889,989.716
5880,1023.15,1217.58
5881,1073.72,1137.61
5882,1243.93,1230.69
5883,1451.32,1507.99
5884,1476.14,1640.26
5885,1072.05,1208.06
5886,931.134,966.746
5887,1021.44,1056.58
5888,1116.4,1219.42
5889,1246.32,1278.76
5890,1652.91,1735.3
5891,1173.75,1306.17
5892,1408.3,1550.05
5893,1165.69,1150.12
5894,946.654,1066.95
5895,1085.06,1187.78
5896,1232.33,1329.7
5897,1166.84,1242.56
5898,1395.29,1488.52
5899,1888.49,1940.71
5900,1304.56,1378.84
5901,1087.45,1206.05
5902,1138.19,1208.23
5903,1196.81,1282.13
5904,1261.15,1332.73
5905,1285.76,1361.63
5906,1570.41,1676.42
5907,1717.38,1848.31
5908,1438.02,1433.57
5909,1187.77,1228.81
5910,1068.09,1252.33
5911,1255.44,1372.95
5912,1367.66,1352.5
5913,1317.65,1339.9
5914,1765.91,1864.5
5915,1755.12,1795.54
5916,1425.61,1555.51
5917,1191.53,1289.52
5918,1223.04,1218.05
5919,1407.57,1435.5
5920,1469.44,1610.2
5921,1556.81,1751.91
5922,1765.91,1744.82
5923,1717.17,1784.66
5924,1412.56,1467.99
5925,1276.97,1370.68
5926,1282,1369.83
5927,1466.24,1600.9
5928,1469.31,1493.73
5929,1453.11,1566.23
5930,1989.07,2109.22
5931,1743.48,1800.58
5932,1449.19,1493.69
5933,1292.58,1367.31
5934,1394.53,1515.29
5935,1502.49,1576.26
5936,1595.05,1682.49
5937,1758.66,1804.72
5938,1861.37,1877.56
5939,1750.9,1804.81
5940,1462.19,1573.53
5941,1331,1419.74
5942,1446.93,1602.6
5943,1640.63,1616.99
5944,1497.16,1520.84
5945,2012.01,2067.3
5946,1932.07,2113.2
5947,1699.18,1784.1
5948,1418.57,1456.16
5949,1462.7,1455.35
5950,1582.09,1655.03
5951,1648.39,1781.2
5952,1708.09,1841.78
