time_us,abs_welch_t
8.079999999999999682e-02,7.716228836678298286e+00
8.160000000000000586e-02,9.419997646525166246e+00
8.240000000000000102e-02,9.041976053621487708e+00
8.320000000000001006e-02,9.668013614324403093e+00
8.399999999999999134e-02,8.163041275110238360e+00
8.480000000000000038e-02,8.089046200450056290e+00
8.559999999999999554e-02,6.781370255082863174e+00
8.640000000000000457e-02,7.283313612132578996e+00
8.719999999999999973e-02,6.534494608822170036e+00
8.799999999999999489e-02,1.125732839925892037e+01
8.880000000000000393e-02,8.789422259930377734e+00
8.959999999999999909e-02,6.707110435490955425e+00
9.040000000000000813e-02,6.956226869413253411e+00
9.119999999999998941e-02,6.099785516054700985e+00
9.199999999999999845e-02,7.331494016791972435e+00
9.279999999999999361e-02,6.447481808658910296e+00
9.360000000000000264e-02,6.398011652987038111e+00
9.439999999999999780e-02,6.009634077805328545e+00
9.520000000000000684e-02,7.274284075574876773e+00
9.600000000000000200e-02,5.594286995755061831e+00
9.680000000000001104e-02,7.050808661448476400e+00
9.760000000000000620e-02,4.534992489521643577e+00
9.839999999999998748e-02,7.315849526461386532e+00
9.919999999999999651e-02,5.392414005747234285e+00
9.999999999999999167e-02,5.164602158404207444e+00
1.008000000000000007e-01,4.148905204548096748e+00
1.015999999999999959e-01,4.471705560289970016e+00
1.024000000000000049e-01,5.352082093624593639e+00
1.032000000000000001e-01,6.807794445824115748e+00
1.040000000000000091e-01,4.180960731711485856e+00
1.048000000000000043e-01,4.362895360999043959e+00
1.055999999999999994e-01,2.747227744962344342e+00
1.063999999999999946e-01,4.898555566059214605e+00
1.071999999999999897e-01,3.738573894867787573e+00
1.079999999999999988e-01,2.353311504806912868e+00
1.087999999999999939e-01,3.856929396903293839e+00
1.096000000000000030e-01,4.648270363692349250e+00
1.103999999999999981e-01,4.060889547065412941e+00
1.112000000000000072e-01,2.490661770084179327e+00
1.120000000000000023e-01,3.377130816028914406e+00
1.127999999999999975e-01,3.813594954377459878e+00
1.135999999999999927e-01,4.508026176363492787e+00
1.144000000000000017e-01,1.616496820829295800e+00
1.151999999999999968e-01,3.435573999312290905e+00
1.160000000000000059e-01,1.466370955398965448e+00
1.168000000000000010e-01,4.955615326555824929e+00
1.175999999999999962e-01,2.466992416814599132e+00
1.184000000000000052e-01,4.364100858844140340e+00
1.192000000000000004e-01,2.249391485377758126e+00
1.199999999999999956e-01,2.835757456530836773e+00
1.207999999999999907e-01,7.549739682249969608e-01
1.215999999999999998e-01,1.860146181054248338e+00
1.224000000000000088e-01,1.248079940298622903e+00
1.231999999999999901e-01,4.281462763134967098e+00
1.239999999999999991e-01,2.873428019016809554e+00
1.248000000000000081e-01,1.812905694228142295e+00
1.256000000000000172e-01,1.528699924245263242e+00
1.263999999999999846e-01,2.204389581956156086e+00
1.272000000000000075e-01,2.776873717123731655e+00
1.280000000000000027e-01,1.484780670405573266e+00
1.287999999999999978e-01,1.106297805721104116e-01
1.295999999999999930e-01,2.058618426703767046e+00
1.304000000000000159e-01,3.572876683053636260e+00
1.312000000000000111e-01,2.112389884733201217e+00
1.319999999999999785e-01,5.572465492289035982e-01
1.328000000000000014e-01,8.818022018730868883e-01
1.335999999999999965e-01,2.456489674524336309e+00
1.344000000000000195e-01,5.050421473473275247e-02
1.351999999999999869e-01,2.426928091222787298e+00
1.360000000000000098e-01,1.139056089655730158e-02
1.368000000000000049e-01,2.037542752925888934e+00
1.376000000000000001e-01,2.991707007203069146e+00
1.383999999999999952e-01,4.099117841993789035e+00
1.391999999999999904e-01,8.664584762027471854e-01
1.400000000000000133e-01,1.468416630142117540e+00
1.407999999999999807e-01,1.778111583845307431e+00
1.416000000000000036e-01,1.065427901255108223e+00
1.423999999999999988e-01,1.812089752591277358e+00
1.432000000000000217e-01,3.584711663190412345e+00
1.439999999999999891e-01,1.328179506391921338e-01
1.448000000000000120e-01,1.434824743424566895e+00
1.456000000000000072e-01,2.129385257761732819e-01
1.463999999999999746e-01,4.522103092306579697e-01
1.471999999999999975e-01,5.790213130276218312e-01
1.479999999999999927e-01,1.199754389826692247e+00
1.488000000000000156e-01,1.131349629407989221e+00
1.495999999999999830e-01,9.025273125861744683e-01
1.504000000000000059e-01,2.597099890150930346e+00
1.512000000000000011e-01,1.892374004723055281e+00
1.520000000000000240e-01,1.192882965099119508e+00
1.527999999999999914e-01,1.128861072806799815e+00
1.535999999999999865e-01,2.391376757844617673e-01
1.544000000000000095e-01,3.655964002291873793e-01
1.551999999999999769e-01,1.923320373105948278e+00
1.559999999999999998e-01,1.012551930461235393e-02
1.567999999999999949e-01,2.739400640939548826e+00
1.576000000000000179e-01,5.095659769045004506e-01
1.583999999999999853e-01,2.397747010105768517e+00
1.592000000000000082e-01,2.630911713707530519e-01
1.600000000000000033e-01,7.730851299958275691e-01
1.607999999999999985e-01,1.719301136084093296e+00
1.615999999999999936e-01,4.647758127308794784e-01
1.623999999999999888e-01,1.469184811140648472e+00
1.632000000000000117e-01,4.021899256049557003e+00
1.640000000000000069e-01,7.352421418040422374e-01
1.648000000000000020e-01,2.214023788650555657e-01
1.655999999999999972e-01,1.141691258788461782e+00
1.664000000000000201e-01,1.038917071457129415e+00
1.671999999999999875e-01,1.066962990084536989e+00
1.679999999999999827e-01,6.840874426845374723e-01
1.688000000000000056e-01,3.571038455837212133e-01
1.696000000000000008e-01,3.265135693331976952e-01
1.703999999999999959e-01,2.311691574608725652e+00
1.711999999999999911e-01,3.102572342149500953e-04
1.720000000000000140e-01,6.636974073825953058e-01
1.728000000000000091e-01,5.566090702574173488e-01
1.736000000000000043e-01,8.294831700371664285e-01
1.743999999999999995e-01,7.542435099999581505e-01
1.751999999999999946e-01,1.168599100260214962e+00
1.759999999999999898e-01,8.606637563507649746e-01
1.767999999999999849e-01,1.756521461806850537e+00
1.776000000000000079e-01,1.027161185972590873e+00
1.784000000000000030e-01,7.652559709552471112e-01
1.791999999999999982e-01,6.162108151948246793e-01
1.799999999999999933e-01,1.668801039934348363e-01
1.808000000000000163e-01,1.148507946322969708e+00
1.816000000000000114e-01,6.203029988825967678e-01
1.823999999999999788e-01,4.428830108178636316e-01
1.832000000000000017e-01,2.684575685798251676e+00
1.839999999999999969e-01,8.667724049614742299e-01
1.847999999999999921e-01,6.017046738245460658e-01
1.855999999999999872e-01,1.199626009244519675e+00
1.864000000000000101e-01,1.121756796201952427e-02
1.872000000000000053e-01,8.766725798358847577e-01
1.880000000000000004e-01,1.583906321145762908e+00
1.887999999999999956e-01,1.304778171673080633e+00
1.895999999999999908e-01,7.436198793903712190e-01
1.904000000000000137e-01,1.130194380596104997e+00
1.911999999999999811e-01,6.190952037243147021e-01
1.920000000000000040e-01,1.186128809840269138e+00
1.927999999999999992e-01,1.763635121567508346e+00
1.936000000000000221e-01,1.906153427766728026e-01
1.943999999999999895e-01,8.156490676441416898e-01
1.952000000000000124e-01,8.259288111986777814e-01
1.960000000000000075e-01,1.714904823435778436e+00
1.967999999999999750e-01,2.942316118404016967e-01
1.975999999999999979e-01,1.033899697973065024e+00
1.983999999999999930e-01,1.478741770549537149e+00
1.992000000000000159e-01,1.341983971287753707e+00
1.999999999999999833e-01,1.929998550157201453e-01
2.008000000000000063e-01,9.970770025580475426e-01
2.016000000000000014e-01,1.556597587590304643e+00
2.024000000000000243e-01,5.827408842008594547e-01
2.031999999999999917e-01,7.872986885322763584e-01
2.039999999999999869e-01,6.727997806114771606e-01
2.048000000000000098e-01,2.965237554537692444e-01
2.055999999999999772e-01,1.554166415490619402e+00
2.064000000000000001e-01,7.496105385043799751e-01
2.071999999999999953e-01,3.238533074163669201e-01
2.080000000000000182e-01,2.656817541899628154e-01
2.087999999999999856e-01,1.657910935272762121e+00
2.096000000000000085e-01,3.381714739092043787e-01
2.104000000000000037e-01,1.323432484814630883e-01
2.111999999999999988e-01,1.818558494168533768e+00
2.119999999999999940e-01,1.077845292603023086e+00
2.127999999999999892e-01,5.810414370720655697e-01
2.136000000000000121e-01,4.518758468682927965e-01
2.143999999999999795e-01,1.776950920686418689e+00
2.152000000000000024e-01,3.012586719112930189e-01
2.159999999999999976e-01,1.271219131991587536e+00
2.168000000000000205e-01,7.879777637264757661e-01
2.175999999999999879e-01,1.301192902309554533e+00
2.183999999999999830e-01,1.530530037538432531e+00
2.192000000000000060e-01,4.638666213532224164e-02
2.200000000000000011e-01,3.662737811446549752e-01
2.207999999999999963e-01,2.443777318911817265e+00
2.215999999999999914e-01,1.192267659169065963e+00
2.224000000000000143e-01,2.804762908042487957e-01
2.231999999999999817e-01,1.798623998939077318e+00
2.240000000000000047e-01,1.064739948643297796e+00
2.247999999999999998e-01,9.537952567978248419e-01
2.255999999999999950e-01,4.798372599840419195e-01
2.263999999999999901e-01,1.684059033351203105e+00
2.271999999999999853e-01,2.255849506098898394e-01
2.280000000000000082e-01,2.226870017761106268e+00
2.288000000000000034e-01,1.729909870364133129e+00
2.295999999999999985e-01,3.242880386101663626e-01
2.303999999999999937e-01,9.172881753045143416e-01
2.312000000000000166e-01,4.285145255069707226e-01
2.320000000000000118e-01,1.273597825832538888e+00
2.328000000000000069e-01,1.000812778829452077e+00
2.336000000000000021e-01,3.120009228557572567e-01
2.343999999999999972e-01,2.007202973252312894e+00
2.351999999999999924e-01,3.813728785475710703e-01
2.359999999999999876e-01,1.982967319571418141e+00
2.368000000000000105e-01,8.202734091824435136e-01
2.376000000000000056e-01,7.158824979034426050e-01
2.384000000000000008e-01,2.160678612461573778e+00
2.392000000000000237e-01,9.170079046727607208e-01
2.399999999999999911e-01,9.539522163065279337e-01
2.407999999999999863e-01,2.653384691109794247e+00
2.415999999999999814e-01,9.518693986549579822e-02
2.424000000000000044e-01,5.367220515929963520e-01
2.431999999999999995e-01,1.723101951101186247e+00
2.440000000000000224e-01,1.226883215722660792e+00
2.448000000000000176e-01,5.261390044353767559e-01
2.455999999999999850e-01,9.705402845056240180e-01
2.463999999999999801e-01,1.508303009972619124e+00
2.472000000000000031e-01,9.713221455061347154e-01
2.479999999999999982e-01,5.367594576206078383e-01
2.487999999999999934e-01,1.570000396710899526e+00
2.496000000000000163e-01,1.199679207136318038e+00
2.504000000000000115e-01,1.509006949583522328e+00
2.512000000000000344e-01,1.381863018370429463e+00
2.520000000000000018e-01,1.760245961056229602e-02
2.527999999999999692e-01,2.765434438210138790e+00
2.535999999999999921e-01,1.801858688941399000e+00
2.544000000000000150e-01,2.196154524456968904e+00
2.551999999999999824e-01,1.729322821633827889e+00
2.560000000000000053e-01,1.124113323068225867e+00
2.568000000000000282e-01,4.536521945427795521e-01
2.575999999999999956e-01,1.337691628312291492e+00
2.583999999999999631e-01,1.140038329222924141e+00
2.591999999999999860e-01,1.865317667344284391e+00
2.600000000000000089e-01,7.978726174790161663e-01
2.608000000000000318e-01,2.279377502545485878e+00
2.615999999999999992e-01,3.082443189105441572e-01
2.624000000000000221e-01,5.664897675851746778e-02
2.631999999999999895e-01,3.199241007643760959e+00
2.639999999999999569e-01,6.387873530122588628e-01
2.647999999999999798e-01,2.382245213969941044e+00
2.656000000000000028e-01,1.372308360931772331e+00
2.664000000000000257e-01,3.686571424732767444e-01
2.671999999999999931e-01,1.373004035057470595e+00
2.680000000000000160e-01,3.772836012993479038e-01
2.688000000000000389e-01,8.341014035960883644e-02
2.696000000000000063e-01,8.962394019321109351e-01
2.703999999999999737e-01,3.375110727215334672e-01
2.711999999999999966e-01,4.491757824903053753e-01
2.720000000000000195e-01,1.012294675513002451e+00
2.727999999999999869e-01,2.257634324662920910e+00
2.736000000000000099e-01,7.497320586643151374e-01
2.744000000000000328e-01,2.252897979472295642e+00
2.752000000000000002e-01,9.179574105142281892e-01
2.759999999999999676e-01,8.834374661580124410e-01
2.767999999999999905e-01,1.056372136290566033e+00
2.776000000000000134e-01,2.935484827935443075e+00
2.783999999999999808e-01,1.577888750620274894e-01
2.792000000000000037e-01,1.605647571209857016e+00
2.800000000000000266e-01,1.789516091394828257e-01
2.808000000000000496e-01,2.813818261848120450e+00
2.815999999999999615e-01,2.475853731074338648e-01
2.823999999999999844e-01,4.589315472278406860e-01
2.832000000000000073e-01,1.427361020088071752e+00
2.839999999999999747e-01,1.587153347934428416e+00
2.847999999999999976e-01,2.290282488977489983e+00
2.856000000000000205e-01,2.491015678578883286e+00
2.864000000000000434e-01,8.955333898472824794e-01
2.871999999999999553e-01,3.226523551634894460e-01
2.879999999999999782e-01,1.310052352891134808e-01
2.888000000000000012e-01,3.897958168915190424e-01
2.896000000000000241e-01,6.009094392603409052e-01
2.903999999999999915e-01,3.217085032006838374e-01
2.912000000000000144e-01,1.578509137421207909e+00
2.920000000000000373e-01,5.017552903867973368e-01
2.927999999999999492e-01,1.560690437144257814e+00
2.935999999999999721e-01,1.247836392585810028e+00
2.943999999999999950e-01,1.542485598925733115e+00
2.952000000000000179e-01,2.098133471527280358e-01
2.959999999999999853e-01,2.138631631690361079e+00
2.968000000000000083e-01,1.077070146210314938e+00
2.976000000000000312e-01,2.348615222396144286e+00
2.983999999999999986e-01,3.182426041114503890e-01
2.991999999999999660e-01,2.660508019694620696e+00
2.999999999999999889e-01,2.256605012840040558e-01
3.008000000000000118e-01,4.852984590340975180e-02
3.015999999999999792e-01,1.825835645927920414e-01
3.024000000000000021e-01,1.838900382670848321e+00
3.032000000000000250e-01,9.211000675571842655e-02
3.040000000000000480e-01,1.211680623845272642e+00
3.047999999999999599e-01,7.078299487940136192e-01
3.055999999999999828e-01,1.560249392639176946e+00
3.064000000000000057e-01,9.932329258336050071e-01
3.071999999999999731e-01,7.629817905739201267e-01
3.079999999999999960e-01,1.654917699361208472e+00
3.088000000000000189e-01,1.643051685546951690e+00
3.096000000000000418e-01,1.615177926085973548e+00
3.103999999999999537e-01,6.877669636436413159e-01
3.111999999999999766e-01,2.110346493299850579e-01
3.119999999999999996e-01,5.161827496374772339e-01
3.128000000000000225e-01,4.174727238438979970e-01
3.135999999999999899e-01,1.601116419598998808e-01
3.144000000000000128e-01,1.769612292457945379e+00
3.152000000000000357e-01,4.720659314440398546e-01
3.160000000000000031e-01,2.391279445210015453e+00
3.167999999999999705e-01,2.052307094749914462e-01
3.175999999999999934e-01,1.079116759055121832e+00
3.184000000000000163e-01,4.132647894401990651e-01
3.191999999999999837e-01,7.972349000221272686e-01
3.200000000000000067e-01,2.549728139143819794e-01
3.208000000000000296e-01,3.513291171026027726e+00
3.215999999999999970e-01,9.090653871254636975e-01
3.223999999999999644e-01,9.460002019280782104e-01
3.231999999999999873e-01,2.542904085877116804e-01
3.240000000000000102e-01,2.705281113841271345e+00
3.247999999999999776e-01,4.673563104562571402e-01
3.256000000000000005e-01,1.257404155091054188e-01
3.264000000000000234e-01,4.711145993017636924e-01
3.271999999999999909e-01,2.392448015465423516e+00
3.280000000000000138e-01,2.519346220285944682e+00
3.287999999999999812e-01,2.680763006379990099e+00
3.296000000000000041e-01,4.494758683552618761e-02
3.303999999999999715e-01,2.268821691743583002e-01
3.311999999999999944e-01,1.035582246154000519e+00
3.320000000000000173e-01,1.033108999553438823e+00
3.328000000000000402e-01,1.631350740227171192e+00
3.336000000000000076e-01,1.355644806290267956e+00
3.343999999999999750e-01,3.671499457662436683e+00
3.351999999999999980e-01,5.001828926719671387e-01
3.359999999999999654e-01,1.511602170045974081e+00
3.367999999999999883e-01,3.937374669220649465e-02
3.376000000000000112e-01,1.162941260181627745e-01
3.384000000000000341e-01,1.145323972072896934e+00
3.392000000000000015e-01,2.183659348188087268e+00
3.399999999999999689e-01,2.752623219251698616e-01
3.407999999999999918e-01,2.875718201154452647e+00
3.416000000000000147e-01,2.246185869845370053e+00
3.423999999999999821e-01,1.370794115489822884e+00
3.432000000000000051e-01,1.661505441343979816e+00
3.440000000000000280e-01,1.591168896416031542e+00
3.447999999999999954e-01,1.672741697028008012e+00
3.456000000000000183e-01,2.521925769208379187e+00
3.463999999999999857e-01,1.706251934207108079e-01
3.472000000000000086e-01,1.436459332869639782e+00
3.479999999999999760e-01,1.911247194815339112e+00
3.487999999999999989e-01,2.602758976408474201e+00
3.496000000000000218e-01,1.487993018612917329e+00
3.503999999999999893e-01,2.539042480529113632e+00
3.512000000000000122e-01,6.614531185585807993e-01
3.519999999999999796e-01,2.405006731495326733e+00
3.528000000000000025e-01,2.905762436048885178e+00
3.535999999999999699e-01,1.419394142360481226e+00
3.543999999999999928e-01,2.448676515818673849e+00
3.552000000000000157e-01,3.277094878296206715e-01
3.560000000000000386e-01,1.763163163892593310e+00
3.568000000000000060e-01,6.686748918064059355e-01
3.576000000000000290e-01,2.488397832853853409e+00
3.583999999999999964e-01,3.696932215550675638e-01
3.591999999999999638e-01,2.484923363566423848e+00
3.599999999999999867e-01,1.786137494458483577e+00
3.608000000000000096e-01,2.712934161668477895e+00
3.616000000000000325e-01,9.519465063476978406e-01
3.623999999999999999e-01,1.052926953170875590e+00
3.632000000000000228e-01,1.936312195214890064e+00
3.639999999999999902e-01,1.045493178781140342e+00
3.647999999999999576e-01,1.319592883442458620e+00
3.655999999999999805e-01,2.798136440394049629e+00
3.664000000000000035e-01,1.381900987986206086e+00
3.672000000000000264e-01,1.068861575802824593e+00
3.679999999999999938e-01,5.617040449057491003e-01
3.688000000000000167e-01,4.429199198655626168e-01
3.695999999999999841e-01,1.631931972223661376e+00
3.704000000000000070e-01,7.250471400179683279e-01
3.711999999999999744e-01,3.134836271968692856e-01
3.719999999999999973e-01,2.111012706410834827e+00
3.728000000000000203e-01,3.472660832976230516e+00
3.735999999999999877e-01,1.893108125284561405e+00
3.744000000000000106e-01,2.462150764287253324e+00
3.752000000000000335e-01,1.699054327915288987e+00
3.760000000000000009e-01,1.962882105024347790e-01
3.767999999999999683e-01,4.301644283880801667e-01
3.775999999999999912e-01,3.812227334218123431e+00
3.784000000000000141e-01,1.735265577791387459e+00
3.791999999999999815e-01,1.066612058030897980e+00
3.800000000000000044e-01,2.022239920780386779e-01
3.808000000000000274e-01,3.678968089953031484e+00
3.815999999999999948e-01,1.047372558846615842e+00
3.823999999999999622e-01,1.268192108772772553e+00
3.831999999999999851e-01,5.457941865265160120e-01
3.840000000000000080e-01,2.788692408853080451e+00
3.848000000000000309e-01,2.355361051244905468e+00
3.855999999999999983e-01,1.644358667988401912e+00
3.864000000000000212e-01,8.211201747457869127e-01
3.872000000000000441e-01,1.023531193613003820e+00
3.879999999999999560e-01,3.976612457721718785e-01
3.887999999999999790e-01,1.830239506170046326e-01
3.896000000000000019e-01,5.856087545477833833e-01
3.904000000000000248e-01,1.322895981098239693e+00
3.911999999999999922e-01,1.968656541446661246e+00
3.920000000000000151e-01,1.776266898120874460e+00
3.928000000000000380e-01,2.830325246711445253e+00
3.935999999999999499e-01,5.157234819609771703e-01
3.943999999999999728e-01,1.729382622355568166e+00
3.951999999999999957e-01,9.854271539941282798e-01
3.960000000000000187e-01,2.152099456505214725e+00
3.967999999999999861e-01,9.659128975044144194e-02
3.976000000000000090e-01,3.098633935124820216e+00
3.984000000000000319e-01,1.524704781462618453e+00
3.991999999999999993e-01,3.282907225325462086e+00
3.999999999999999667e-01,3.247416469089444702e-01
4.007999999999999896e-01,7.402736431350014357e-01
4.016000000000000125e-01,3.862900974406111021e-01
4.023999999999999799e-01,2.871540974435551785e+00
4.032000000000000028e-01,1.545331437362976290e+00
4.040000000000000258e-01,9.624559823521242619e-01
4.048000000000000487e-01,4.811474428189547181e-01
4.055999999999999606e-01,2.936211921361050248e+00
4.063999999999999835e-01,1.664704133775303685e+00
4.072000000000000064e-01,1.628986393251216747e+00
4.079999999999999738e-01,1.720426642858175148e+00
4.087999999999999967e-01,3.236825010454833951e+00
4.096000000000000196e-01,1.918920421054015613e+00
4.104000000000000425e-01,4.893463396126661036e-01
4.111999999999999544e-01,1.137362707390473959e+00
4.119999999999999774e-01,1.681840461267551046e+00
4.128000000000000003e-01,1.722699604668744389e+00
4.136000000000000232e-01,2.991147827281109284e-01
4.143999999999999906e-01,7.038418385926110687e-01
4.152000000000000135e-01,6.399555256883474597e-01
4.160000000000000364e-01,3.535947705835964516e+00
4.168000000000000038e-01,1.339491485664696668e-01
4.175999999999999712e-01,2.816404202336156182e+00
4.183999999999999941e-01,2.830220476643350302e-01
4.192000000000000171e-01,1.085530731092075873e+00
4.199999999999999845e-01,1.666095216049456595e-01
4.208000000000000074e-01,3.974358971642572680e+00
4.216000000000000303e-01,2.170129750184226491e+00
4.223999999999999977e-01,1.831996482730036346e+00
4.231999999999999651e-01,5.585227515327415571e-01
4.239999999999999880e-01,3.216551739880316951e+00
4.248000000000000109e-01,1.140577292149733968e-01
4.255999999999999783e-01,3.207667600327571145e-01
4.264000000000000012e-01,3.336083963043686151e-01
4.272000000000000242e-01,3.029911686365807100e+00
4.280000000000000471e-01,2.350038304624395558e+00
4.287999999999999590e-01,1.671531095719563487e+00
4.295999999999999819e-01,1.447894718217843879e+00
4.304000000000000048e-01,8.372380685763586294e-01
4.311999999999999722e-01,1.604044898278362274e-01
4.319999999999999951e-01,2.126749672449610884e+00
4.328000000000000180e-01,2.445297890887663694e+00
4.336000000000000409e-01,1.931234696573586485e+00
4.344000000000000083e-01,3.625007628036747143e+00
4.351999999999999758e-01,5.614626035021608175e-02
4.359999999999999987e-01,2.435773071140192592e+00
4.367999999999999661e-01,7.140364582301956808e-01
