sample,mean0,mean1,diff_of_means,t_first,t_second
77,756.56699,775,-18.43301,-0.15768871,-1.4225774
78,727.73592,629,98.735922,0.85608445,-1.0024106
79,136.69903,304.5,-167.80097,-1.42021,1.1744903
80,320.62136,188,132.62136,1.0954537,0.70956722
81,-497.08738,-449,-48.087379,-0.4092709,0.021771322
82,37.778641,104,-66.221359,-0.56373246,0.17773447
83,932.03883,955,-22.961165,-0.19826626,0.83025066
84,98.423301,167.5,-69.076699,-0.60096317,-0.5632117
85,-42.252427,-25,-17.252427,-0.15176218,0.14432272
86,-749.11068,-654,-95.11068,-0.85189433,-0.38450593
87,-1008.0932,-1085.5,77.406796,0.65978084,0.53984236
88,-1355.5573,-1224.5,-131.05728,-1.0805139,1.0116312
89,-1668.7223,-1698.5,29.77767,0.25108933,1.3481787
90,-1152.7456,-1187,34.254369,0.30342332,0.037032424
91,-1104.5282,-1058.5,-46.028155,-0.4051824,-0.10697481
92,-536.85437,-572.5,35.645631,0.30108139,0.47300613
93,-28.831068,-101.5,72.668932,0.61765065,0.38695887
94,-8.9475728,134,-142.94757,-1.216103,0.19563009
95,463.28544,341,122.28544,1.051104,1.0809085
96,221.20388,236,-14.796117,-0.12807821,-0.57141151
97,65.118447,111,-45.881553,-0.40303561,-1.9935376
98,-214.24466,-87,-127.24466,-1.1120959,-1.0417609
99,-199.33204,-274.5,75.167961,0.63633981,0.091283623
100,-337.02524,-206.5,-130.52524,-1.0990656,1.6386348
101,-441.91068,-347.5,-94.41068,-0.79900385,1.3730145
102,-213.74757,-307.5,93.752427,0.80146157,-0.40834732
103,-529.89515,-359,-170.89515,-1.4721307,0.18689491
104,-657.14951,-654,-3.1495146,-0.027107518,0.2750939
105,-646.21359,-738,91.786408,0.78802258,1.2205889
106,-808.76117,-663,-145.76117,-1.2441983,1.0102054
107,-708.34951,-832.5,124.15049,1.0599162,-0.65563186
108,-784.90097,-763.5,-21.400971,-0.19104236,-0.69944231
109,-805.77864,-692,-113.77864,-0.989434,0.76286308
110,92.95534,-77.5,170.45534,1.5192289,0.55683694
111,165.03301,256,-90.96699,-0.81801567,-1.0432458
112,297.75534,405,-107.24466,-0.93463071,0.46271262
113,641.24272,597.5,43.742718,0.36512408,0.71866575
114,364.36505,399.5,-35.134951,-0.30542505,1.5658268
115,256.99417,393,-136.00583,-1.1954109,0.78794755
116,147.63495,131,16.634951,0.14423438,0.43293919
117,-83.51068,-126,42.48932,0.3637076,1.3890882
118,-246.55534,-79.5,-167.05534,-1.4392029,0.30749376
119,-646.21359,-725,78.786408,0.6726779,0.63689047
120,-511.50291,-526,14.497087,0.12515267,0.38750618
121,-522.93592,-469,-53.935922,-0.48811734,0.15657331
122,-667.09126,-734,66.908738,0.59213284,-1.5618727
123,-363.37087,-364,0.62912621,0.0052288197,-1.3307882
124,-106.87379,-84.5,-22.373786,-0.18526915,-0.41759513
125,202.31456,175,27.314563,0.21655639,0.39426406
126,749.60777,798,-48.392233,-0.4019868,1.4281342
127,2150.4,2146.5,3.9,0.031451809,0.9576334
128,-563.69709,-485,-78.697087,-0.61188843,1.5301652
129,1166.167,1208.5,-42.33301,-0.33050447,1.2632837
130,1247.1922,1256.5,-9.307767,-0.080407093,0.44170465
131,2508.8,2623.5,-114.7,-0.98380226,1.0698794
132,1582.7262,1499,83.726214,0.70660641,0.51668675
133,1927.7049,2073,-145.29515,-1.2723603,-0.97690752
134,1217.8641,1184.5,33.364078,0.30240023,-0.48835487
135,1145.7864,1053,92.786408,0.83384469,-0.014152091
136,983.23883,1105.5,-122.26117,-1.0788586,-0.52169352
137,1109.0019,951.5,157.50194,1.3722514,-1.1410354
138,919.11456,980.5,-61.385437,-0.51046743,-0.53510554
139,973.79417,997.5,-23.705825,-0.20209795,1.3143876
140,966.83495,955.5,11.334951,0.099725496,2.2424649
141,878.85049,958,-79.149515,-0.70414619,2.0896542
142,892.27184,917.5,-25.228155,-0.21562091,1.138904
143,884.81553,969,-84.184466,-0.69428699,-1.1524396
144,663.11456,638,25.114563,0.21264526,0.15398479
145,620.36505,702,-81.634951,-0.7132703,1.5826283
146,488.63689,506,-17.363107,-0.15353189,0.17889746
147,109.85631,82,27.856311,0.24545071,-1.4499041
148,-88.481553,134.5,-222.98155,-1.9241626,-1.7213968
149,443.40194,236,207.40194,1.7947133,-1.3192857
150,105.87961,179.5,-73.620388,-0.62367044,-0.83437637
151,171.49515,237.5,-66.004854,-0.55970026,-0.96543264
152,-327.58058,-439.5,111.91942,0.97838437,-1.6433655
153,-701.88738,-652.5,-49.387379,-0.42193133,-0.50926838
154,-1160.699,-1051,-109.69903,-0.93128528,0.75911317
155,-1018.532,-1143,124.46796,1.0336017,0.5885535
156,-1119.9379,-930,-189.93786,-1.6019219,-0.80122778
157,-841.56893,-857,15.431068,0.13673205,-0.5605881
158,-838.58641,-730.5,-108.08641,-0.93110967,-0.66803412
159,-643.72816,-551,-92.728155,-0.81341632,-0.55560421
160,-375.30097,-431,55.699029,0.4893733,-0.31519042
161,-191.37864,-119.5,-71.878641,-0.62668638,-1.1787379
162,-124.76893,-122.5,-2.268932,-0.019024222,-0.07081138
163,-247.54951,-190.5,-57.049515,-0.45954299,-0.46690816
164,-194.85825,-318.5,123.64175,1.0358341,0.92325206
165,-334.53981,-264,-70.539806,-0.611378,2.4575829
166,-98.423301,-34,-64.423301,-0.55318777,2.5882164
167,-16.900971,-136.5,119.59903,1.0353597,1.9636494
168,144.15534,209.5,-65.34466,-0.56282397,0.027997685
169,147.13786,201,-53.862136,-0.45751619,-0.39846176
170,41.75534,-80,121.75534,1.0478764,0.69612812
171,-123.27767,1.5,-124.77767,-1.0783581,0.45072892
172,-150.12039,-160,9.8796117,0.091156516,-0.533119
173,-361.38252,-300,-61.382524,-0.55151767,-0.53732282
174,-96.434951,-66,-30.434951,-0.26911057,-0.13605974
175,-124.27184,-60,-64.271845,-0.54488008,0.16144965
176,263.9534,306,-42.046602,-0.34877302,-0.84281501
177,614.4,578.5,35.9,0.31441038,-0.6558342
178,580.59806,663.5,-82.901942,-0.7272816,1.4757862
179,774.46214,769.5,4.9621359,0.043715083,1.3259432
180,632.79223,516.5,116.29223,1.0085311,0.16538574
181,434.95146,648,-213.04854,-1.7773833,-0.63529686
182,264.94757,51.5,213.44757,1.7758557,-1.0930267
183,-92.458252,111,-203.45825,-1.7606104,-1.3870721
184,-210.26796,-237,26.732039,0.23389441,-0.19597387
185,885.31262,755.5,129.81262,1.1330656,-0.36265673
186,-566.18252,-373.5,-192.68252,-1.6168018,-1.0413308
187,1316.7845,1234.5,82.284466,0.68360204,0.40897324
188,305.70874,330.5,-24.791262,-0.20081686,-0.34823664
189,400.15534,474.5,-74.34466,-0.59505014,0.062770999
190,-1165.1728,-1122,-43.172816,-0.37865099,0.36469031
191,873.38252,841,32.382524,0.27004942,2.3613745
192,2157.8563,2150.5,7.3563107,0.063035803,0.68431934
193,1145.2893,1255,-109.71068,-0.91156574,-1.1019587
194,-71.580583,-155.5,83.919417,0.7183073,-0.78189563
195,206.78835,220.5,-13.71165,-0.11690251,-0.25572631
196,1095.5806,1130.5,-34.919417,-0.30688605,-0.27020103
197,1541.965,1375,166.96505,1.4873881,-1.2566682
198,1202.4544,1457.5,-255.04563,-2.2285252,-1.2570763
199,1205.934,1051,154.93398,1.3507462,-0.814037
200,545.30485,577,-31.695146,-0.26876397,-0.58310977
201,-140.67573,-33,-107.67573,-0.87556754,-0.16007367
202,422.02718,394,28.027184,0.24367595,-0.76462165
203,483.66602,507,-23.333981,-0.20653938,-0.02950503
204,171.99223,299,-127.00777,-1.1136994,1.3177704
205,555.2466,547,8.2466019,0.070739133,1.456236
206,-15.906796,25,-40.906796,-0.35277127,0.014114223
207,96.932039,179.5,-82.567961,-0.70778036,-0.29784632
208,270.41553,267,3.415534,0.029868938,-0.58895173
209,-236.1165,-246.5,10.383495,0.091558257,-0.12932944
210,87.984466,52.5,35.484466,0.32301835,-0.25180766
211,12.924272,69,-56.075728,-0.48414346,-0.99017271
212,90.469903,22,68.469903,0.58146962,-0.15483891
213,67.106796,157,-89.893204,-0.74698244,0.055855636
214,-68.100971,-116,47.899029,0.39869122,-0.5207025
215,224.18641,244.5,-20.313592,-0.17527922,-0.62521588
216,70.586408,147.5,-76.913592,-0.68394558,0.061903539
217,170.50097,146,24.500971,0.21598743,1.5551041
218,-317.14175,-261.5,-55.641748,-0.4651182,-0.26987993
219,-571.65049,-510.5,-61.150485,-0.5137481,-0.69471291
220,-528.40388,-496.5,-31.903883,-0.27925595,-0.23886575
221,-452.8466,-505.5,52.653398,0.47089825,-1.4593862
222,-261.96505,-129.5,-132.46505,-1.170091,-1.8104807
223,-192.37282,-135,-57.372816,-0.50988985,-1.2439519
224,19.386408,-134,153.38641,1.3651601,-0.11489527
225,-233.13398,-40,-193.13398,-1.6956859,-0.46260032
226,-17.398058,-123.5,106.10194,0.87858536,0.012730247
227,87.984466,29,58.984466,0.49940106,-1.0661492
228,-229.65437,-111,-118.65437,-1.0453713,0.17976846
229,-85.996117,-100.5,14.503883,0.13098072,0.67306544
230,82.019417,54,28.019417,0.24562636,0.70683278
231,113.83301,270,-156.16699,-1.3269769,-0.10957476
232,283.33981,267.5,15.839806,0.13523837,-1.0649546
233,353.42913,385,-31.570874,-0.27567636,-0.88946923
234,252.0233,343.5,-91.476699,-0.81413344,-0.46087186
235,318.13592,317,1.1359223,0.010050625,-0.1977795
236,74.563107,48,26.563107,0.24049505,-0.93106712
237,-99.417476,20,-119.41748,-1.0391348,-0.19939521
238,-34.299029,-70,35.700971,0.30791166,-0.08079893
239,-110.85049,-150,39.149515,0.33593218,0.23216588
240,4.9708738,138,-133.02913,-1.1892928,-0.10317444
241,196.8466,80,116.8466,1.0341338,0.21093563
242,264.94757,246,18.947573,0.16809412,0.7238591
243,318.63301,421.5,-102.86699,-0.89412045,1.4525506
244,144.65243,45,99.652427,0.84028697,1.1804525
245,363.86796,401,-37.132039,-0.3198879,-0.12469612
246,252.0233,304.5,-52.476699,-0.46403041,-0.98965456
247,-31.813592,-2.5,-29.313592,-0.26110334,-1.0218239
248,110.3534,188.5,-78.146602,-0.65806443,-0.95800815
249,422.52427,470,-47.475728,-0.39590943,0.59871994
250,1079.6738,1114,-34.326214,-0.27131852,0.88378156
251,1947.0913,1934.5,12.591262,0.10832705,-0.11059346
252,3534.7883,3648.5,-113.71165,-0.9395671,-0.71604419
253,1463.4252,1406,57.425243,0.47119045,1.2619461
254,3399.5806,3414,-14.419417,-0.11334214,2.5687124
255,3511.4252,3513.5,-2.0747573,-0.018393654,1.4394679
256,4650.2524,4649.5,0.75242718,0.0066353926,0.20985451
257,3857.3981,3797,60.398058,0.5125777,-1.2674977
258,4181.9961,4273.5,-91.503883,-0.77711616,-0.5756643
259,3589.965,3588.5,1.4650485,0.012848455,-0.2586714
260,4230.2136,4152.5,77.713592,0.70061606,1.3635149
261,4608,4730.5,-122.5,-1.0884652,-1.8436459
262,5026.5476,5027,-0.45242718,-0.0039484091,-0.45292358
263,4846.1049,4850,-3.8951456,-0.032934968,-0.12333374
264,4642.7961,4721,-78.203883,-0.6725256,0.74592801
265,4301.2971,4333,-31.702913,-0.28644415,0.41045663
266,3798.7417,3777.5,21.241748,0.19719894,1.2211561
267,3488.5592,3598.5,-109.94078,-1.0090109,1.7295508
268,3322.532,3244.5,78.032039,0.69272624,-0.21865096
269,2606.2291,2619.5,-13.270874,-0.11052689,0.64451458
270,2419.3243,2431.5,-12.175728,-0.10442934,0.80206643
271,1956.0388,1891,65.038835,0.56364926,-0.7348173
272,1316.7845,1303,13.784466,0.12606787,-2.596129
273,606.4466,684,-77.553398,-0.67896878,0.14627517
274,638.26019,489,149.26019,1.3069817,0.94142168
275,160.55922,309.5,-148.94078,-1.3150443,1.2268118
276,164.53592,267,-102.46408,-0.89400299,-0.17290023
277,-150.61748,-226,75.382524,0.65763968,-1.9878122
278,-242.57864,-143,-99.578641,-0.89330881,-1.7542896
279,-369.83301,-263,-106.83301,-0.95103003,0.45055446
280,-162.05049,-276,113.94951,0.99437971,1.3001793
281,-412.58252,-269,-143.58252,-1.2643435,0.98077937
282,-434.95146,-492.5,57.548544,0.5062281,-0.069263272
283,-658.14369,-623.5,-34.643689,-0.3051434,-0.55535812
284,-911.16117,-968,56.838835,0.48700141,-0.083113978
285,-775.45631,-758.5,-16.956311,-0.1547851,1.0059255
286,-705.86408,-723,17.135922,0.15757003,-0.12734537
287,-500.56699,-555.5,54.93301,0.48275869,-0.1188651
288,-447.87573,-354,-93.875728,-0.7942521,-0.75031796
289,-214.74175,-334.5,119.75825,1.0299315,-0.66412848
290,-155.58835,-39.5,-116.08835,-1.0071567,0.74069699
291,76.054369,147.5,-71.445631,-0.62196414,1.0242622
292,297.75534,203.5,94.25534,0.85558856,0.87181235
293,460.30291,611,-150.69709,-1.3518872,0.62939735
294,756.56699,730.5,26.06699,0.22492674,0.19973011
295,931.04466,960,-28.95534,-0.24867344,0.2774528
296,1226.8117,1261.5,-34.68835,-0.30769565,-0.31971072
297,1486.7883,1448,38.78835,0.35325269,-1.390771
298,1499.2155,1554,-54.784466,-0.50416275,-2.2519199
299,1771.6194,1606,165.61942,1.4795597,-1.7566066
300,1575.767,1784,-208.23301,-1.8038299,0.29675773
301,1704.5126,1544.5,160.01262,1.376917,0.11365876
302,1668.7223,1727.5,-58.77767,-0.50740964,-1.4277342
303,1593.6621,1627,-33.337864,-0.28856857,-1.1368983
304,1686.6175,1655,31.617476,0.29288299,0.74305071
305,1578.7495,1667,-88.250485,-0.77786339,1.696407
306,1723.899,1818.5,-94.600971,-0.82331853,0.3464116
307,1669.2194,1604.5,64.719417,0.54967469,-1.0764178
308,1539.4796,1670.5,-131.02039,-1.1522566,-0.15460247
309,1348.5981,1375,-26.401942,-0.23048247,0.39499591
310,2352.2175,2251,101.21748,0.86557084,0.70744663
311,869.40583,964.5,-95.094175,-0.83435087,0.51973699
312,2673.3359,2672,1.3359223,0.011547996,1.7191821
313,1809.8951,1743,66.895146,0.57386844,0.74820931
314,1952.0621,1924,28.062136,0.22812691,-0.6402486
315,494.60194,597.5,-102.89806,-0.86602477,-0.1620207
316,2672.8388,2518,154.83883,1.2992398,0.55569549
317,3967.2544,4049.5,-82.245631,-0.70356575,0.11392683
318,2851.2932,2848.5,2.7932039,0.023143591,-0.45401733
319,1330.2058,1266,64.205825,0.5437378,-0.28519631
320,1322.7495,1457.5,-134.75049,-1.1120606,-1.45307
321,2103.6738,2124,-20.326214,-0.17540513,-1.7312013
322,2436.2252,2406.5,29.725243,0.26044839,-1.4123622
323,2289.5845,2433,-143.41553,-1.2647447,-0.97348945
324,2407.3942,2408.5,-1.1058252,-0.0097283181,-1.0860081
325,2002.268,2015.5,-13.232039,-0.11393605,-0.54184815
326,1608.0777,1690.5,-82.42233,-0.70255559,-0.37637247
327,2087.2699,2079,8.2699029,0.069389464,-0.96711537
328,2249.8175,2158,91.817476,0.79176142,-0.63080784
329,1784.0466,1865,-80.953398,-0.70718251,0.99979092
330,1963.9922,1923.5,40.492233,0.34644109,1.9201026
331,1314.299,1340,-25.700971,-0.22200231,0.59313868
332,1435.5883,1459.5,-23.91165,-0.20506375,0.41407496
333,1677.1728,1680.5,-3.3271845,-0.02841836,-0.027550349
334,1175.1146,1184.5,-9.3854369,-0.084091319,-0.85598138
335,1416.699,1421.5,-4.8009709,-0.041139403,0.13549149
336,1347.1068,1427,-79.893204,-0.70002727,-0.83677255
337,1144.7922,1076.5,68.292233,0.59298842,0.3581641
338,852.50485,976,-123.49515,-1.0439823,0.43232483
339,518.95922,531.5,-12.540777,-0.10866315,0.56667354
340,746.12816,741,5.1281553,0.044916661,-0.49566176
341,659.13786,783,-123.86214,-1.0710352,0.022950054
342,840.07767,730,110.07767,0.97101995,1.3299098
343,658.14369,662.5,-4.3563107,-0.037669135,0.63727713
344,547.2932,546.5,0.79320388,0.0069133782,0.013483295
345,583.58058,557.5,26.080583,0.23385503,-0.44494908
346,611.41748,539,72.417476,0.64807423,-1.572458
347,649.6932,745,-95.306796,-0.85226105,-2.8903807
348,590.04272,626,-35.957282,-0.31977859,-1.0231432
349,650.68738,575.5,75.187379,0.65336312,-0.08897092
350,409.10291,561.5,-152.39709,-1.3258603,0.48678266
351,651.68155,664.5,-12.818447,-0.11176882,-0.060046718
352,853.00194,788.5,64.501942,0.54608202,-0.55126256
353,708.34951,796.5,-88.150485,-0.75743549,-0.60090195
354,885.31262,946,-60.687379,-0.53452083,-0.024602206
355,954.90485,805,149.90485,1.304428,0.72707543
356,861.45243,1114.5,-253.04757,-2.120754,0.77570597
357,985.72427,814,171.72427,1.4501975,-0.24238881
358,968.8233,984,-15.176699,-0.12635744,-1.3099134
359,971.80583,1044.5,-72.694175,-0.62206068,-0.47911387
360,1194.0039,1035.5,158.50388,1.4099654,0.036991831
361,1165.6699,1171,-5.3300971,-0.048644505,-1.3640763
362,1203.4485,1256.5,-53.051456,-0.46053534,0.46277392
363,1361.0252,1252.5,108.52524,0.92011347,0.72263656
364,1232.2796,1268.5,-36.220388,-0.32051528,0.1309274
365,1192.5126,1244,-51.487379,-0.45403865,0.80867645
366,1267.0757,1335.5,-68.424272,-0.59192432,0.35278293
367,1209.9107,1142.5,67.41068,0.59063547,-0.33024569
368,1136.8388,1254.5,-117.66117,-1.0484636,0.63869068
369,1025.9883,1008,17.98835,0.15749816,0.91124487
370,1278.5087,1213,65.508738,0.57388821,0.20117588
371,1249.6777,1421,-171.32233,-1.5269365,0.28571282
372,1036.9243,894.5,142.42427,1.2758397,-0.6909394
373,1112.9786,1166.5,-53.521359,-0.45091091,-0.0081887315
374,1503.1922,1459,44.192233,0.37315126,0.50219012
375,2107.6505,2036,71.650485,0.54834178,0.36331221
376,3809.6777,3839,-29.32233,-0.24726374,0.98867816
377,6651.0291,6621.5,29.529126,0.24514544,0.277562
378,4684.5515,4680,4.5514563,0.036685244,0.35338322
379,5842.765,5893,-50.234951,-0.41287938,0.010477958
380,5626.035,5676,-49.965049,-0.42682322,0.58199506
381,7141.6544,7188,-46.345631,-0.39913401,0.36314949
382,6069.934,5992.5,77.433981,0.65353017,-0.76562287
383,6276.7223,6446,-169.27767,-1.4643295,0.10897407
384,6052.5359,6014.5,38.035922,0.34060263,-1.15831
385,6759.3942,6639.5,119.89417,1.0708654,-0.5792842
386,6980.101,7165,-184.89903,-1.6189088,-1.4714162
387,7224.668,7070,154.66796,1.3398555,-0.32567836
388,6965.6854,6981.5,-15.814563,-0.13453346,0.116029
389,6823.0214,6813,10.021359,0.087466741,0.018514177
390,6201.6621,6161,40.662136,0.35785212,0.32343795
391,5677.235,5696,-18.765049,-0.16623755,-0.22810353
392,5273.6,5249.5,24.1,0.20843019,1.4306153
393,4851.0757,4857.5,-6.4242718,-0.054935434,0.091504634
394,3875.2932,3886.5,-11.206796,-0.095923617,0.2762871
395,3457.2427,3595.5,-138.25728,-1.2164548,0.1388414
396,3163.4641,3134,29.464078,0.25851879,-1.372619
397,2307.9767,2327.5,-19.523301,-0.17505792,-1.4996374
398,1584.2175,1733,-148.78252,-1.3378447,-0.84207095
399,1498.7184,1362.5,136.21845,1.199671,-0.031940462
400,965.84078,1086,-120.15922,-1.0332953,0.17712813
401,961.36699,1008.5,-47.13301,-0.40045264,0.1211022
402,638.26019,525.5,112.76019,0.98099378,-0.61332662
403,377.78641,377,0.78640777,0.0069707833,-1.2869526
404,51.2,157.5,-106.3,-0.94873146,-0.35630662
405,191.87573,39,152.87573,1.299738,0.46561476
406,0.49708738,73,-72.502913,-0.61297262,-0.26545332
407,-69.095146,-42,-27.095146,-0.2369186,0.43599691
408,-138.68738,-129,-9.6873786,-0.084883851,0.12541601
409,-262.46214,-219,-43.462136,-0.38792341,-0.54307309
410,-64.621359,-2.5,-62.121359,-0.56106924,-0.2228155
411,90.469903,61.5,28.969903,0.26932466,-0.84127686
412,210.76505,266.5,-55.734951,-0.50019049,0.50498351
413,384.24854,438.5,-54.251456,-0.4688082,0.90137386
414,594.5165,532,62.516505,0.53873216,0.91650558
415,817.21165,914,-96.78835,-0.86066308,1.6725451
416,1133.3592,1121.5,11.859223,0.10061086,0.17382657
417,1496.7301,1421.5,75.230097,0.65197021,-0.5201303
418,1763.1689,1708,55.168932,0.47468542,0.40770281
419,2015.1922,2095.5,-80.307767,-0.6802708,1.1758028
420,2263.2388,2168,95.238835,0.82893575,1.1962644
421,2474.0039,2513,-38.996117,-0.34741012,0.023807865
422,2711.6117,2734.5,-22.88835,-0.19943631,-1.2503172
423,2701.6699,2707.5,-5.8300971,-0.050836456,-1.5747956
424,2972.0854,2945.5,26.585437,0.2255767,-0.46557735
425,2972.0854,3122.5,-150.41456,-1.2827514,0.027339184
426,3051.6194,2992.5,59.119417,0.48977911,0.20246609
427,3194.7806,3263.5,-68.719417,-0.5781159,0.35285111
428,3105.3049,3087.5,17.804854,0.15294143,1.2974113
429,3189.3126,3216,-26.687379,-0.23539402,-0.31509356
430,3099.3398,3128.5,-29.160194,-0.25671893,-0.53359399
431,3018.8117,3107.5,-88.68835,-0.76378292,-0.6036182
432,3037.701,2949.5,88.200971,0.76475696,-1.5482587
433,2755.3553,2828,-72.64466,-0.65779125,-1.3835339
434,2602.2524,2685,-82.747573,-0.76015481,-1.1317258
435,3654.0893,3459.5,194.58932,1.6915981,-0.98848109
436,2105.165,2265,-159.83495,-1.3813229,-2.3015225
437,4036.8466,3976,60.846602,0.52269949,-1.2402538
438,3054.6019,2967,87.601942,0.73603148,-0.48450944
439,3112.2641,3251,-138.73592,-1.1530615,0.97138832
440,1691.5883,1769,-77.41165,-0.68652955,1.9718695
441,3751.5184,3681,70.518447,0.60141993,1.9189519
442,5142.866,5217,-74.133981,-0.63457092,0.048831395
443,4030.3845,4072,-41.615534,-0.34053806,-1.152506
444,2583.8602,2567.5,16.360194,0.13922045,-0.42274371
445,2766.7883,2839,-72.21165,-0.62631629,-0.6742737
446,3440.8388,3446.5,-5.661165,-0.051497616,-0.43754726
447,3934.4466,3861.5,72.946602,0.6321069,-1.7991515
448,3667.0136,3737.5,-70.486408,-0.61326244,-2.3597181
449,3721.1961,3756,-34.803883,-0.30128596,-0.71199469
450,3252.9398,3211,41.939806,0.35831551,-0.50413689
451,2749.8874,2852.5,-102.61262,-0.88084197,0.30898753
452,3313.5845,3257.5,56.084466,0.47747877,-1.108726
453,3380.1942,3314.5,65.694175,0.5513582,-0.2046542
454,2952.699,3080.5,-127.80097,-1.0579739,0.28946811
455,3196.2718,3150.5,45.771845,0.38467458,0.16668775
456,2493.8874,2530,-36.112621,-0.31900166,0.35756782
457,2606.7262,2694.5,-87.773786,-0.7763459,-0.095816552
458,2777.2272,2792.5,-15.272816,-0.13272053,0.39064503
459,2189.6699,2276.5,-86.830097,-0.79157596,-0.85045097
460,2470.0272,2451,19.027184,0.17314272,0.038843539
461,2299.5262,2346,-46.473786,-0.41119864,-1.4029275
