sample,mean0,mean1,diff_of_means,t_first,t_second
49,2061.8351,2097.5419,-35.706756,-0.66742902,0.67352231
50,592.78895,561.84518,30.943773,0.584286,1.4334792
51,-1404.314,-1423.6714,19.357402,0.35941683,0.59008036
52,-2375.8012,-2352.4297,-23.371484,-0.44920798,0.34216903
53,-2037.0935,-2036.6761,-0.41734578,-0.0080421129,-0.062222415
54,-1221.63,-1160.2907,-61.339301,-1.1747575,1.5490014
55,-293.16292,-352.15166,58.98874,1.1354481,1.6502378
56,-749.7215,-690.35071,-59.370788,-1.1519283,0.39174977
57,-915.33886,-984.66983,69.33097,1.362793,-1.3928061
58,-229.74359,-162.47709,-67.266497,-1.29539,-1.9976249
59,383.64655,375.00158,8.6449685,0.16799255,-2.0972649
60,814.75661,746.56556,68.191047,1.2914834,-1.4062719
61,-867.4714,-771.63981,-95.83159,-1.8147718,-0.90193546
62,1058.1333,992.15166,65.981675,1.243545,1.0845525
63,-689.7357,-689.54186,-0.19383606,-0.0036625817,0.78312989
64,176.42288,295.53239,-119.10951,-2.2894524,-0.7840334
65,225.50217,149.73776,75.764413,1.396772,-1.4649515
66,2430.9396,2551.7093,-120.76968,-2.30724,0.80152485
67,2850.0323,2833.0869,16.945459,0.32288596,2.6224398
68,881.81144,835.5387,46.272735,0.84062973,1.4672191
69,-1153.2623,-1103.7725,-49.489816,-0.93568034,1.309537
70,-1738.1744,-1810.7046,72.530222,1.4100104,0.073911943
71,-1020.5665,-975.26698,-45.299487,-0.86807808,0.81141352
72,-279.52978,-297.15008,17.620296,0.3385547,-2.2334359
73,-458.78028,-444.66351,-14.116769,-0.27260123,-1.4883716
74,-389.40276,-435.15956,45.756796,0.88298864,-0.27229543
75,277.71203,301.59874,-23.886705,-0.4703476,1.7967909
76,589.45641,616.34123,-26.884822,-0.52280279,1.2282999
77,940.98935,912.17694,28.812414,0.55709407,0.39927527
78,865.95661,872.74566,-6.7890481,-0.13133697,-1.0255336
79,414.24536,446.68562,-32.440259,-0.62990619,-0.50711941
80,78.870217,25.478673,53.391544,1.0077858,0.11161073
81,-843.63866,-777.09953,-66.539133,-1.3014996,0.061588584
82,67.559763,60.36019,7.1995737,0.13864902,-1.1801867
83,877.46903,949.48499,-72.015959,-1.3944734,-1.7413924
84,382.03077,354.17378,27.856994,0.53584443,-0.96331719
85,152.18619,136.49289,15.693302,0.30094148,-1.768697
86,-366.27692,-323.33649,-42.94043,-0.83178438,-0.68281762
87,-963.10533,-1035.3239,72.218529,1.373959,-0.32532629
88,-1576.7984,-1574.6224,-2.1759892,-0.042537276,2.0369635
89,-1670.0087,-1646.3065,-23.702201,-0.46492744,1.8440135
90,-1356.7495,-1433.4787,76.729166,1.4905638,0.56187169
91,-1358.4663,-1275.3491,-83.117141,-1.6114031,0.36680825
92,-576.32821,-607.84834,31.520136,0.59770782,1.8681672
93,171.77751,172.58768,-0.81016293,-0.015671775,1.8139531
94,503.2142,570.43918,-67.224977,-1.3307037,2.0310673
95,753.96292,714.21169,39.751229,0.78380312,0.77677463
96,463.22367,461.04265,2.1810146,0.041851355,-0.19882409
97,-35.648126,3.0331754,-38.681302,-0.7458835,-1.6292029
98,-306.99803,-308.27172,1.2736943,0.024653957,-1.4007222
99,-472.11045,-497.94629,25.835834,0.50193781,0.2013959
100,-390.00868,-336.78357,-53.225108,-1.0401508,1.9516965
101,-352.23984,-384.10111,31.861264,0.62137943,2.029927
102,-168.84892,-192.30332,23.454402,0.45027704,1.3702189
103,-210.96016,-189.27014,-21.690016,-0.42546516,-0.1266284
104,-307.80592,-386.32543,78.519517,1.5394274,-0.45085472
105,-627.22525,-620.68878,-6.536463,-0.12644969,1.2615255
106,-751.23629,-747.37441,-3.8618843,-0.074878332,1.4899263
107,-983.90848,-988.41074,4.5022612,0.087013489,0.4809467
108,-1100.5475,-1047.1532,-53.394296,-1.0340463,-1.3287116
109,-875.65128,-863.84834,-11.802941,-0.22483605,-0.81983999
110,-1.5147929,-7.0774092,5.5626163,0.1059252,-0.94921673
111,549.36489,600.56872,-51.203829,-0.97574647,-0.87998662
112,682.56568,703.69668,-21.131002,-0.39897784,0.48726936
113,832.12623,806.72354,25.402694,0.4860584,1.4519673
114,570.87495,639.09005,-68.215097,-1.3159649,0.14613949
115,295.78856,200.18957,95.598987,1.8615018,0.95847272
116,-86.343195,-31.64613,-54.697066,-1.0628882,2.1642769
117,-319.6213,-333.95261,14.331305,0.27770941,2.4156701
118,-295.78856,-332.73934,36.950776,0.71790123,0.25760694
119,-680.34398,-672.25276,-8.0912196,-0.1596732,0.67317076
120,-288.71953,-333.75039,45.030868,0.88619314,0.50512013
121,-236.40868,-246.19273,9.7840545,0.19202275,0.46272033
122,-608.34083,-587.42496,-20.915868,-0.40067625,-0.50699673
123,-121.89034,-104.34123,-17.549103,-0.31830273,-1.1372548
124,-250.24379,-258.72986,8.4860708,0.15300412,-0.47883762
125,57.865089,118.69826,-60.833173,-1.0914657,0.058660794
126,581.4785,583.48183,-2.0033316,-0.03923207,2.0273296
127,1868.7495,1914.4392,-45.689672,-0.86373634,2.4499333
128,-356.38028,-410.48973,54.109455,0.98981238,2.8922559
129,1358.9712,1413.4597,-54.488512,-0.95154838,2.1802402
130,1670.2107,1634.2749,35.935769,0.69590592,1.3397766
131,2678.9617,2701.0427,-22.080918,-0.4237218,-0.20989119
132,1724.5412,1673.2006,51.340591,0.99165175,-1.0278817
133,1885.0083,1925.9652,-40.956961,-0.79782332,-1.4817204
134,1081.1582,1007.0142,74.143967,1.4386899,-0.91804984
135,926.85128,944.93523,-18.083947,-0.34629801,-0.21181168
136,898.27219,914.70458,-16.432392,-0.31531224,-0.89668548
137,1092.1657,1088.91,3.2557279,0.063081189,0.75376559
138,1054.2959,1015.406,38.889855,0.74250997,0.27401886
139,1121.9566,1253.9147,-131.95808,-2.5336006,-0.59290343
140,1211.8343,1096.4929,115.34143,2.2129099,-0.78653835
141,1005.2166,1105.7946,-100.57806,-1.8995158,1.1042638
142,838.79132,828.15798,10.633344,0.2022686,2.5583929
143,781.93609,757.78831,24.147785,0.46287283,1.7517964
144,427.37357,476.10742,-48.733855,-0.95096315,-0.14007356
145,599.757,573.67457,26.082436,0.50759022,-0.86280865
146,601.87771,569.52923,32.348486,0.62308825,-0.47015107
147,234.7929,263.07741,-28.28451,-0.54412395,-1.1435819
148,399.80434,380.4613,19.343044,0.3726758,-0.61103222
149,436.56331,375.60821,60.955099,1.1730361,0.3393391
150,311.74438,370.1485,-58.404121,-1.1347977,1.9623466
151,185.8146,147.41232,38.402273,0.74376991,1.962395
152,-441.20868,-454.26856,13.059884,0.25337527,1.9832683
153,-902.6146,-865.36493,-37.249667,-0.72715595,1.6895505
154,-1199.514,-1184.9605,-14.553498,-0.28253476,0.93825197
155,-1068.03,-1080.5182,12.488187,0.24127014,1.8987911
156,-987.443,-920.87204,-66.57096,-1.2929324,2.4248877
157,-631.76963,-668.81517,37.045541,0.72508021,0.83504557
158,-629.44694,-567.60821,-61.838728,-1.2088549,-1.1350277
159,-444.7432,-471.86098,27.117784,0.5282771,-0.33679848
160,-373.14398,-390.57188,17.427896,0.33670323,0.69840056
161,-317.09665,-309.5861,-7.510549,-0.14511224,1.2535319
162,-196.62012,-224.8594,28.239281,0.5450369,0.64111948
163,-279.73176,-299.37441,19.642652,0.38575249,0.95917483
164,-168.84892,-143.77251,-25.076403,-0.49683821,-0.071461093
165,-58.672978,-103.7346,45.061619,0.88335275,0.9028006
166,78.2643,125.87678,-47.612477,-0.91441097,1.4157068
167,179.14951,161.97156,17.177943,0.32667889,2.1673599
168,229.13767,241.64297,-12.505297,-0.23716052,0.97219271
169,145.82406,187.75355,-41.929491,-0.81545668,0.1059523
170,-106.43945,-156.20853,49.769083,0.98135858,-0.18509757
171,-242.36686,-192.60664,-49.760229,-0.96270438,-0.89623181
172,-342.94911,-336.07583,-6.873283,-0.13259644,-1.1702323
173,-243.5787,-216.77093,-26.807766,-0.51847246,-0.69365778
174,-120.17357,-179.36177,59.188199,1.1411106,0.70788814
175,197.73097,258.42654,-60.695574,-1.1796539,1.0474885
176,462.11282,409.8831,52.229724,1.0198663,0.25212116
177,712.86154,733.92733,-21.065792,-0.40555947,0.14978683
178,646.6146,614.21801,32.396586,0.6325702,1.2007367
179,737.40118,694.59716,42.804027,0.84292512,1.4442784
180,541.89191,560.22749,-18.335575,-0.35707362,0.52176292
181,345.37278,368.22749,-22.854707,-0.44197783,1.3105363
182,261.35227,216.2654,45.086865,0.87718942,0.76516349
183,6.0591716,106.46445,-100.40528,-1.9749999,-0.50258731
184,74.426824,12.840442,61.586382,1.2144262,-1.4342538
185,900.49389,939.2733,-38.779416,-0.7532219,-0.041860874
186,-337.49586,-291.18483,-46.311024,-0.88026382,0.68223259
187,1262.6304,1261.1943,1.436062,0.026996075,1.2627769
188,150.36844,125.06793,25.300511,0.47996242,1.9921251
189,337.39487,362.26224,-24.867371,-0.44724572,-0.45156046
190,-1210.3195,-1266.7551,56.435608,1.0668605,0.55503027
191,814.75661,874.86888,-60.112271,-1.1365471,0.59171363
192,2259.768,2252.3349,7.4331342,0.14256666,2.0678801
193,1432.5901,1366.951,65.639111,1.216586,0.35069606
194,73.820907,70.167457,3.6534507,0.070540013,1.1167396
195,396.57278,414.63507,-18.06229,-0.34926242,-0.2792695
196,1167.0974,1147.0458,20.051622,0.39254093,-0.57891724
197,1374.5231,1403.1469,-28.623843,-0.54950512,-1.4795282
198,1309.488,1332.575,-23.087071,-0.43777399,-1.7328411
199,971.38619,911.36809,60.018105,1.160477,0.36149985
200,538.86233,624.83412,-85.971796,-1.6499895,1.3534703
201,45.140828,40.442338,4.6984903,0.091543143,1.9168353
202,479.88639,476.91627,2.9701188,0.05785139,0.261381
203,633.68836,662.24329,-28.554923,-0.55607478,-0.91220578
204,370.61933,329.09953,41.519803,0.80287291,-0.96714679
205,526.13807,530.80569,-4.6676201,-0.08940235,0.48575846
206,-65.136095,-94.331754,29.195659,0.56968031,0.81674977
207,76.951479,64.404423,12.547056,0.24657725,0.54005342
208,170.26272,208.58136,-38.318637,-0.75239068,-2.002701
209,-194.80237,-267.93049,73.128123,1.4252971,-2.2041387
210,73.820907,124.25908,-50.438176,-0.98614512,-0.88967401
211,249.4359,257.7188,-8.2829019,-0.16011443,-0.86056419
212,298.71716,276.42338,22.293779,0.43107527,1.6455232
213,97.552663,129.11216,-31.559502,-0.60093059,1.004626
214,78.870217,99.28594,-20.415723,-0.39239466,-0.85302512
215,181.27022,164.90363,16.366583,0.31544728,-1.435809
216,48.978304,123.45024,-74.471933,-1.4393889,-0.78864166
217,31.507692,14.154818,17.352874,0.33795404,0.85647721
218,-256.90888,-246.69826,-10.210613,-0.19746339,0.77524714
219,-454.63984,-467.81675,13.176903,0.25906008,0.24043889
220,-445.04615,-441.63033,-3.4158221,-0.067432126,-1.5414021
221,-284.27613,-346.18641,61.91028,1.2153695,-2.8007526
222,-166.52623,-121.63033,-44.895901,-0.89655583,-1.8105261
223,34.133333,-28.815166,62.948499,1.2421087,-1.3750591
224,-165.41538,-215.25434,49.83896,0.96609296,-0.46305493
225,-167.03116,-81.99684,-85.034323,-1.6618853,-0.1109586
226,-68.872584,-124.25908,55.3865,1.0787318,0.42370769
227,6.5641026,44.890995,-38.326893,-0.73894274,0.55174222
228,-116.33609,-88.467615,-27.86848,-0.55018699,0.70815515
229,110.27692,69.055292,41.221631,0.82349048,0.5962652
230,126.83866,166.62243,-39.783774,-0.77931387,0.2630944
231,272.0568,290.98262,-18.925818,-0.36578238,0.61257988
232,362.54043,336.07583,26.464605,0.51683429,0.80672643
233,298.81815,366.00316,-67.185014,-1.3195896,-1.3010643
234,349.71519,293.20695,56.508236,1.1082925,-1.7643705
235,193.99448,227.99368,-33.999204,-0.65879499,-1.816706
236,92.907298,93.725118,-0.81782065,-0.015777258,-1.0433774
237,-4.6453649,5.6619273,-10.307292,-0.19901396,0.17340565
238,-2.1207101,-90.186414,88.065704,1.7095969,-1.2129665
239,35.143195,110.40758,-75.264388,-1.4921459,-0.59369956
240,138.75503,89.781991,48.973039,0.9582139,-0.12285095
241,160.36607,230.31912,-69.95304,-1.3531342,0.78846446
242,261.35227,236.18325,25.169014,0.49057292,1.5491182
243,333.86036,360.24013,-26.379771,-0.50885449,0.46459146
244,101.28915,106.86888,-5.5797265,-0.10781827,0.097651123
245,346.58462,400.78357,-54.198955,-1.0623775,-0.22554223
246,402.63195,392.89731,9.7346383,0.1909091,-0.33163992
247,-43.727022,-21.333333,-22.393688,-0.42785761,-0.25922414
248,367.1858,395.52607,-28.340268,-0.51585528,-0.3552038
249,523.20947,446.18009,77.029373,1.4316692,0.0010260982
250,1090.5499,1225.4028,-134.85294,-2.4015396,-0.15781592
251,2060.2193,1988.1453,72.07399,1.4177006,-0.49456435
252,3511.5929,3635.3618,-123.76887,-2.3641468,0.23302251
253,1622.9491,1706.3633,-83.414237,-1.5708488,0.17832909
254,3660.2446,3854.2559,-194.01135,-3.2853669,1.3911633
255,3989.4596,4203.5766,-214.11705,-4.0508762,-0.71081392
256,5176.2493,5412.1959,-235.94658,-4.3711247,0.4423529
257,4304.4355,4505.9842,-201.5487,-3.7705066,-1.0113331
258,4631.4288,4900.8025,-269.37373,-5.0558164,-0.70083669
259,4164.3677,4303.7725,-139.40486,-2.6133164,-1.7126367
260,4522.1617,4830.6351,-308.47334,-5.8837015,0.41910667
261,5111.9211,5354.4645,-242.54335,-4.4862029,-0.51476689
262,5461.4343,5691.248,-229.81371,-4.24816,0.77883496
263,5293.9992,5501.4724,-207.47314,-3.8306009,1.9273377
264,5226.7424,5534.2306,-307.48824,-5.7373027,-1.6951983
265,4789.8761,4958.534,-168.65783,-3.1254112,-0.73903432
266,4391.5866,4612.8531,-221.26649,-4.1416797,0.25345377
267,3987.4398,4206.7109,-219.27106,-4.0945769,1.7251337
268,3762.7456,3846.8752,-84.129635,-1.6089406,-0.085483662
269,2976.3661,3185.4408,-209.07468,-3.9969156,0.08883884
270,2683.5061,2810.7425,-127.23638,-2.4360584,-0.9585354
271,2269.4627,2351.5197,-82.057025,-1.5721574,-1.0676262
272,1327.5645,1484.9415,-157.37705,-3.0496177,-1.7541369
273,980.57594,1045.94,-65.364032,-1.2551777,-1.4898682
274,647.52347,652.63823,-5.1147592,-0.09856837,0.12403983
275,412.02367,562.95735,-150.93368,-2.909896,0.72910246
276,331.63866,288.96051,42.678153,0.82364425,1.9483523
277,-102.50099,-51.867299,-50.633688,-0.96812416,2.0519332
278,-93.513215,-138.61611,45.102899,0.88272579,1.6436326
279,-261.35227,-291.89258,30.540307,0.59670551,1.6663794
280,-218.02919,-230.31912,12.289924,0.24182666,1.0498914
281,-380.314,-397.34597,17.031968,0.33444452,1.8352797
282,-406.77239,-448.50553,41.733143,0.81777429,-0.39661872
283,-655.29941,-706.52765,51.228238,0.99648964,-1.8224027
284,-839.90217,-868.09479,28.192617,0.55315877,-1.5245715
285,-780.62327,-786.30016,5.6768838,0.11054126,0.89585124
286,-631.76963,-635.75355,3.9839293,0.07752478,1.0853748
287,-506.04181,-517.86414,11.822324,0.22808151,2.7784509
288,-391.11953,-438.90047,47.780947,0.91553944,2.0707723
289,-257.21183,-190.18009,-67.03174,-1.3095313,0.32966082
290,-53.017751,-81.187994,28.170242,0.55998365,0.12398003
291,68.16568,134.67299,-66.507305,-1.303736,1.0155745
292,319.92426,337.39021,-17.465945,-0.34013818,1.9557086
293,639.54556,618.26224,21.283319,0.41098231,1.8307074
294,874.74241,962.93207,-88.189663,-1.7211057,1.2172018
295,1165.8856,1195.981,-30.095441,-0.59137901,-0.22806563
296,1432.1862,1465.9336,-33.747456,-0.65982683,-1.1707455
297,1572.456,1665.3144,-92.85836,-1.8142317,-2.4168974
298,1832.8994,1849.9336,-17.034241,-0.33077087,-1.2292625
299,1758.4726,1848.0126,-89.540054,-1.7143384,0.53072215
300,1920.9594,2056.8973,-135.93795,-2.5919832,0.84870747
301,1820.5791,1885.1185,-64.539391,-1.2383364,0.89447079
302,1875.6166,2007.6588,-132.0422,-2.4871626,1.1550452
303,1844.3108,1926.2686,-81.957714,-1.5698037,0.97398122
304,1926.3116,2025.1501,-98.838442,-1.9204244,1.6907505
305,1908.1341,2030.5087,-122.37457,-2.3522939,0.82657833
306,1894.097,2036.575,-142.478,-2.7278266,1.2613527
307,1951.3562,2003.3112,-51.955003,-0.99747412,0.29577048
308,1727.6718,1879.0521,-151.38034,-2.9252505,-1.8222672
309,1602.5499,1671.5829,-69.033037,-1.3376777,-1.8274498
310,2482.2406,2554.7425,-72.501865,-1.3926042,-1.4063177
311,1175.6813,1318.4202,-142.73896,-2.7308943,0.16427031
312,2984.445,3019.8294,-35.384413,-0.66964468,0.75042472
313,1993.2655,2041.0237,-47.758213,-0.90220112,-1.2936853
314,2281.5811,2421.9905,-140.40946,-2.5686142,-1.8241612
315,812.43393,864.25276,-51.81884,-0.98394447,-1.2583257
316,2764.901,2934.2938,-169.39285,-3.1944429,-0.10868339
317,4157.6016,4263.6335,-106.03191,-2.0546963,2.6216047
318,3100.2761,3154.7046,-54.428447,-1.0137459,0.8578695
319,1479.0438,1600.6066,-121.56285,-2.3303009,0.86298388
320,1633.4517,1768.9479,-135.49619,-2.5828747,0.49283945
321,2340.0521,2398.4329,-58.380788,-1.1284705,0.12524064
322,2592.6185,2764.6382,-172.01969,-3.2995668,-1.2745861
323,2733.7972,2800.2275,-66.430249,-1.2660656,-1.8203669
324,2543.6402,2608.0253,-64.38504,-1.2267539,-0.014747985
325,2305.2118,2434.3254,-129.1136,-2.5044431,1.0889934
326,1847.7444,1908.4739,-60.729555,-1.1816684,0.70750291
327,2300.3645,2375.684,-75.319547,-1.4434061,0.81786408
328,2416.9026,2487.7093,-70.806757,-1.3719257,-0.39917194
329,2049.9187,2153.4534,-103.53466,-2.0174368,1.1534476
330,2186.755,2267.6019,-80.846866,-1.5744517,1.3949864
331,1579.929,1671.7852,-91.856156,-1.786697,2.0876437
332,1708.8884,1823.1406,-114.25224,-2.1976676,1.1907345
333,1852.3897,1961.7567,-109.36697,-2.0857266,-1.4316594
334,1409.5653,1455.8231,-46.257779,-0.88771003,-2.1252447
335,1545.1897,1710.5087,-165.31895,-3.1978986,-0.088640489
336,1520.5491,1579.2733,-58.724189,-1.1303217,0.30494968
337,1296.1578,1379.8926,-83.734784,-1.6017231,0.81446591
338,999.76331,1008.2275,-8.4641745,-0.16245537,1.3621072
339,750.02446,869.81359,-119.78913,-2.3195913,-1.4580621
340,951.99684,952.21485,-0.21800574,-0.004257703,-2.470827
341,904.73531,983.55766,-78.822356,-1.5302655,-0.74743738
342,989.96765,1009.0363,-19.068682,-0.36627962,0.85579505
343,875.44931,873.35229,2.097019,0.040568511,1.8078
344,698.42051,792.87204,-94.451525,-1.8643251,1.3332999
345,685.19132,735.64613,-50.454808,-0.9839751,-1.0387584
346,774.96805,765.97788,8.9901642,0.17439488,-1.2039745
347,711.14477,849.59242,-138.44764,-2.7278647,-1.1309238
348,900.19093,880.73302,19.45791,0.3782766,-1.3979294
349,650.75503,690.75513,-40.000105,-0.77503027,0.39434068
350,687.81696,854.14218,-166.32522,-3.2281216,1.1124485
351,859.69546,834.52765,25.167817,0.4933254,1.0181543
352,915.7428,1013.1817,-97.438874,-1.8834664,1.2994671
353,944.01893,935.43128,8.5876553,0.16723227,0.51026818
354,1007.5393,1068.1833,-60.644004,-1.1746386,1.850197
355,1035.8154,1078.4961,-42.680666,-0.82338504,0.46748393
356,1059.0422,1106.8057,-47.763478,-0.92538674,1.2932017
357,1095.2963,1107.3112,-12.014964,-0.23355826,0.48406531
358,1160.9373,1233.188,-72.250716,-1.3990833,-0.2810948
359,1198.4032,1245.9273,-47.524174,-0.91618904,-1.5686874
360,1287.7759,1361.6935,-73.917586,-1.4320407,-0.017921406
361,1379.0675,1446.6224,-67.554977,-1.2985358,0.033164907
362,1373.6142,1480.3918,-106.77758,-2.0373287,1.3629944
363,1473.9945,1453.6998,20.294635,0.38839547,1.2373295
364,1357.6584,1569.0616,-211.40323,-4.1151294,-0.39262048
365,1418.5531,1430.5466,-11.993546,-0.23398235,0.60699065
366,1397.5479,1493.03,-95.482087,-1.8584811,2.4513379
367,1321.1014,1430.7488,-109.64743,-2.1049875,1.4026048
368,1483.5882,1462.0916,21.496539,0.41823628,-0.026013248
369,1105.3949,1233.8957,-128.50086,-2.4998358,0.34137773
370,1502.5736,1528.6193,-26.045703,-0.50642939,0.7273952
371,1492.7779,1523.7662,-30.988283,-0.59983493,0.49191132
372,1032.4828,1086.6856,-54.202784,-1.0330075,-2.1323566
373,1450.1617,1494.1422,-43.980444,-0.81497449,-2.0400114
374,1475.8122,1517.1943,-41.382084,-0.7778123,-0.85169904
375,2276.4308,2442.7172,-166.28645,-2.8812464,0.59416396
376,4046.3148,4097.7188,-51.404006,-0.99288986,1.5868215
377,6823.2331,7049.6051,-226.37192,-4.0718347,0.45117304
378,5190.8923,5327.267,-136.37467,-2.4383909,0.73984787
379,6223.9811,6654.5845,-430.60345,-7.6176631,1.5024092
380,6259.4272,6641.5419,-382.11465,-7.0380406,-0.92342093
381,7506.1018,7971.2859,-465.18416,-8.4335095,1.1906191
382,6506.6414,6832.1264,-325.48496,-6.0091468,-1.6344168
383,6738.1018,7084.1833,-346.08148,-6.4356317,-1.3646846
384,6452.2099,6817.2638,-365.05396,-6.797411,-2.1047405
385,7178.5026,7492.3476,-313.84499,-5.8316443,-2.3663811
386,7497.316,7903.3428,-406.02684,-7.5166932,-0.93284749
387,7757.4564,8103.4313,-345.97487,-6.3007497,0.60836472
388,7501.4564,7858.3507,-356.8943,-6.4489044,2.26552
389,7294.5357,7815.7852,-521.24945,-9.5703164,-1.8224446
390,6751.9369,7040.7077,-288.77086,-5.2654118,-1.9817121
391,6036.8536,6514.3507,-477.49706,-8.8357348,-0.98336075
392,5677.7467,6035.3112,-357.56447,-6.5552813,1.9015998
393,5264.6122,5517.2449,-252.63264,-4.8274074,1.2944171
394,4232.2304,4637.8262,-405.59585,-7.6525031,0.69770498
395,3921.2939,4155.4502,-234.15635,-4.5026584,-0.21728232
396,3498.2627,3728.7836,-230.52085,-4.3471898,-0.10948833
397,2539.0959,2742.7994,-203.70351,-3.8630639,0.020826952
398,2054.3621,2190.8626,-136.50043,-2.6086501,-0.14741052
399,1531.2536,1646.7109,-115.45725,-2.2180448,-0.31914119
400,1274.3448,1400.6193,-126.2745,-2.4669179,0.48427714
401,1106.7077,1158.8752,-52.167505,-1.0118751,1.5748928
402,746.7929,735.94945,10.843452,0.20872536,1.60256
403,556.6359,622.91311,-66.277215,-1.2948226,0.06911813
404,312.45128,317.87678,-5.4254952,-0.10563606,-0.061824815
405,325.4785,369.64297,-44.164469,-0.86335823,0.89328403
406,119.16371,191.79779,-72.63408,-1.4337775,0.57977975
407,179.25049,164.70142,14.549071,0.2867394,-0.70782485
408,-31.507692,13.447077,-44.95477,-0.87994921,-2.0998259
409,-97.855621,-92.916272,-4.9393496,-0.095697215,-2.9662287
410,36.35503,72.391785,-36.036756,-0.69319708,-1.1505089
411,204.0931,243.56398,-39.470884,-0.75794067,0.013520309
412,426.66667,395.72828,30.938389,0.59326821,-0.72484689
413,540.78107,534.14218,6.638885,0.12910833,1.0677691
414,785.26864,875.2733,-90.004663,-1.7744543,0.78824029
415,1070.8576,1067.981,2.876551,0.056934611,-0.22355804
416,1305.3475,1375.2417,-69.894172,-1.3520303,0.46738806
417,1655.7696,1680.1769,-24.40731,-0.46878814,1.9180322
418,1955.3957,2019.7915,-64.395808,-1.2436289,-0.12841893
419,2218.3637,2356.8784,-138.51465,-2.7350104,0.82013737
420,2455.5803,2574.357,-118.77675,-2.3400437,0.4306556
421,2714.2059,2844.5118,-130.30593,-2.514046,-0.37352993
422,2889.6189,3051.2733,-161.65437,-3.0946849,-0.88148635
423,3089.7736,3235.9937,-146.22011,-2.7970332,-1.7559322
424,3119.9684,3292.1074,-172.13898,-3.2904871,1.0103393
425,3311.9432,3563.4755,-251.53232,-4.8740424,0.93716915
426,3305.4801,3455.5956,-150.1155,-2.8961307,1.3045162
427,3463.4225,3626.8689,-163.44639,-3.1258691,0.42437578
428,3359.2047,3564.9921,-205.78737,-3.9170672,-0.19168773
429,3497.8588,3647.7978,-149.93901,-2.8764956,0.16244435
430,3396.2667,3579.9558,-183.6891,-3.5592251,0.63967006
431,3325.4753,3528.594,-203.11865,-3.914808,1.4560361
432,3354.3574,3456.7077,-102.35034,-1.9681463,-0.001952354
