sample,mean0,mean1,diff_of_means,t_first,t_second
52,-1812.1554,-1919.0397,106.88424,1.2274321,-0.41494914
53,-2428.3354,-2231.8371,-196.49829,-2.2757989,0.12602515
54,-1461.3988,-1689.6549,228.2561,2.5525585,-0.33382325
55,-78.789366,43.352626,-122.14199,-1.412267,0.16908154
56,-345.52147,-245.29904,-100.22244,-1.1702533,-0.47475328
57,-1081.3252,-1286.0364,204.71129,2.3714712,-1.7282216
58,-674.29039,-504.86602,-169.42436,-1.9039487,-0.72980855
59,173.54601,79.022508,94.523504,1.1178119,1.1909246
60,494.72393,490.87245,3.8514719,0.044503049,0.92057761
61,-1025.5706,-970.49518,-55.075375,-0.62219367,-1.4649442
62,1408,1402.9239,5.0760986,0.056284311,-1.878087
63,-119.62372,-142.40514,22.781423,0.25916291,-0.8510375
64,245.26789,315.26688,-69.998987,-0.79032719,-1.3267512
65,-90.04499,-172.31297,82.267979,0.89221524,-1.1592539
66,2233.3252,2334.731,-101.40582,-1.1583169,-0.80724451
67,2811.2883,2728.746,82.542363,0.95827997,0.79743793
68,657.01431,709.28189,-52.267571,-0.56814374,-0.33865707
69,-1254.3476,-1334.328,79.980326,0.91040954,-0.48496742
70,-1885.7096,-1750.0193,-135.69032,-1.5621706,0.80817186
71,-1085.7751,-1180.1243,94.349279,1.1031977,2.0378319
72,-98.159509,-121.2776,23.11809,0.26688573,1.0846765
73,42.666667,235.96999,-193.30332,-2.2468242,-1.0401904
74,-60.728016,-320.48017,259.75216,3.034662,-2.1189686
75,-249.45603,-73.809218,-175.64682,-2.0334352,-0.060208357
76,203.12474,236.24437,-33.119629,-0.38391723,0.61676274
77,728.47444,612.69882,115.77562,1.3487682,0.48798838
78,676.64622,845.92497,-169.27876,-1.9473293,-0.06800771
79,497.34151,338.31511,159.0264,1.8157526,-0.56762417
80,159.41104,318.55949,-159.14844,-1.8061103,0.13634226
81,-567.7546,-589.65059,21.895988,0.2557333,1.1413817
82,98.159509,66.949625,31.209884,0.36529559,-0.45504802
83,827.94274,928.24009,-100.29735,-1.1744476,-0.96970678
84,368.03272,288.92605,79.106675,0.92954449,0.054141969
85,-60.204499,26.61522,-86.819719,-1.0257124,0.35337916
86,-693.92229,-758.12219,64.199896,0.76323129,-0.42419483
87,-1237.8569,-1213.8735,-23.983324,-0.27851092,-2.2214766
88,-1454.3313,-1441.0632,-13.268051,-0.15695418,-2.0669412
89,-1588.09,-1648.7717,60.681725,0.71952889,-1.6902231
90,-1138.9121,-1082.7181,-56.193952,-0.67222214,-1.5250736
91,-947.04294,-915.89282,-31.150126,-0.37193847,0.31861819
92,-582.15133,-591.02251,8.8711788,0.10430819,0.35074408
93,-74.07771,-87.528403,13.450693,0.15758508,0.59664614
94,192.91616,193.16613,-0.24997534,-0.0029528336,0.33156774
95,308.35174,418.16077,-109.80903,-1.2714433,-0.048151933
96,389.49693,199.75134,189.74559,2.1983509,0.41036599
97,-10.470348,111.67417,-122.14452,-1.4309312,1.172567
98,-235.0593,-240.9089,5.8495913,0.06807094,0.19226647
99,-228.7771,-384.41158,155.63448,1.8239362,-0.82431527
100,-404.9407,-185.209,-219.73169,-2.5652488,0.20137149
101,-201.55419,-285.63344,84.079248,0.96840191,-0.17364646
102,-221.70961,-303.74277,82.033154,0.96935055,-0.087831687
103,-485.30061,-248.04287,-237.25774,-2.7695833,0.91345938
104,-500.74438,-767.72562,266.98124,3.112476,-1.0800775
105,-931.59918,-730.13505,-201.46413,-2.3939981,-1.3589344
106,-707.7955,-719.43408,11.638583,0.13951121,-0.01165495
107,-745.75051,-844.27867,98.52816,1.1387136,1.5624046
108,-784.22904,-707.08682,-77.142222,-0.89223216,0.67074106
109,-740.25358,-775.68274,35.429165,0.41912442,-0.063599948
110,-148.67894,-104.54019,-44.138744,-0.53450537,0.57358589
111,384.52352,293.31618,91.207333,1.089444,-1.0731956
112,291.33742,403.89282,-112.5554,-1.3307491,-1.334472
113,699.94274,600.62594,99.316802,1.1700465,-1.0904253
114,425.88139,411.30118,14.580212,0.17161086,-1.9254064
115,234.01227,289.7492,-55.736926,-0.66273166,-1.7555741
116,65.701431,47.742765,17.958666,0.21259906,0.0082621766
117,-148.67894,-103.71704,-44.961895,-0.5325544,0.41158552
118,-60.466258,-56.523044,-3.9432137,-0.046615373,0.03448938
119,-564.08998,-613.24759,49.157609,0.58059344,-0.095769773
120,-563.82822,-364.38156,-199.44666,-2.3813654,-0.35060681
121,-345.78323,-547.3955,201.61227,2.3619569,0.15176282
122,-810.66667,-697.48339,-113.18328,-1.3501397,0.27924455
123,-355.73006,-353.6806,-2.0494611,-0.023083416,-0.35871265
124,-131.66462,-222.79957,91.13495,1.0159219,0.22779465
125,15.443763,149.8135,-134.36974,-1.4254651,-0.12513495
126,862.49489,758.39657,104.09832,1.2049111,-0.040318878
127,1911.1002,1962.3923,-51.292078,-0.5869954,-1.1941714
128,-407.82004,-351.21115,-56.608894,-0.60562595,-0.54051722
129,1209.5869,1042.6581,166.92882,1.7056838,-0.1479385
130,1287.591,1515.4212,-227.83022,-2.6602663,0.76985699
131,2630.1513,2518.8424,111.30889,1.2998611,-0.050589926
132,1594.8957,1567.8285,27.067195,0.31380894,0.21677535
133,1926.544,1967.6056,-41.061606,-0.4714663,0.072682356
134,1128.9652,1091.7728,37.192459,0.4298809,1.7637943
135,1185.2434,1300.8532,-115.60981,-1.3681247,2.1167605
136,1114.8303,977.62915,137.20111,1.6470556,0.61514917
137,960.39264,1084.3644,-123.97178,-1.4750625,-0.58540616
138,1072.4254,949.9164,122.50896,1.4118522,-0.3762451
139,860.92434,971.8671,-110.94276,-1.2663947,0.58382923
140,1029.2352,944.15434,85.080833,0.9865009,0.45953093
141,876.89162,901.89925,-25.007634,-0.29214128,-0.6009944
142,771.92638,873.36334,-101.43696,-1.1863076,-0.69868836
143,949.92229,786.93248,162.98981,1.9207408,-0.28002173
144,492.3681,585.26045,-92.892352,-1.0877882,0.81080789
145,612.7771,722.4523,-109.67521,-1.298929,0.96345473
146,694.18405,466.4523,227.73174,2.670858,0.51121761
147,115.9591,314.44373,-198.48463,-2.3530595,1.0839438
148,233.22699,155.30118,77.925815,0.90577557,0.14000211
149,247.62372,194.81243,52.811289,0.62008735,-0.18749026
150,197.88957,328.16292,-130.27334,-1.5401144,0.2398763
151,217.78323,121.55198,96.231248,1.1349956,-0.12408542
152,-386.61759,-372.88746,-13.730127,-0.1607304,-0.16861771
153,-700.46626,-648.3687,-52.097555,-0.61726408,-0.5946218
154,-1173.2025,-1223.7513,50.548886,0.58369156,-0.48058562
155,-1142.8384,-1089.0289,-53.809507,-0.63048562,0.55327822
156,-1078.9693,-1078.8767,-0.09258346,-0.001076706,2.6094999
157,-849.66871,-853.05895,3.390238,0.039563642,2.0563606
158,-717.48057,-787.75563,70.275054,0.82463194,0.85461308
159,-711.98364,-605.29046,-106.69318,-1.2289858,0.44213943
160,-343.4274,-371.24116,27.813755,0.31962588,0.37313773
161,-214.64213,-325.96785,111.32572,1.3072904,-0.017719185
162,-190.56033,-10.152197,-180.40813,-2.1352825,-0.47938057
163,-84.548057,-256.54877,172.00071,2.0171729,-1.8523579
164,-323.53374,-156.94748,-166.58626,-1.9179415,-0.73160621
165,-67.533742,-128.13719,60.60345,0.71748205,-0.21344423
166,-203.12474,-156.6731,-46.451647,-0.55949604,0.89565764
167,-39.787321,1.6463023,-41.433623,-0.49202699,-0.06554533
168,204.6953,85.607717,119.08758,1.3889544,-1.7767163
169,90.830266,219.23258,-128.40232,-1.4972958,-0.086126039
170,16.229039,-51.858521,68.08756,0.80138174,1.7037858
171,-92.924335,-159.69132,66.766983,0.79305398,0.98339803
172,-289.50511,-170.39228,-119.11283,-1.3890273,-0.5132926
173,-203.12474,-331.18114,128.05639,1.5058686,-0.53853101
174,-220.13906,-148.1672,-71.971857,-0.8384191,-0.69205241
175,73.030675,100.15005,-27.119379,-0.31906011,0.68139814
176,277.72597,240.08574,37.640226,0.43466951,-1.0023882
177,594.45399,619.00965,-24.555659,-0.28199711,-0.33992574
178,600.99796,603.36977,-2.3718199,-0.027356594,-0.21599292
179,770.35583,729.58628,40.769547,0.47283983,0.39505553
180,634.24131,675.53269,-41.291381,-0.47576461,0.20205655
181,345.52147,410.75241,-65.230939,-0.75778383,0.61547117
182,331.12474,243.10397,88.020779,0.98288553,0.097724316
183,-36.907975,-27.163987,-9.7439883,-0.11296982,1.2481423
184,-305.73415,-193.44051,-112.29364,-1.3045246,0.17361679
185,892.33538,750.16506,142.17032,1.6485591,0.12504105
186,-457.29243,-400.8746,-56.417835,-0.63522375,0.29556048
187,1231.3129,1260.5188,-29.205873,-0.3308307,-0.13112607
188,371.69734,185.209,186.48834,2.161687,0.21979958
189,352.58896,577.02894,-224.43998,-2.4223225,-0.074888485
190,-1075.0429,-1231.1597,156.11676,1.7605377,-0.98210236
191,770.61759,835.49839,-64.880805,-0.74357102,-0.095363485
192,2157.1534,2212.3558,-55.202467,-0.66038037,0.91380243
193,1351.4601,1232.806,118.65412,1.3902497,0.046952392
194,-161.50511,-6.585209,-154.9199,-1.8274706,0.83291772
195,259.92638,228.56163,31.364751,0.36004318,0.29879631
196,1054.1022,979.82422,74.278027,0.87409296,1.139497
197,1436.7935,1451.7642,-14.970745,-0.17945516,-0.47351433
198,1339.1575,1385.3633,-46.20588,-0.54048839,-2.4567826
199,1042.5849,974.06217,68.522702,0.79123512,-1.3519632
200,586.60123,610.22937,-23.628141,-0.2707006,-1.3686865
201,-63.869121,38.139335,-102.00846,-1.1917594,-0.58541292
202,382.42945,282.61522,99.814228,1.1445634,-1.3152312
203,527.70552,624.49732,-96.791799,-1.0965475,-1.2000756
204,326.41309,252.15863,74.25446,0.85381868,0.046912743
205,536.60532,563.03537,-26.430053,-0.31086915,1.2651829
206,-52.875256,-26.066452,-26.808803,-0.3194319,1.5498484
207,164.38446,87.802787,76.581671,0.90038423,0.59348934
208,240.55624,273.56056,-33.00432,-0.3910251,0.38347428
209,-307.82822,-253.80493,-54.023291,-0.64167292,2.0547282
210,84.02454,67.498392,16.526148,0.19431485,0.95453305
211,62.298569,39.23687,23.061698,0.26544012,0.43517967
212,74.339468,94.113612,-19.774144,-0.22747941,-1.7968832
213,106.01227,76.278671,29.733599,0.34631477,-0.15787138
214,-133.75869,-81.217578,-52.541114,-0.61544943,-0.77976805
215,273.53783,157.77063,115.7672,1.3689194,0.49609043
216,82.192229,200.57449,-118.38226,-1.3862564,-0.44756579
217,78.00409,28.810289,49.193801,0.56961784,-0.52822708
218,-212.02454,-254.62808,42.603542,0.49847289,-2.1089726
219,-540.26994,-436.81886,-103.45107,-1.2117898,0.50914119
220,-526.39673,-508.15863,-18.2381,-0.21100074,0.81308195
221,-351.28016,-487.57985,136.29969,1.5769115,0.82688268
222,-284.26994,-166.82529,-117.44464,-1.4149535,-0.57411982
223,-83.762781,-95.759914,11.997133,0.14432905,-0.62053793
224,-132.4499,-197.83065,65.380756,0.76626755,0.37053538
225,-149.20245,-43.62701,-105.57544,-1.2097533,0.41335629
226,-97.635992,-121.82637,24.190375,0.27998166,-0.49597545
227,-1.5705521,-70.242229,68.671677,0.79333699,-0.48945315
228,-195.27198,-19.20686,-176.06512,-2.0620732,0.26291295
229,-14.658487,-178.34941,163.69092,1.8938065,-0.21744442
230,33.505112,124.5702,-91.065091,-1.0556847,-0.53598901
231,158.36401,209.62915,-51.265145,-0.58968629,1.2576603
232,311.49284,192.89175,118.6011,1.380541,2.2356191
233,388.4499,420.35584,-31.905944,-0.36745705,0.55027368
234,234.01227,293.0418,-59.029531,-0.69956085,-0.075744091
235,305.21063,285.35906,19.851577,0.2374919,0.67103732
236,128,66.675241,61.324759,0.74506177,1.3124453
237,-97.112474,13.719185,-110.83166,-1.3046921,-0.90902839
238,52.613497,-89.449089,142.06259,1.6629647,-1.8475687
239,-149.20245,-21.676313,-127.52614,-1.4812803,-1.1098548
240,140.56442,71.06538,69.499037,0.80704789,-0.3117694
241,90.04499,122.64952,-32.604528,-0.37609862,0.95522803
242,231.9182,212.92176,18.996443,0.21943671,0.073503952
243,403.10838,367.39979,35.708599,0.41669029,-1.2475232
244,49.210634,57.071811,-7.8611774,-0.091094471,-0.87947191
245,364.3681,408.28296,-43.91486,-0.49684692,0.42782464
246,350.75665,235.14684,115.60981,1.3494987,0.86559433
247,-80.09816,-9.8778135,-70.220346,-0.80433043,-0.10376244
248,207.31288,204.14148,3.1714043,0.035469478,-1.2395189
249,481.37423,431.87996,49.494276,0.55253834,-0.38856676
250,979.76278,1050.3408,-70.578055,-0.73815935,0.52293846
251,2032.0327,1975.0139,57.018786,0.65667392,-0.63975727
252,3433.4888,3460.5273,-27.038579,-0.30710854,-1.8406612
253,1503.2802,1537.6463,-34.366139,-0.37600929,-0.81302253
254,3370.1431,3320.0429,50.100277,0.52574027,-0.87195237
255,3492.3845,3548.0557,-55.671276,-0.65122364,-0.44349864
256,4631.0348,4612.3901,18.644625,0.21873995,-0.69355652
257,3891.5665,3840.2744,51.292078,0.5831415,-0.70222819
258,4228.4499,4280.1115,-51.661571,-0.58442122,0.34768991
259,3531.91,3553.269,-21.359004,-0.2458006,-0.064447241
260,4232.1145,4194.5038,37.610768,0.43897458,0.61318126
261,4673.1779,4639.2797,33.898171,0.39245305,0.45184248
262,4930.7485,4989.6677,-58.919272,-0.68500871,-0.91541659
263,4923.9427,4784.7031,139.23963,1.6009248,-1.3581994
264,4594.1268,4762.478,-168.35124,-1.9292009,-0.77152196
265,4419.272,4274.8982,144.37381,1.6504864,-1.1573429
266,3808.0654,3861.6763,-53.610873,-0.63323698,-0.57605691
267,3503.9018,3577.1404,-73.238567,-0.86529771,0.082306451
268,3380.09,3201.7835,178.30649,2.0793031,0.25554731
269,2608.4254,2794.8725,-186.4471,-2.1899455,0.81824801
270,2414.9857,2355.3098,59.675932,0.69705785,0.54567108
271,2040.6708,1948.3987,92.272043,1.0565313,0.68772862
272,1251.4683,1347.7728,-96.304473,-1.1143371,-0.94031054
273,747.84458,736.99464,10.84994,0.12515864,-1.6781541
274,456.50716,452.18435,4.3228059,0.049855737,-0.44547334
275,345.52147,353.40622,-7.8847441,-0.092489298,-0.78857069
276,151.29652,209.35477,-58.058246,-0.68808815,-1.0654552
277,-176.94888,-295.78564,118.83676,1.3724875,-1.1097237
278,-216.99796,-117.98499,-99.01296,-1.1335528,-0.76883824
279,-315.41922,-333.37621,17.956983,0.20901463,-1.5395624
280,-189.77505,-263.40836,73.633309,0.85528781,-1.1104832
281,-457.29243,-337.76635,-119.52609,-1.4331216,0.58990001
282,-361.48875,-473.03751,111.54876,1.3009872,2.2091731
283,-660.9407,-614.34512,-46.595572,-0.53665389,1.6088356
284,-930.55215,-815.74277,-114.80938,-1.3447123,-0.08163249
285,-732.40082,-824.79743,92.39661,1.0660128,-0.36734253
286,-702.03681,-679.37406,-22.662748,-0.26787094,-0.66911519
287,-540.00818,-494.16506,-45.843121,-0.54473667,-1.5960028
288,-353.37423,-437.9164,84.542166,0.97129448,0.15955114
289,-355.73006,-256.82315,-98.90691,-1.1233933,-0.65116382
290,33.505112,-129.50911,163.01422,1.8720195,-0.20337507
291,-48.425358,110.30225,-158.72761,-1.8820399,-0.50989749
292,297.88139,160.24009,137.6413,1.6177778,-0.71691582
293,538.69939,541.35906,-2.6596703,-0.031613585,-0.99777205
294,708.31902,816.29153,-107.97251,-1.280918,-0.34664091
295,974.78937,901.0761,73.713267,0.85660124,0.28255501
296,1270.8384,1253.9335,16.904898,0.19820917,0.65767732
297,1449.0961,1445.7278,3.3683546,0.040003016,-0.96615433
298,1551.182,1606.791,-55.608993,-0.6534642,-1.576762
299,1671.3292,1659.7471,11.582191,0.13487592,0.21547491
300,1690.1759,1700.0815,-9.9055885,-0.11449215,1.1073337
301,1602.4867,1665.2347,-62.748019,-0.72602775,0.26639926
302,1715.3047,1656.7288,58.575872,0.66765463,-1.8881659
303,1524.4826,1666.881,-142.39841,-1.640974,-0.14454979
304,1732.0573,1596.9132,135.14408,1.5887176,0.075331364
305,1661.1207,1683.3441,-22.223397,-0.26321452,-0.89739234
306,1594.8957,1701.179,-106.28329,-1.2275869,-2.0125977
307,1848.0164,1613.6506,234.36577,2.683151,-1.0809525
308,1472.3926,1641.089,-168.69632,-1.9331575,2.3784212
309,1330.5194,1395.7899,-65.270498,-0.76125815,0.93116912
310,2326.773,2203.5756,123.19744,1.3879736,-1.390973
311,893.64417,1050.8896,-157.24543,-1.7973373,-0.59290394
312,2723.0757,2641.2176,81.858087,0.92543511,-0.48584963
313,1732.0573,1762.0922,-30.034916,-0.34033909,-0.15166683
314,2022.0859,2105.3462,-83.260305,-0.90399995,-0.58228132
315,567.49284,416.51447,150.97837,1.6846748,0.020884109
316,2493.5133,2624.2058,-130.6925,-1.4427218,-0.062763855
317,4030.2986,3939.8757,90.422899,1.0259182,-1.4217561
318,2857.3579,2878.2851,-20.927229,-0.23107978,-1.0124648
319,1332.3517,1355.7299,-23.378165,-0.26772694,-0.46470125
320,1388.8916,1402.1008,-13.209135,-0.14929114,1.4054363
321,2075.4847,2032.6345,42.85015,0.49850676,1.2341013
322,2470.7403,2402.7781,67.962151,0.77491562,0.35172368
323,2354.2577,2497.4405,-143.18285,-1.6676395,-1.8414032
324,2396.1391,2267.2326,128.90648,1.5134171,-1.7219645
325,2086.2168,2113.5777,-27.360937,-0.32408475,0.27942578
326,1590.184,1711.0568,-120.87276,-1.4258609,-0.11388743
327,2154.5358,1963.4898,191.04597,2.2297763,-1.3010376
328,2096.4254,2349.2733,-252.84795,-2.9337193,-1.1249706
329,1970.5194,1812.03,158.48942,1.867197,-1.0469145
330,1881.5215,1945.1061,-63.584637,-0.75754326,0.16073445
331,1278.6912,1336.523,-57.831837,-0.69752454,0.47262214
332,1573.1697,1438.045,135.12472,1.5657305,-0.88224399
333,1550.9202,1683.8928,-132.97257,-1.5364917,-0.18725784
334,1209.8487,1123.0525,86.796152,1.0252141,0.62576413
335,1406.953,1460.2701,-53.317131,-0.63358493,0.84133101
336,1344.9162,1314.5723,30.343808,0.35760635,-1.3065716
337,1186.8139,1185.8864,0.92751793,0.010653509,-1.3688942
338,843.64826,892.5702,-48.921942,-0.55356614,-1.048878
339,557.54601,580.04716,-22.501147,-0.26087348,-0.70142899
340,813.28425,713.94641,99.337844,1.1745518,0.35272501
341,654.65849,815.194,-160.53551,-1.8838161,0.2632258
342,861.44785,729.86066,131.58719,1.5376526,-1.90179
343,639.73824,677.72776,-37.989519,-0.44485044,-1.1810843
344,617.48875,618.73526,-1.24651,-0.014568839,-0.16302999
345,484.25358,536.69453,-52.440955,-0.6123207,0.49908107
346,654.13497,544.92605,109.20892,1.2731146,1.5203091
347,633.71779,712.02572,-78.307932,-0.9174498,0.58828816
348,580.05726,653.58199,-73.524734,-0.86503149,-1.4565305
349,614.60941,505.14041,109.469,1.2759576,0.21127694
350,442.37219,572.09003,-129.71784,-1.5060595,1.2573343
351,670.62577,648.09432,22.531447,0.26402828,-0.86863104
352,856.21268,744.12862,112.08406,1.3258761,-0.64618033
353,664.60532,896.96034,-232.35503,-2.7094661,-0.21851964
354,1021.1207,823.69989,197.42076,2.3064971,-0.24011975
355,866.42127,949.9164,-83.495131,-0.98169071,-0.27774256
356,906.47035,1000.1286,-93.65827,-1.1104477,-0.057738789
357,1040.7526,851.13826,189.61429,2.2299246,-0.31593038
358,928.19632,1110.4309,-182.23455,-2.1516703,0.66686966
359,1025.8323,986.40943,39.422879,0.47430756,0.70584892
360,1084.728,1081.0718,3.656205,0.043720149,0.49079475
361,1213.5133,1163.1125,50.400752,0.59223313,-0.77630571
362,1157.2352,1248.4459,-91.2107,-1.0603749,-0.60517091
363,1300.1554,1252.0129,48.142557,0.55410349,-0.98862071
364,1245.1861,1283.2926,-38.10651,-0.44327522,-2.3502572
365,1242.8303,1238.0193,4.8109732,0.056371763,-1.0831804
366,1226.863,1271.7685,-44.905503,-0.52856437,0.80738909
367,1182.364,1173.2647,9.0992708,0.1079802,0.7930443
368,1246.7566,1250.0922,-3.3355296,-0.039545645,-1.4512488
369,987.61554,1002.3237,-14.708145,-0.17000419,-0.55306908
370,1305.9141,1330.761,-24.846876,-0.28754556,1.0993375
371,1339.9427,1295.6399,44.302869,0.51539005,1.6387759
372,932.1227,968.57449,-36.451792,-0.43614693,0.088299641
373,1169.5378,1260.7931,-91.255308,-1.0356164,-1.2690997
374,1455.6401,1387.0096,68.630435,0.77475606,-0.93431146
375,1998.2658,2035.9271,-37.661268,-0.3861093,0.65547255
376,3835.2883,3861.9507,-26.662353,-0.3029115,1.0252112
377,6525.9059,6480.9432,44.962736,0.47833752,0.43772565
378,4697.2597,4822.2937,-125.03396,-1.3507397,-0.80405193
379,5858.683,5723.6442,135.03887,1.4668485,-0.31714315
380,5652.6789,5731.8757,-79.196733,-0.92802308,0.30136849
381,7055.9673,7048.0943,7.8729608,0.091068909,0.21256212
382,6158.9202,6056.4716,102.44865,1.1832807,-0.81636487
383,6298.6994,6441.9807,-143.28132,-1.6261665,1.0742152
384,6030.135,5981.8392,48.295741,0.56674369,1.7918687
385,6738.7157,6738.3151,0.40063388,0.0047399479,1.1258934
386,7046.8057,7052.7588,-5.9531165,-0.06960179,-1.2878651
387,7140.2536,7145.2262,-4.9725735,-0.057398447,-1.6575382
388,7045.4969,7047.5456,-2.0486195,-0.023504829,-0.36243754
389,6772.7444,6827.7642,-55.019825,-0.64136145,-0.55139633
390,6283.7791,6193.3891,90.390074,1.0626935,0.068795322
391,5647.182,5731.6013,-84.419282,-0.98539664,-0.57721698
392,5234.9121,5270.3623,-35.450207,-0.41272633,1.4009597
393,4871.3292,4825.5863,45.742963,0.53516017,1.5900052
394,3950.2004,3959.0825,-8.8821205,-0.1035024,0.73196805
395,3466.9939,3544.4887,-77.494881,-0.89746701,1.1276447
396,3244.499,3072.8232,171.67583,1.9641505,1.7411846
397,2267.6155,2347.3526,-79.737084,-0.91395406,2.3430126
398,1703.5256,1787.6099,-84.084298,-0.97180752,0.44123196
399,1425.2761,1267.6527,157.62334,1.8379918,-2.2775624
400,1024.7853,1149.9421,-125.15685,-1.4771561,0.7630409
401,1023.4765,1007.537,15.939505,0.18600305,-0.012863427
402,563.3047,512.54877,50.755936,0.59791799,0.35382251
403,371.69734,571.81565,-200.11831,-2.3750865,0.19555212
404,153.65235,6.3108253,147.34153,1.7336552,0.75948777
405,99.99182,175.05681,-75.064986,-0.88022665,0.47903783
406,-3.6646217,31.279743,-34.944364,-0.41189971,-0.033136174
407,-1.0470348,-69.419078,68.372043,0.80648052,0.14896314
408,-168.83436,-116.88746,-51.946896,-0.5965586,0.89480189
409,-255.21472,-237.06752,-18.1472,-0.2084973,1.0422377
410,-84.286299,-65.85209,-18.434209,-0.21429197,1.5164078
411,126.42945,25.243301,101.18615,1.1868649,-0.72146271
412,170.92843,244.47588,-73.547459,-0.85788705,-1.8230468
413,452.58078,443.12969,9.4510879,0.11025884,-1.4799705
414,545.50511,488.67738,56.827728,0.64845249,-1.823274
415,901.23517,897.78349,3.4516797,0.040046966,-0.18146974
416,1114.045,1129.6377,-15.592738,-0.18337201,0.31353838
417,1403.5501,1396.8875,6.6626424,0.078052577,0.29377406
418,1799.8528,1854.2851,-54.432341,-0.64567209,-0.43072833
419,2028.6299,2032.3601,-3.7302718,-0.0446533,-0.1643915
420,2232.2781,2280.403,-48.124882,-0.56979884,0.067994124
421,2561.047,2480.7031,80.343927,0.94871651,1.1875632
422,2603.7137,2678.5338,-74.820061,-0.87349551,0.98515564
423,2781.9714,2795.6956,-13.724235,-0.16127698,0.14702968
424,2918.0859,2803.3783,114.70754,1.3034227,0.59258079
425,2961.5378,3078.8596,-117.32176,-1.3272782,1.9795332
426,3107.0757,3024.2572,82.81843,0.94848953,-0.030951287
427,3107.0757,3108.2186,-1.1429849,-0.013174372,-0.15913438
428,3074.3558,3255.0139,-180.65811,-2.1238229,0.69954179
429,3281.9305,3066.7867,215.14376,2.5492407,0.039623381
430,3053.9387,3241.5691,-187.63048,-2.2346058,-0.42959554
431,3084.8262,3018.4952,66.330999,0.78401018,-1.3131858
432,2995.3047,2968.8317,26.472978,0.30565051,-0.49129582
433,2801.0798,2929.8692,-128.78948,-1.524162,-0.20616641
